taxid,rank,date,shield_no
930711,POLICE OFFICER,7/1/2002,31411
930711,DETECTIVE,1/31/2008,3038
948089,POLICE OFFICER,1/14/2009,9319
922772,POLICE OFFICER,8/31/1998,31609
922772,POLICE OFFICER,12/21/1998,28146
922772,POLICE OFFICER,8/2/1999,2153
922772,DETECTIVE,10/3/2005,7362
973592,POLICE OFFICER,12/29/2021,30666
973592,POLICE OFFICER,3/3/2022,30570
969216,POLICE OFFICER,1/27/2020,23181
969216,POLICE OFFICER,11/13/2024,1821
969972,POLICE OFFICER,11/2/2020,22522
978060,POLICE OFFICER,10/25/2023,31844
978061,POLICE OFFICER,10/25/2023,17537
949314,POLICE OFFICER,7/6/2010,12032
949314,SERGEANT,6/30/2017,3369
939005,POLICE OFFICER,7/11/2005,10492
939005,DETECTIVE,4/29/2011,7198
939005,SERGEANT,9/30/2016,2583
939005,SGT DET SQUAD,12/21/2021,
933989,POLICE OFFICER,1/20/2004,23804
933989,DETECTIVE,3/1/2013,7691
933989,SERGEANT,6/28/2013,2242
933989,LIEUTENANT,9/30/2022,
942177,POLICE OFFICER,7/10/2006,27913
942177,DETECTIVE,9/29/2014,1095
949315,POLICE OFFICER,7/6/2010,867
981583,POLICE OFFICER,1/29/2025,27658
953092,POLICE OFFICER,7/11/2012,10353
951998,POLICE OFFICER,1/9/2012,11578
951998,SERGEANT,6/25/2020,4300
937081,POLICE OFFICER,1/10/2005,9510
968634,POLICE OFFICER,10/7/2019,21585
962607,POLICE OFFICER,10/11/2016,22163
962607,SERGEANT,4/26/2024,4023
967201,POLICE OFFICER,1/3/2019,24351
937082,POLICE OFFICER,1/10/2005,25971
937082,DETECTIVE,10/7/2019,2263
969973,POLICE OFFICER,11/2/2020,23249
976261,POLICE OFFICER,1/17/2023,7797
939006,POLICE OFFICER,7/11/2005,7898
939006,DETECTIVE,6/2/2014,3751
946653,POLICE OFFICER,7/8/2008,6673
980697,POLICE OFFICER,10/30/2024,27791
924184,POLICE OFFICER,7/7/1999,6201
924184,DETECTIVE,11/24/2009,7002
942178,POLICE OFFICER,7/10/2006,7849
935296,POLICE OFFICER,7/1/2004,6546
935296,POLICE OFFICER,8/21/2019,6544
975653,POLICE OFFICER,10/19/2022,3694
976769,POLICE OFFICER,4/26/2023,21030
978641,POLICE OFFICER,1/3/2024,27953
970695,POLICE OFFICER,12/29/2020,25113
970695,POLICE OFFICER,2/3/2021,28779
970695,DETECTIVE,9/5/2025,6725
951999,POLICE OFFICER,1/9/2012,21574
951999,SERGEANT,1/31/2025,3370
955175,POLICE OFFICER,7/9/2013,11553
933010,POLICE OFFICER,7/1/2003,29844
955176,POLICE OFFICER,7/9/2013,14320
956083,POLICE OFFICER,1/8/2014,31628
956083,DETECTIVE,6/10/2021,3338
942179,POLICE OFFICER,7/10/2006,12869
942179,SERGEANT,9/28/2012,1249
942179,LIEUTENANT,8/22/2017,
942179,LT SPECIAL ASSIGN,4/4/2024,
982481,POLICE OFFICER,4/30/2025,2025
966211,POLICE OFFICER,7/2/2018,12981
952000,POLICE OFFICER,1/9/2012,2088
952000,DETECTIVE,1/26/2024,2125
945989,POLICE OFFICER,1/7/2008,23615
960904,POLICE OFFICER,1/6/2016,10209
960904,DETECTIVE,2/9/2022,1712
949316,POLICE OFFICER,7/6/2010,2292
977611,POLICE OFFICER,7/19/2023,25902
975931,POLICE OFFICER,11/2/2022,5028
976770,POLICE OFFICER,4/26/2023,619
939008,POLICE OFFICER,7/11/2005,6282
939008,POLICE OFFICER,1/27/2012,6560
939008,DETECTIVE,7/30/2021,3896
971143,POLICE OFFICER,2/24/2021,26461
977272,POLICE OFFICER,7/5/2023,19490
942180,POLICE OFFICER,7/10/2006,7977
942180,DETECTIVE,5/29/2012,7516
943560,POLICE OFFICER,1/10/2007,4238
943560,DETECTIVE,3/1/2013,602
940459,POLICE OFFICER,1/9/2006,9905
972794,POLICE OFFICER,10/12/2021,3715
945990,POLICE OFFICER,1/7/2008,26608
945990,SERGEANT,9/3/2021,2296
967601,POLICE OFFICER,4/15/2019,16646
969974,POLICE OFFICER,11/2/2020,2074
956915,POLICE OFFICER,7/9/2014,13216
962608,POLICE OFFICER,10/11/2016,22034
967602,POLICE OFFICER,4/15/2019,14432
940460,POLICE OFFICER,1/9/2006,5939
940460,DETECTIVE,5/31/2024,2915
982482,POLICE OFFICER,4/30/2025,3238
973593,POLICE OFFICER,12/29/2021,31066
968002,POLICE OFFICER,7/1/2019,15894
966214,POLICE OFFICER,7/2/2018,6146
935298,POLICE OFFICER,7/1/2004,1026
935298,SERGEANT,8/2/2011,1340
935298,LIEUTENANT,11/24/2020,
973118,POLICE OFFICER,10/15/2021,5747
972795,POLICE OFFICER,10/12/2021,2447
956916,POLICE OFFICER,7/9/2014,18249
928768,POLICE OFFICER,7/2/2001,15925
928768,DETECTIVE,12/23/2008,5293
928768,DETECTIVE,2/27/2015,5283
939010,POLICE OFFICER,7/11/2005,8604
939010,DETECTIVE,6/10/2021,3346
930716,POLICE OFFICER,7/1/2002,6521
945991,POLICE OFFICER,1/7/2008,22851
972105,POLICE OFFICER,7/7/2021,24747
933991,POLICE OFFICER,1/20/2004,4399
933991,DETECTIVE,9/5/2014,4077
958915,POLICE OFFICER,7/8/2015,17226
950871,POLICE OFFICER,7/6/2011,22341
958916,POLICE OFFICER,7/8/2015,20731
960924,POLICE OFFICER,1/6/2016,11693
964651,POLICE OFFICER,10/18/2017,6806
935299,POLICE OFFICER,7/1/2004,1060
935299,SERGEANT,3/30/2012,3240
935299,LIEUTENANT,5/29/2020,
960925,POLICE OFFICER,1/6/2016,783
960925,DETECTIVE,4/1/2022,783
958917,POLICE OFFICER,7/8/2015,17389
953093,POLICE OFFICER,7/11/2012,12409
953093,SERGEANT,11/24/2020,4972
942182,POLICE OFFICER,7/10/2006,12465
975654,POLICE OFFICER,10/19/2022,5071
959334,POLICE OFFICER,7/8/2015,19938
978063,POLICE OFFICER,10/25/2023,31949
980039,POLICE OFFICER,7/3/2024,4000
974341,POLICE OFFICER,4/13/2022,9404
980698,POLICE OFFICER,10/30/2024,9138
981584,POLICE OFFICER,1/29/2025,14823
956084,POLICE OFFICER,1/8/2014,11763
956084,SERGEANT,7/28/2023,1470
964160,POLICE OFFICER,7/5/2017,6186
964160,DETECTIVE,11/21/2023,5922
963159,POLICE OFFICER,1/4/2017,19380
937083,POLICE OFFICER,1/10/2005,5800
937083,SERGEANT,4/26/2024,4029
970697,POLICE OFFICER,12/29/2020,5972
977273,POLICE OFFICER,7/5/2023,22128
936046,POLICE OFFICER,1/10/2005,858
936046,SERGEANT,1/27/2010,544
936046,LIEUTENANT,10/26/2012,
945248,POLICE OFFICER,7/9/2007,13016
945248,SERGEANT,8/31/2015,5416
945248,LIEUTENANT,9/30/2022,
955177,POLICE OFFICER,7/9/2013,2451
958918,POLICE OFFICER,7/8/2015,18204
952757,POLICE OFFICER,7/11/2012,30891
967603,POLICE OFFICER,4/15/2019,15554
941075,POLICE OFFICER,1/9/2006,25688
941075,DETECTIVE,10/7/2019,6445
937084,POLICE OFFICER,1/10/2005,25009
937085,POLICE OFFICER,1/10/2005,3748
944801,POLICE OFFICER,7/9/2007,19788
944801,SERGEANT,8/30/2012,5576
944801,LIEUTENANT,8/22/2017,
944801,CAPTAIN,3/31/2023,
956087,POLICE OFFICER,1/8/2014,15230
956087,DETECTIVE,11/21/2017,2667
948726,POLICE OFFICER,7/6/2010,6428
948726,SERGEANT,1/28/2016,3269
948726,LIEUTENANT,2/9/2022,
948726,LT SPECIAL ASSIGN,8/8/2025,
944802,POLICE OFFICER,7/9/2007,2992
922774,POLICE OFFICER,8/31/1998,27392
922774,SERGEANT,11/25/2003,817
922774,LIEUTENANT,8/29/2008,
922774,CAPTAIN,10/31/2011,
940461,POLICE OFFICER,1/9/2006,9965
940461,SERGEANT,3/27/2015,5295
945993,POLICE OFFICER,1/7/2008,27344
974342,POLICE OFFICER,4/13/2022,5689
980699,POLICE OFFICER,10/30/2024,5731
972106,POLICE OFFICER,7/7/2021,26274
981585,POLICE OFFICER,1/29/2025,404
975024,POLICE OFFICER,7/13/2022,19083
979339,POLICE OFFICER,4/24/2024,1557
936049,POLICE OFFICER,1/10/2005,8879
936049,DETECTIVE,6/2/2014,3774
936049,SERGEANT,6/25/2014,4774
936049,SGT DET SQUAD,10/31/2023,
981586,POLICE OFFICER,1/29/2025,11540
966709,POLICE OFFICER,10/24/2018,6486
977274,POLICE OFFICER,7/5/2023,7862
975025,POLICE OFFICER,7/13/2022,23483
972796,POLICE OFFICER,10/12/2021,6071
972796,POLICE OFFICER,2/4/2022,20930
961940,POLICE OFFICER,7/13/2016,14893
961940,SERGEANT,12/22/2023,5443
966216,POLICE OFFICER,7/2/2018,12726
969218,POLICE OFFICER,1/6/2020,3996
969977,POLICE OFFICER,11/2/2020,17866
960926,POLICE OFFICER,1/6/2016,16715
960926,SERGEANT,5/31/2024,128
981587,POLICE OFFICER,1/29/2025,25810
960927,POLICE OFFICER,1/6/2016,18171
972107,POLICE OFFICER,7/7/2021,28167
953094,POLICE OFFICER,7/11/2012,23704
953094,SERGEANT,4/26/2024,4073
939745,POLICE OFFICER,7/11/2005,13262
939745,SERGEANT,8/25/2011,2391
963646,POLICE OFFICER,4/12/2017,7812
963647,POLICE OFFICER,4/12/2017,7069
952001,POLICE OFFICER,1/9/2012,12882
952001,DETECTIVE,7/30/2021,4410
978642,POLICE OFFICER,1/3/2024,14504
972293,POLICE OFFICER,7/7/2021,14763
950872,POLICE OFFICER,7/6/2011,5008
960928,POLICE OFFICER,1/6/2016,17053
960928,SERGEANT,2/23/2024,2584
945384,POLICE OFFICER,1/7/2008,25874
945384,SERGEANT,6/9/2017,1810
937086,POLICE OFFICER,1/10/2005,30071
955178,POLICE OFFICER,7/9/2013,9694
955178,DETECTIVE,5/31/2024,4371
971559,POLICE OFFICER,4/28/2021,18704
928770,POLICE OFFICER,7/2/2001,8327
928770,SERGEANT,9/28/2012,1253
928770,SGT DET SQUAD,11/24/2020,
965330,POLICE OFFICER,1/10/2018,5276
957844,POLICE OFFICER,1/7/2015,17102
957844,SERGEANT,4/4/2024,3839
982483,POLICE OFFICER,4/30/2025,3429
979643,POLICE OFFICER,5/8/2024,8850
968853,POLICE OFFICER,10/7/2019,7260
959812,POLICE OFFICER,10/7/2015,9571
977275,POLICE OFFICER,7/5/2023,14780
950873,POLICE OFFICER,7/6/2011,18433
957845,POLICE OFFICER,1/7/2015,16973
949317,POLICE OFFICER,7/6/2010,15998
949317,DETECTIVE,11/20/2018,1354
953095,POLICE OFFICER,7/11/2012,12422
975655,POLICE OFFICER,10/19/2022,5845
968635,POLICE OFFICER,10/7/2019,26875
937087,POLICE OFFICER,1/10/2005,3550
937087,DETECTIVE,11/26/2013,3936
975656,POLICE OFFICER,10/19/2022,13666
968636,POLICE OFFICER,10/7/2019,22270
982484,POLICE OFFICER,4/30/2025,3641
945994,POLICE OFFICER,1/7/2008,25898
972798,POLICE OFFICER,10/12/2021,3106
943563,POLICE OFFICER,1/10/2007,19447
971144,POLICE OFFICER,2/24/2021,26174
980700,POLICE OFFICER,10/30/2024,14294
935302,POLICE OFFICER,7/1/2004,28965
935302,DETECTIVE,12/23/2024,2601
973119,POLICE OFFICER,10/15/2021,3987
973119,POLICE OFFICER,3/17/2022,18101
965331,POLICE OFFICER,1/10/2018,29333
952002,POLICE OFFICER,1/9/2012,4939
952002,SERGEANT,9/29/2023,4843
973120,POLICE OFFICER,10/15/2021,5751
972108,POLICE OFFICER,7/7/2021,27838
948456,POLICE OFFICER,1/11/2010,7628
948456,SERGEANT,2/9/2022,2576
937088,POLICE OFFICER,1/10/2005,3898
937088,SERGEANT,3/30/2012,3315
937088,SGT DET SQUAD,9/3/2021,
982485,POLICE OFFICER,4/30/2025,3787
937089,POLICE OFFICER,1/10/2005,14217
937089,SERGEANT,3/27/2015,3331
948170,POLICE OFFICER,6/12/2009,4038
948170,SERGEANT,12/21/2018,2907
935303,POLICE OFFICER,7/1/2004,14322
935303,POLICE OFFICER,6/10/2010,1530
935303,SERGEANT,6/25/2014,4361
965794,POLICE OFFICER,4/25/2018,4449
934679,POLICE OFFICER,7/1/2004,6893
934679,DETECTIVE,9/30/2013,2635
959813,POLICE OFFICER,10/7/2015,21834
969219,POLICE OFFICER,1/6/2020,27757
979340,POLICE OFFICER,4/24/2024,3248
939015,POLICE OFFICER,7/11/2006,11198
940462,POLICE OFFICER,1/9/2006,14444
940462,DETECTIVE,8/8/2025,4832
953097,POLICE OFFICER,7/11/2012,22298
953097,DETECTIVE,4/26/2024,639
955179,POLICE OFFICER,7/9/2013,18332
942187,POLICE OFFICER,7/10/2006,24724
942187,DETECTIVE,3/27/2015,5308
942187,SERGEANT,6/26/2015,180
942187,SGT DET SQUAD,7/30/2021,
949320,POLICE OFFICER,7/6/2010,10581
941076,POLICE OFFICER,1/9/2006,26695
942188,POLICE OFFICER,7/10/2006,24813
942188,SERGEANT,5/29/2012,2688
942188,LIEUTENANT,6/28/2019,
942188,CAPTAIN,3/28/2025,
965332,POLICE OFFICER,1/10/2018,30529
899587,POLICE OFFICER,4/30/1991,5682
899587,DETECTIVE,12/4/1997,2724
899587,SERGEANT,8/18/2000,5442
899587,LIEUTENANT,6/26/2009,
899587,CAPTAIN,4/26/2013,
899587,DEPUTY INSPECTOR,6/24/2022,
981588,POLICE OFFICER,1/29/2025,3873
939801,POLICE OFFICER,1/9/2006,22447
943564,POLICE OFFICER,1/10/2007,17719
948492,POLICE OFFICER,1/11/2010,9386
948492,DETECTIVE,5/3/2019,1378
948492,SERGEANT,8/30/2019,5582
981589,POLICE OFFICER,1/29/2025,27673
958922,POLICE OFFICER,7/8/2015,17633
958922,DETECTIVE,12/21/2021,6565
958922,SERGEANT,10/30/2025,883
962609,POLICE OFFICER,10/11/2016,24602
962609,SERGEANT,8/25/2023,3853
953098,POLICE OFFICER,7/11/2012,8994
940463,POLICE OFFICER,1/9/2006,10018
940463,SERGEANT,6/25/2014,3998
940463,LIEUTENANT,9/28/2018,
940463,LT DET COMMANDER,6/24/2022,
940464,POLICE OFFICER,1/9/2006,8260
940464,SERGEANT,9/28/2012,1268
940464,LIEUTENANT,8/22/2017,
940464,LT DET COMMANDER,9/3/2021,
936050,POLICE OFFICER,1/10/2005,3609
936050,SERGEANT,9/28/2012,1271
961943,POLICE OFFICER,7/13/2016,870
975658,POLICE OFFICER,10/19/2022,1789
950874,POLICE OFFICER,7/6/2011,13357
950874,SERGEANT,5/29/2020,5425
942189,POLICE OFFICER,7/10/2006,2414
942189,SERGEANT,9/5/2014,3960
943565,POLICE OFFICER,1/10/2007,12706
981590,POLICE OFFICER,1/29/2025,7060
969978,POLICE OFFICER,11/2/2020,23402
969220,POLICE OFFICER,1/27/2020,23197
964165,POLICE OFFICER,7/5/2017,16037
964165,DETECTIVE,8/30/2024,5439
944805,POLICE OFFICER,7/9/2007,15712
953099,POLICE OFFICER,7/11/2012,29427
944806,POLICE OFFICER,7/9/2007,4267
944806,SERGEANT,12/19/2014,5207
944806,LIEUTENANT,7/30/2021,
931825,POLICE OFFICER,7/1/2002,6624
931825,SERGEANT,3/28/2008,4645
931825,LIEUTENANT,8/29/2013,
931825,LT SPECIAL ASSIGN,12/22/2023,
980041,POLICE OFFICER,7/3/2024,16228
980041,POLICE OFFICER,2/26/2025,17702
963160,POLICE OFFICER,1/4/2017,20857
963160,SERGEANT,5/30/2023,1754
963161,POLICE OFFICER,1/4/2017,21165
963161,DETECTIVE,1/26/2024,2147
932925,POLICE OFFICER,7/1/2003,31824
932925,SERGEANT,3/28/2013,3927
932925,LIEUTENANT,7/30/2021,
973595,POLICE OFFICER,12/29/2021,25980
966218,POLICE OFFICER,7/2/2018,6249
979341,POLICE OFFICER,4/24/2024,30471
982486,POLICE OFFICER,4/30/2025,6508
952004,POLICE OFFICER,1/9/2012,2092
952004,DETECTIVE,10/27/2017,4826
980701,POLICE OFFICER,10/30/2024,9222
933015,POLICE OFFICER,7/1/2003,10181
933015,SERGEANT,8/2/2011,1372
933015,LIEUTENANT,12/22/2020,
975026,POLICE OFFICER,7/13/2022,18059
978643,POLICE OFFICER,1/3/2024,20423
980702,POLICE OFFICER,10/30/2024,30097
956918,POLICE OFFICER,7/9/2014,6233
956918,DETECTIVE,5/27/2022,5000
942190,POLICE OFFICER,7/10/2006,8083
942190,DETECTIVE,11/25/2014,6508
958923,POLICE OFFICER,7/8/2015,5078
956919,POLICE OFFICER,7/9/2014,7247
932184,POLICE OFFICER,7/1/2003,7584
932184,DETECTIVE,8/31/2018,1114
980703,POLICE OFFICER,10/30/2024,10321
975659,POLICE OFFICER,10/19/2022,15011
945995,POLICE OFFICER,1/7/2008,26610
945995,SERGEANT,9/28/2015,838
958924,POLICE OFFICER,7/8/2015,18617
980704,POLICE OFFICER,10/30/2024,31741
957846,POLICE OFFICER,1/7/2015,8906
957846,SERGEANT,1/31/2025,3374
955181,POLICE OFFICER,7/9/2013,344
970698,POLICE OFFICER,12/29/2020,6586
981591,POLICE OFFICER,1/29/2025,8329
978644,POLICE OFFICER,1/3/2024,7764
956920,POLICE OFFICER,7/9/2014,14395
980042,POLICE OFFICER,7/3/2024,2736
950875,POLICE OFFICER,7/6/2011,28829
950875,SERGEANT,2/9/2022,2589
961944,POLICE OFFICER,7/13/2016,1432
975421,POLICE OFFICER,10/19/2022,5898
939017,POLICE OFFICER,7/11/2005,7899
974343,POLICE OFFICER,4/13/2022,9696
925733,POLICE OFFICER,3/1/2000,25616
972800,POLICE OFFICER,10/12/2021,3110
957847,POLICE OFFICER,1/7/2015,15236
935308,POLICE OFFICER,7/1/2004,31785
978064,POLICE OFFICER,10/25/2023,2710
978645,POLICE OFFICER,1/3/2024,7162
937090,POLICE OFFICER,1/10/2005,16494
937090,SERGEANT,9/28/2011,4855
937090,LIEUTENANT,12/21/2021,
956922,POLICE OFFICER,7/9/2014,5665
956922,DETECTIVE,1/26/2024,3924
945249,POLICE OFFICER,7/9/2007,21460
945249,DETECTIVE,9/29/2023,7624
933016,POLICE OFFICER,7/1/2003,25336
933016,SERGEANT,3/28/2013,3477
933016,LIEUTENANT,12/23/2022,
945996,POLICE OFFICER,1/7/2008,24659
945996,DETECTIVE,9/30/2016,7235
933017,POLICE OFFICER,7/1/2003,689
955183,POLICE OFFICER,7/9/2013,13465
980705,POLICE OFFICER,10/30/2024,1483
966711,POLICE OFFICER,10/24/2018,2946
966711,DETECTIVE,5/31/2024,4380
973122,POLICE OFFICER,10/15/2021,8250
961945,POLICE OFFICER,7/13/2016,4005
970699,POLICE OFFICER,12/29/2020,7156
950877,POLICE OFFICER,7/6/2011,21184
950877,DETECTIVE,10/7/2019,2264
939018,POLICE OFFICER,7/11/2005,22066
939018,SERGEANT,12/23/2010,5114
939018,LIEUTENANT,4/26/2013,
968005,POLICE OFFICER,7/1/2019,21482
964653,POLICE OFFICER,10/18/2017,11189
982487,POLICE OFFICER,4/30/2025,8717
976264,POLICE OFFICER,1/17/2023,7061
960933,POLICE OFFICER,1/6/2016,13428
957848,POLICE OFFICER,1/7/2015,16812
928773,POLICE OFFICER,7/2/2001,29448
982488,POLICE OFFICER,4/30/2025,11151
949893,POLICE OFFICER,7/6/2011,5019
949893,DETECTIVE,6/10/2021,3362
949893,SERGEANT,10/28/2022,2222
975660,POLICE OFFICER,10/19/2022,15375
974344,POLICE OFFICER,4/13/2022,10067
963649,POLICE OFFICER,4/12/2017,11750
966180,POLICE OFFICER,7/2/2018,11153
951533,POLICE OFFICER,1/9/2012,18576
951533,DETECTIVE,6/27/2025,6529
904561,POLICE OFFICER,8/30/1993,30004
904561,DETECTIVE,6/1/1998,6138
953101,POLICE OFFICER,7/11/2012,7126
971561,POLICE OFFICER,4/28/2021,20079
