taxid,rank,date,shield_no
972353,POLICE OFFICER,7/9/2021,27607
976454,POLICE OFFICER,1/17/2023,8326
976889,POLICE OFFICER,4/26/2023,31536
954389,POLICE OFFICER,1/9/2013,6178
954389,DETECTIVE,6/10/2021,3636
953512,POLICE OFFICER,7/11/2012,23435
953512,DETECTIVE,10/7/2019,2519
944190,POLICE OFFICER,1/10/2007,27676
949754,POLICE OFFICER,7/6/2010,1348
949754,DETECTIVE,4/26/2024,433
937356,POLICE OFFICER,1/10/2005,16460
937356,DETECTIVE,8/1/2016,3294
942635,POLICE OFFICER,7/10/2006,29289
942635,SERGEANT,4/28/2017,596
942635,LIEUTENANT,10/18/2021,
942635,CAPTAIN,9/5/2025,
946352,POLICE OFFICER,1/7/2008,21126
946352,DETECTIVE,10/28/2016,5676
946352,SERGEANT,11/22/2016,2760
946352,LIEUTENANT,2/9/2022,
962850,POLICE OFFICER,10/11/2016,19399
910569,POLICE OFFICER,4/1/1995,13360
910569,SERGEANT,8/28/1998,5112
910569,LIEUTENANT,2/28/2003,
910569,CAPTAIN,4/30/2008,
910569,DEPUTY INSPECTOR,6/28/2013,
910569,INSPECTOR,8/31/2015,
910569,DEPUTY CHIEF,5/3/2019,
910569,ASSISTANT CHIEF,1/12/2023,
981953,POLICE OFFICER,1/29/2025,9716
949755,POLICE OFFICER,7/6/2010,6573
949755,DETECTIVE,2/9/2022,2575
949755,SERGEANT,10/3/2025,3848
970276,POLICE OFFICER,11/2/2020,25764
937853,POLICE OFFICER,7/11/2005,26896
959328,POLICE OFFICER,7/8/2015,18089
971253,POLICE OFFICER,2/24/2021,22495
971253,POLICE OFFICER,3/18/2021,4060
976455,POLICE OFFICER,1/17/2023,11997
935894,POLICE OFFICER,7/1/2004,14073
935894,DETECTIVE,8/26/2022,6944
953514,POLICE OFFICER,7/11/2012,12501
953514,SERGEANT,2/9/2022,3263
940822,POLICE OFFICER,1/9/2006,5842
940822,POLICE OFFICER,2/10/2023,5840
940822,POLICE OFFICER,3/22/2023,5842
964327,POLICE OFFICER,7/5/2017,23025
974615,POLICE OFFICER,4/13/2022,3718
940823,POLICE OFFICER,1/9/2006,3662
940823,DETECTIVE,8/1/2016,3295
940823,DETECTIVE,8/24/2016,1842
947565,POLICE OFFICER,7/8/2008,15354
912098,POLICE OFFICER,4/1/1995,13351
912098,DETECTIVE,10/29/2004,1742
962851,POLICE OFFICER,10/11/2016,19073
949220,POLICE OFFICER,7/6/2010,3551
949220,SERGEANT,10/28/2016,4703
949220,LIEUTENANT,12/22/2020,
979000,POLICE OFFICER,1/17/2024,15461
958136,POLICE OFFICER,1/7/2015,16301
958136,SERGEANT,6/28/2024,5255
967374,POLICE OFFICER,1/3/2019,23746
967374,DETECTIVE,8/30/2024,2213
960042,POLICE OFFICER,10/7/2015,23596
960042,SERGEANT,4/26/2024,4246
942563,POLICE OFFICER,7/10/2006,30750
942563,DETECTIVE,4/25/2025,550
972488,POLICE OFFICER,9/7/2021,21848
940824,POLICE OFFICER,1/9/2006,8711
940824,DETECTIVE,12/22/2023,5537
966376,POLICE OFFICER,7/2/2018,7150
966376,DETECTIVE,4/25/2025,560
976891,POLICE OFFICER,4/26/2023,16362
979558,POLICE OFFICER,4/24/2024,4356
977440,POLICE OFFICER,7/5/2023,15490
953513,POLICE OFFICER,7/11/2012,12214
953513,POLICE OFFICER,9/10/2012,13360
953513,SERGEANT,12/23/2022,4321
980247,POLICE OFFICER,7/3/2024,7858
978268,POLICE OFFICER,10/25/2023,13811
981954,POLICE OFFICER,1/29/2025,10837
982719,POLICE OFFICER,4/30/2025,21919
975866,POLICE OFFICER,10/19/2022,1936
952310,POLICE OFFICER,1/9/2012,25822
952310,DETECTIVE,6/27/2025,1928
960043,POLICE OFFICER,10/7/2015,21916
954124,POLICE OFFICER,1/9/2013,30084
967710,POLICE OFFICER,4/15/2019,15935
981955,POLICE OFFICER,1/29/2025,11875
942638,POLICE OFFICER,7/10/2006,16922
968169,POLICE OFFICER,7/1/2019,19118
951360,POLICE OFFICER,7/6/2011,29140
973821,POLICE OFFICER,12/29/2021,29072
937668,POLICE OFFICER,1/10/2005,14562
971254,POLICE OFFICER,2/24/2021,26791
975223,POLICE OFFICER,7/13/2022,2386
962144,POLICE OFFICER,7/13/2016,16609
962144,DETECTIVE,6/27/2025,7921
965586,POLICE OFFICER,1/10/2018,26267
965586,SERGEANT,9/5/2025,2590
973822,POLICE OFFICER,12/29/2021,21809
949920,POLICE OFFICER,7/6/2011,6419
970909,POLICE OFFICER,12/29/2020,4038
975224,POLICE OFFICER,7/13/2022,18119
936062,POLICE OFFICER,1/10/2005,9123
936062,SERGEANT,11/22/2016,2762
936062,LIEUTENANT,2/24/2023,
952311,POLICE OFFICER,1/9/2012,2682
952311,DETECTIVE,5/29/2020,6949
952311,SERGEANT,9/30/2022,3775
957239,POLICE OFFICER,7/9/2014,4469
957239,POLICE OFFICER,9/30/2015,4284
957239,SERGEANT,11/27/2024,3572
968858,POLICE OFFICER,10/7/2019,25966
946094,POLICE OFFICER,1/7/2008,19310
946094,SERGEANT,6/28/2019,2781
947566,POLICE OFFICER,7/8/2008,20529
947566,SERGEANT,6/30/2017,3816
959329,POLICE OFFICER,7/8/2015,19577
973004,POLICE OFFICER,10/12/2021,4089
960044,POLICE OFFICER,10/7/2015,6350
960044,DETECTIVE,6/10/2021,3641
941827,POLICE OFFICER,7/10/2006,10665
941827,SERGEANT,4/28/2017,612
964818,POLICE OFFICER,10/18/2017,5824
981956,POLICE OFFICER,1/29/2025,13075
961399,POLICE OFFICER,1/6/2016,11808
949375,POLICE OFFICER,7/6/2010,10860
949375,DETECTIVE,6/28/2019,5482
964328,POLICE OFFICER,7/5/2017,25289
965587,POLICE OFFICER,1/10/2018,21973
981957,POLICE OFFICER,1/29/2025,13490
957240,POLICE OFFICER,7/9/2014,23221
978316,POLICE OFFICER,11/1/2023,27012
946355,POLICE OFFICER,1/7/2008,30323
946355,SERGEANT,2/9/2022,3283
934233,POLICE OFFICER,1/20/2004,8102
934233,SERGEANT,11/26/2013,2347
934233,LIEUTENANT,11/24/2020,
976892,POLICE OFFICER,4/26/2023,21512
931358,POLICE OFFICER,7/1/2002,4018
931358,SERGEANT,7/27/2007,4609
931358,SGT DET SQUAD,11/22/2016,
931358,LIEUTENANT,9/28/2018,
931358,LT SPECIAL ASSIGN,7/28/2023,
931358,CAPTAIN,1/31/2025,
935897,POLICE OFFICER,7/1/2004,30877
935897,DETECTIVE,10/28/2016,5697
966379,POLICE OFFICER,7/2/2018,15501
954390,POLICE OFFICER,1/9/2013,19271
954390,DETECTIVE,2/9/2022,2590
954390,SERGEANT,10/30/2025,1142
980949,POLICE OFFICER,10/30/2024,30669
978823,POLICE OFFICER,1/3/2024,22850
946356,POLICE OFFICER,1/7/2008,11141
919806,POLICE OFFICER,4/15/1997,28889
919806,SERGEANT,9/24/2004,4494
919806,LIEUTENANT,12/23/2010,
919806,CAPTAIN,6/28/2013,
919806,DEPUTY INSPECTOR,6/24/2016,
937669,POLICE OFFICER,1/10/2005,13140
937669,SERGEANT,3/18/2021,768
961400,POLICE OFFICER,1/6/2016,7080
942885,POLICE OFFICER,1/10/2007,24551
942885,DETECTIVE,3/31/2017,6919
975225,POLICE OFFICER,7/13/2022,18673
943906,POLICE OFFICER,1/10/2007,20335
943906,DETECTIVE,7/30/2021,4589
943907,POLICE OFFICER,1/10/2007,25098
943907,DETECTIVE,3/1/2013,692
943907,SERGEANT,10/28/2016,4626
958138,POLICE OFFICER,1/7/2015,16101
933437,POLICE OFFICER,7/1/2003,8545
926894,POLICE OFFICER,9/29/2000,30796
926894,DETECTIVE,12/20/2007,629
955615,POLICE OFFICER,7/9/2013,5844
955615,SERGEANT,4/4/2024,4064
967375,POLICE OFFICER,1/3/2019,24806
967375,POLICE OFFICER,9/9/2020,19361
943908,POLICE OFFICER,1/10/2007,19188
980248,POLICE OFFICER,7/3/2024,21335
935898,POLICE OFFICER,7/1/2004,783
935898,DETECTIVE,4/24/2015,4849
980950,POLICE OFFICER,10/30/2024,13992
978269,POLICE OFFICER,10/25/2023,6782
974616,POLICE OFFICER,4/13/2022,4759
965589,POLICE OFFICER,1/10/2018,26408
980951,POLICE OFFICER,10/30/2024,31898
973005,POLICE OFFICER,10/12/2021,4458
953517,POLICE OFFICER,7/11/2012,15308
970279,POLICE OFFICER,11/2/2020,22844
974617,POLICE OFFICER,4/13/2022,5979
982720,POLICE OFFICER,4/30/2025,2861
982720,POLICE OFFICER,8/28/2025,25426
896868,POLICE OFFICER,7/10/1990,4770
896868,SERGEANT,5/17/1996,3297
947568,POLICE OFFICER,7/8/2008,19631
966380,POLICE OFFICER,7/2/2018,581
935899,POLICE OFFICER,7/1/2004,13865
979559,POLICE OFFICER,4/24/2024,6337
979560,POLICE OFFICER,4/24/2024,8575
970910,POLICE OFFICER,12/29/2020,6174
967376,POLICE OFFICER,1/3/2019,26299
966896,POLICE OFFICER,10/24/2018,905
956313,POLICE OFFICER,1/8/2014,13460
956313,SERGEANT,1/29/2021,5569
973006,POLICE OFFICER,10/12/2021,4863
970911,POLICE OFFICER,12/29/2020,4756
970280,POLICE OFFICER,11/2/2020,24981
955616,POLICE OFFICER,7/9/2013,28743
933333,POLICE OFFICER,7/1/2003,17281
933333,SERGEANT,11/24/2009,3717
933333,SGT DET SQUAD,6/24/2016,
971720,POLICE OFFICER,4/28/2021,13760
952312,POLICE OFFICER,1/9/2012,4196
952312,DETECTIVE,7/30/2021,5006
972298,POLICE OFFICER,7/7/2021,23164
955617,POLICE OFFICER,7/9/2013,16888
955617,SERGEANT,12/21/2018,3324
955617,LIEUTENANT,4/4/2024,
942643,POLICE OFFICER,7/10/2006,8021
942643,SERGEANT,9/3/2021,2611
957242,POLICE OFFICER,7/9/2014,1193
948882,POLICE OFFICER,7/6/2010,175
948882,SERGEANT,6/24/2022,4550
947865,POLICE OFFICER,7/8/2008,25816
947865,SERGEANT,3/18/2021,685
970281,POLICE OFFICER,11/2/2020,25057
977441,POLICE OFFICER,7/5/2023,13912
929292,POLICE OFFICER,7/2/2001,18006
929292,DETECTIVE,8/29/2013,7371
975867,POLICE OFFICER,10/19/2022,3927
955618,POLICE OFFICER,7/9/2013,2650
955618,SERGEANT,5/27/2022,3685
927819,POLICE OFFICER,7/2/2001,18150
927819,SERGEANT,11/30/2006,2363
927819,LIEUTENANT,8/30/2012,
927819,LT DET COMMANDER,1/29/2021,
956314,POLICE OFFICER,1/8/2014,11503
976456,POLICE OFFICER,1/17/2023,12910
980249,POLICE OFFICER,7/3/2024,18595
951362,POLICE OFFICER,7/6/2011,29148
952313,POLICE OFFICER,1/9/2012,20278
952313,DETECTIVE,12/21/2018,5960
952313,SERGEANT,6/24/2022,724
958139,POLICE OFFICER,1/7/2015,16510
896067,POLICE OFFICER,1/1/1990,7656
896067,SERGEANT,9/30/1997,3422
896067,LIEUTENANT,9/29/2000,
896067,CAPTAIN,4/28/2006,
896067,DEPUTY INSPECTOR,3/29/2016,
896067,INSPECTOR,10/31/2023,
939629,POLICE OFFICER,7/11/2005,30307
939629,DETECTIVE,3/31/2017,6936
939629,DETECTIVE,5/16/2017,3050
937220,POLICE OFFICER,1/10/2005,3852
959330,POLICE OFFICER,7/8/2015,19072
966897,POLICE OFFICER,10/24/2018,14087
966897,SERGEANT,8/8/2025,2416
946357,POLICE OFFICER,1/7/2008,13543
946357,DETECTIVE,11/3/2014,1989
970912,POLICE OFFICER,12/29/2020,2716
939630,POLICE OFFICER,7/11/2005,17350
939630,DETECTIVE,8/30/2019,958
938848,POLICE OFFICER,7/11/2005,28351
943909,POLICE OFFICER,1/10/2007,9804
943909,SERGEANT,11/3/2014,4974
943909,LIEUTENANT,4/30/2020,
934156,POLICE OFFICER,1/20/2004,1686
934156,SERGEANT,11/23/2010,4296
934156,LIEUTENANT,8/30/2016,
934156,CAPTAIN,11/26/2019,
934156,DEPUTY INSPECTOR,8/8/2025,
962145,POLICE OFFICER,7/13/2016,30100
962145,DETECTIVE,1/26/2024,2985
975227,POLICE OFFICER,7/13/2022,17881
934234,POLICE OFFICER,1/20/2004,24221
934234,POLICE OFFICER,3/31/2009,23081
934234,DETECTIVE,4/24/2009,7924
934234,SERGEANT,1/28/2016,3736
934234,LIEUTENANT,9/30/2022,
939631,POLICE OFFICER,7/11/2005,29090
975868,POLICE OFFICER,10/19/2022,2355
977688,POLICE OFFICER,7/19/2023,23379
965590,POLICE OFFICER,1/10/2018,9579
954391,POLICE OFFICER,1/9/2013,2302
954391,DETECTIVE,6/24/2022,113
968860,POLICE OFFICER,10/7/2019,11290
971721,POLICE OFFICER,4/28/2021,18888
978824,POLICE OFFICER,1/3/2024,25486
975869,POLICE OFFICER,10/19/2022,3217
964329,POLICE OFFICER,7/5/2017,16583
964329,DETECTIVE,9/29/2023,4965
946424,POLICE OFFICER,1/7/2008,30715
963789,POLICE OFFICER,4/12/2017,864
945073,POLICE OFFICER,7/9/2007,15386
946359,POLICE OFFICER,1/7/2008,23695
946359,POLICE OFFICER,9/23/2011,706
955621,POLICE OFFICER,7/9/2013,3604
955621,SERGEANT,5/31/2024,4469
978270,POLICE OFFICER,10/25/2023,27599
958140,POLICE OFFICER,1/7/2015,16199
958140,DETECTIVE,8/30/2024,5651
982721,POLICE OFFICER,4/30/2025,3696
962146,POLICE OFFICER,7/13/2016,15900
962146,SERGEANT,12/22/2023,5612
981959,POLICE OFFICER,1/29/2025,15046
921830,POLICE OFFICER,7/1/1998,14936
921830,DETECTIVE,1/28/2011,5924
960046,POLICE OFFICER,10/7/2015,16486
960046,DETECTIVE,7/28/2023,5314
957244,POLICE OFFICER,7/9/2014,6644
957244,DETECTIVE,9/3/2021,4865
947569,POLICE OFFICER,7/8/2008,24641
947569,SERGEANT,12/19/2019,5180
982722,POLICE OFFICER,4/30/2025,21926
957245,POLICE OFFICER,7/9/2014,7471
973008,POLICE OFFICER,10/12/2021,5493
937721,POLICE OFFICER,1/10/2005,14573
937721,DETECTIVE,8/30/2016,5121
941251,POLICE OFFICER,7/10/2006,11835
941251,DETECTIVE,12/23/2024,2712
942886,POLICE OFFICER,1/10/2007,4453
961403,POLICE OFFICER,1/6/2016,10404
966381,POLICE OFFICER,7/2/2018,13101
946186,POLICE OFFICER,1/7/2008,25423
934236,POLICE OFFICER,1/20/2004,26214
934236,DETECTIVE,7/27/2018,1935
978271,POLICE OFFICER,10/25/2023,2265
975228,POLICE OFFICER,7/13/2022,18676
965591,POLICE OFFICER,1/10/2018,8890
965591,DETECTIVE,9/30/2024,1223
937673,POLICE OFFICER,1/10/2005,5651
939634,POLICE OFFICER,7/11/2005,5252
954283,POLICE OFFICER,1/9/2013,9541
963307,POLICE OFFICER,1/4/2017,20765
980952,POLICE OFFICER,10/30/2024,13414
941162,POLICE OFFICER,1/9/2006,19511
941162,POLICE OFFICER,3/3/2021,772
951363,POLICE OFFICER,7/6/2011,4373
951363,SERGEANT,8/25/2023,3929
963308,POLICE OFFICER,1/4/2017,20972
976457,POLICE OFFICER,1/17/2023,12566
964330,POLICE OFFICER,7/5/2017,16643
923299,POLICE OFFICER,8/31/1998,24428
923299,DETECTIVE,6/30/2006,6747
942887,POLICE OFFICER,1/10/2007,17569
942887,SERGEANT,12/17/2015,3715
974618,POLICE OFFICER,4/13/2022,6741
955619,POLICE OFFICER,7/9/2013,26449
981960,POLICE OFFICER,1/29/2025,739
956315,POLICE OFFICER,1/8/2014,1515
948578,POLICE OFFICER,7/6/2010,6585
948578,DETECTIVE,4/28/2017,3471
980953,POLICE OFFICER,10/30/2024,11459
973724,POLICE OFFICER,12/29/2021,30889
979561,POLICE OFFICER,4/24/2024,31717
980954,POLICE OFFICER,10/30/2024,31923
945075,POLICE OFFICER,7/9/2007,13912
945075,DETECTIVE,7/30/2021,4592
937674,POLICE OFFICER,1/10/2005,26380
937674,DETECTIVE,6/10/2021,2093
937674,DETECTIVE,7/13/2021,2043
943911,POLICE OFFICER,1/10/2007,19547
943911,DETECTIVE,10/28/2016,7770
937675,POLICE OFFICER,1/10/2005,26866
961576,POLICE OFFICER,4/6/2016,4353
961576,DETECTIVE,9/5/2025,4282
962852,POLICE OFFICER,10/11/2016,19076
962852,SERGEANT,10/25/2024,3488
964819,POLICE OFFICER,10/18/2017,9939
929296,POLICE OFFICER,7/2/2001,29756
929296,DETECTIVE,3/27/2015,5355
955620,POLICE OFFICER,7/9/2013,27367
963309,POLICE OFFICER,1/4/2017,24771
963309,DETECTIVE,3/31/2023,2266
954392,POLICE OFFICER,1/9/2013,4043
954392,DETECTIVE,7/30/2021,1030
976458,POLICE OFFICER,1/17/2023,12574
968170,POLICE OFFICER,7/1/2019,21040
954393,POLICE OFFICER,1/9/2013,8465
974619,POLICE OFFICER,4/13/2022,3735
961404,POLICE OFFICER,1/6/2016,8184
980955,POLICE OFFICER,10/30/2024,23462
939637,POLICE OFFICER,7/11/2005,9977
939637,DETECTIVE,6/30/2023,3799
942652,POLICE OFFICER,7/10/2006,18464
942652,DETECTIVE,10/26/2012,6905
967379,POLICE OFFICER,1/3/2019,30790
979562,POLICE OFFICER,4/24/2024,9840
974620,POLICE OFFICER,4/13/2022,7294
935826,POLICE OFFICER,7/1/2004,29800
977442,POLICE OFFICER,7/5/2023,21339
976318,POLICE OFFICER,1/17/2023,760
970284,POLICE OFFICER,11/2/2020,13264
954394,POLICE OFFICER,1/9/2013,23901
973009,POLICE OFFICER,10/12/2021,3483
976893,POLICE OFFICER,4/26/2023,21515
954395,POLICE OFFICER,1/9/2013,6569
954395,SERGEANT,11/27/2024,3592
957246,POLICE OFFICER,7/9/2014,15438
957246,DETECTIVE,6/10/2021,3642
957246,SERGEANT,8/25/2023,3931
926373,POLICE OFFICER,3/1/2000,2277
926373,DETECTIVE,12/21/2012,7016
935907,POLICE OFFICER,7/1/2004,11769
935907,DETECTIVE,2/26/2015,6295
951365,POLICE OFFICER,7/6/2011,2787
951365,DETECTIVE,12/21/2018,6156
978272,POLICE OFFICER,10/25/2023,31771
920929,POLICE OFFICER,12/8/1997,8985
968861,POLICE OFFICER,10/7/2019,27703
972299,POLICE OFFICER,7/7/2021,26376
965592,POLICE OFFICER,1/10/2018,27023
949757,POLICE OFFICER,7/6/2010,1713
945076,POLICE OFFICER,7/9/2007,9418
945076,SERGEANT,3/28/2013,4185
945076,LIEUTENANT,8/30/2016,
937676,POLICE OFFICER,1/10/2005,13208
937676,SERGEANT,4/29/2011,1652
937676,LIEUTENANT,6/28/2013,
937676,LT SPECIAL ASSIGN,9/30/2016,
973825,POLICE OFFICER,12/29/2021,30739
961405,POLICE OFFICER,1/6/2016,15385
961406,POLICE OFFICER,1/6/2016,15843
955622,POLICE OFFICER,7/9/2013,8151
955622,DETECTIVE,12/22/2020,3467
979563,POLICE OFFICER,4/24/2024,10403
973010,POLICE OFFICER,10/12/2021,4915
939638,POLICE OFFICER,7/11/2005,11065
939638,DETECTIVE,10/26/2012,1395
971256,POLICE OFFICER,2/24/2021,23470
954396,POLICE OFFICER,1/9/2013,5314
954396,SERGEANT,11/22/2022,630
975871,POLICE OFFICER,10/19/2022,3952
959333,POLICE OFFICER,7/8/2015,19771
962147,POLICE OFFICER,7/13/2016,1950
962147,SERGEANT,1/31/2025,4435
982723,POLICE OFFICER,4/30/2025,23081
973826,POLICE OFFICER,12/29/2021,30074
964331,POLICE OFFICER,7/5/2017,21664
951367,POLICE OFFICER,7/6/2011,5663
951367,SERGEANT,10/26/2018,1625
955623,POLICE OFFICER,7/9/2013,27386
955623,DETECTIVE,6/10/2021,3643
955623,SERGEANT,8/8/2025,2
976459,POLICE OFFICER,1/17/2023,7347
961570,POLICE OFFICER,4/6/2016,7012
975229,POLICE OFFICER,7/13/2022,19219
973827,POLICE OFFICER,12/29/2021,30303
974623,POLICE OFFICER,4/13/2022,6025
970916,POLICE OFFICER,12/29/2020,9186
947571,POLICE OFFICER,7/8/2008,4540
982724,POLICE OFFICER,4/30/2025,23479
945445,POLICE OFFICER,1/7/2008,24048
945445,SERGEANT,11/3/2014,4980
945445,SERGEANT,1/4/2019,4987
945445,SERGEANT,1/11/2019,4980
981961,POLICE OFFICER,1/29/2025,11940
931365,POLICE OFFICER,7/1/2002,26955
931365,SERGEANT,12/21/2007,2217
931365,LIEUTENANT,5/29/2018,
955624,POLICE OFFICER,7/9/2013,28771
980956,POLICE OFFICER,10/30/2024,7665
967712,POLICE OFFICER,4/15/2019,11886
949758,POLICE OFFICER,7/6/2010,11169
949758,DETECTIVE,6/10/2021,3648
949758,SERGEANT,2/9/2022,3284
949758,SGT DET SQUAD,2/28/2025,
976560,POLICE OFFICER,1/31/2023,10701
978322,POLICE OFFICER,11/2/2023,2296
978322,POLICE OFFICER,4/22/2024,21062
958142,POLICE OFFICER,1/7/2015,15723
958142,POLICE OFFICER,8/30/2016,10144
958142,DETECTIVE,9/30/2024,7474
943915,POLICE OFFICER,1/10/2007,13931
943915,SERGEANT,11/24/2020,5469
943915,LIEUTENANT,5/30/2025,
971257,POLICE OFFICER,2/24/2021,26801
981962,POLICE OFFICER,1/29/2025,16395
955625,POLICE OFFICER,7/9/2013,30173
955625,DETECTIVE,9/30/2024,7484
945077,POLICE OFFICER,7/9/2007,1699
945077,DETECTIVE,12/21/2018,5972
945077,DETECTIVE,6/8/2021,444
939639,POLICE OFFICER,7/11/2005,20931
939639,DETECTIVE,4/29/2011,6321
939639,SERGEANT,12/21/2012,2104
939639,SGT DET SQUAD,11/24/2020,
939639,LIEUTENANT,12/23/2022,
943916,POLICE OFFICER,1/10/2007,25176
973011,POLICE OFFICER,10/12/2021,5924
958143,POLICE OFFICER,1/7/2015,15550
958144,POLICE OFFICER,1/7/2015,13953
968171,POLICE OFFICER,7/1/2019,17998
935911,POLICE OFFICER,7/1/2004,2872
935911,SERGEANT,4/25/2014,3498
974624,POLICE OFFICER,4/13/2022,8253
963310,POLICE OFFICER,1/4/2017,25142
982725,POLICE OFFICER,4/30/2025,17525
951369,POLICE OFFICER,7/6/2011,21626
951369,DETECTIVE,6/10/2021,3657
937678,POLICE OFFICER,1/10/2005,29410
937678,DETECTIVE,12/21/2012,7032
941163,POLICE OFFICER,1/9/2006,29040
941163,DETECTIVE,4/24/2015,4851
969411,POLICE OFFICER,1/6/2020,4792
951370,POLICE OFFICER,7/6/2011,11731
968864,POLICE OFFICER,10/7/2019,13046
960048,POLICE OFFICER,10/7/2015,22078
959907,POLICE OFFICER,10/7/2015,18489
973012,POLICE OFFICER,10/12/2021,5501
948282,POLICE OFFICER,7/14/2009,26413
948282,DETECTIVE,2/26/2015,6410
948282,SERGEANT,8/30/2019,5508
979564,POLICE OFFICER,4/24/2024,5374
