taxid,rank,date,shield_no
967444,POLICE OFFICER,4/15/2019,10504
928017,POLICE OFFICER,7/2/2001,12046
928017,POLICE OFFICER,8/20/2002,2708
928017,DETECTIVE,5/25/2007,6831
964422,POLICE OFFICER,10/18/2017,3105
964968,POLICE OFFICER,1/10/2018,9082
978872,POLICE OFFICER,1/17/2024,1140
952546,POLICE OFFICER,7/11/2012,19065
954602,POLICE OFFICER,7/9/2013,31770
973289,POLICE OFFICER,12/29/2021,28849
962972,POLICE OFFICER,1/4/2017,19393
962972,DETECTIVE,5/27/2022,3311
973982,POLICE OFFICER,4/13/2022,9564
964969,POLICE OFFICER,1/10/2018,27054
944412,POLICE OFFICER,7/9/2007,12965
944412,DETECTIVE,10/7/2019,2061
956491,POLICE OFFICER,7/9/2014,14508
956491,POLICE OFFICER,9/19/2018,14506
964423,POLICE OFFICER,10/18/2017,8899
964423,POLICE OFFICER,6/18/2021,8705
946451,POLICE OFFICER,1/7/2008,31193
953726,POLICE OFFICER,1/9/2013,8819
962292,POLICE OFFICER,10/11/2016,8391
966980,POLICE OFFICER,1/3/2019,30282
979758,POLICE OFFICER,7/3/2024,970
936303,POLICE OFFICER,1/10/2005,28189
946452,POLICE OFFICER,1/7/2008,24832
946452,SERGEANT,5/27/2022,3408
959532,POLICE OFFICER,10/7/2015,840
982170,POLICE OFFICER,4/30/2025,23154
975380,POLICE OFFICER,10/19/2022,20128
966981,POLICE OFFICER,1/3/2019,26950
965968,POLICE OFFICER,7/2/2018,11420
961669,POLICE OFFICER,7/13/2016,2838
961669,DETECTIVE,2/9/2022,1546
963901,POLICE OFFICER,7/5/2017,20821
963901,POLICE OFFICER,3/18/2021,101
963901,SERGEANT,7/31/2024,195
960324,POLICE OFFICER,1/6/2016,16573
960324,SERGEANT,6/28/2024,4594
932416,POLICE OFFICER,7/1/2003,225
932416,SERGEANT,8/30/2012,1844
936304,POLICE OFFICER,1/10/2005,2358
982195,POLICE OFFICER,4/30/2025,10218
962293,POLICE OFFICER,10/11/2016,19126
934579,POLICE OFFICER,7/1/2004,7045
934579,DETECTIVE,8/27/2010,446
968942,POLICE OFFICER,1/6/2020,27937
976020,POLICE OFFICER,1/17/2023,7645
976020,POLICE OFFICER,5/17/2023,16664
977808,POLICE OFFICER,10/25/2023,20386
979084,POLICE OFFICER,4/24/2024,19533
978429,POLICE OFFICER,1/3/2024,26155
959533,POLICE OFFICER,10/7/2015,22092
959533,SERGEANT,5/31/2024,1251
929827,POLICE OFFICER,7/1/2002,27933
929827,SERGEANT,1/31/2008,541
929827,LIEUTENANT,10/30/2015,
977074,POLICE OFFICER,7/5/2023,28927
977074,POLICE OFFICER,11/14/2023,24040
976609,POLICE OFFICER,4/26/2023,24255
945597,POLICE OFFICER,1/7/2008,21453
945597,DETECTIVE,3/28/2025,1562
982171,POLICE OFFICER,4/30/2025,28383
941675,POLICE OFFICER,7/10/2006,29910
974779,POLICE OFFICER,8/29/2022,19234
974779,POLICE OFFICER,1/26/2023,27134
946471,POLICE OFFICER,1/7/2008,30403
946471,DETECTIVE,2/28/2025,1647
979759,POLICE OFFICER,7/3/2024,343
958370,POLICE OFFICER,7/8/2015,20116
958370,DETECTIVE,5/27/2022,5178
958370,DETECTIVE,6/4/2025,4706
929831,POLICE OFFICER,7/1/2002,29886
969567,POLICE OFFICER,11/2/2020,18893
945554,POLICE OFFICER,1/7/2008,23728
945554,DETECTIVE,7/27/2018,1647
945554,SERGEANT,7/31/2024,196
948745,POLICE OFFICER,7/3/2010,6102
948745,DETECTIVE,5/3/2019,1345
969568,POLICE OFFICER,11/2/2020,24939
946826,POLICE OFFICER,7/8/2008,21852
939973,POLICE OFFICER,1/9/2006,27237
976021,POLICE OFFICER,1/17/2023,6470
936305,POLICE OFFICER,1/10/2005,18268
936305,DETECTIVE,5/2/2016,3836
973291,POLICE OFFICER,12/29/2021,31274
975381,POLICE OFFICER,10/19/2022,4813
979760,POLICE OFFICER,7/3/2024,5095
934580,POLICE OFFICER,7/1/2004,12860
934580,DETECTIVE,10/28/2016,5738
979761,POLICE OFFICER,7/3/2024,972
964343,POLICE OFFICER,7/5/2017,14789
964343,POLICE OFFICER,12/21/2017,2327
964343,SERGEANT,11/21/2023,5305
954604,POLICE OFFICER,7/9/2013,29078
954604,SERGEANT,4/4/2024,1073
917054,POLICE OFFICER,7/18/1996,11373
917054,SERGEANT,7/30/2004,765
917054,LIEUTENANT,10/31/2011,
917054,CAPTAIN,5/7/2018,
941501,POLICE OFFICER,7/10/2006,20486
941501,SERGEANT,6/9/2017,889
941501,SERGEANT,6/12/2019,303
950160,POLICE OFFICER,7/6/2011,2115
950160,SERGEANT,8/31/2018,4694
950160,LIEUTENANT,10/25/2024,
968994,POLICE OFFICER,1/6/2020,11356
964970,POLICE OFFICER,1/10/2018,6457
964970,SERGEANT,5/31/2024,1294
948746,POLICE OFFICER,7/6/2010,8001
936306,POLICE OFFICER,1/10/2005,27057
936306,SERGEANT,8/30/2012,1896
936306,LIEUTENANT,7/28/2017,
936306,LT SPECIAL ASSIGN,6/30/2023,
960326,POLICE OFFICER,1/6/2016,13238
965969,POLICE OFFICER,7/2/2018,15174
948747,POLICE OFFICER,7/6/2010,3327
980430,POLICE OFFICER,10/30/2024,2978
978873,POLICE OFFICER,1/17/2024,9308
955786,POLICE OFFICER,1/8/2014,10974
979085,POLICE OFFICER,4/24/2024,16493
889705,POLICE OFFICER,1/1/1990,24138
971857,POLICE OFFICER,7/7/2021,26441
947998,POLICE OFFICER,1/14/2009,6496
947998,SERGEANT,5/2/2016,1700
947998,LIEUTENANT,6/29/2018,
947998,CAPTAIN,3/31/2023,
951586,POLICE OFFICER,1/9/2012,15178
951586,SERGEANT,12/21/2018,1940
951586,LIEUTENANT,1/31/2025,
956493,POLICE OFFICER,7/9/2014,3169
956493,DETECTIVE,5/30/2023,2362
943051,POLICE OFFICER,1/10/2007,13352
943051,POLICE OFFICER,12/5/2011,13530
956494,POLICE OFFICER,7/9/2014,10491
968995,POLICE OFFICER,1/6/2020,27664
957425,POLICE OFFICER,1/7/2015,8645
948316,POLICE OFFICER,7/14/2009,25682
948316,POLICE OFFICER,5/2/2017,25675
974780,POLICE OFFICER,7/13/2022,18158
970442,POLICE OFFICER,12/29/2020,8491
979762,POLICE OFFICER,7/3/2024,346
973293,POLICE OFFICER,12/29/2021,20119
954605,POLICE OFFICER,7/9/2013,27638
926647,POLICE OFFICER,9/29/2000,17320
947999,POLICE OFFICER,1/14/2009,5080
947999,DETECTIVE,11/24/2015,1986
950161,POLICE OFFICER,7/6/2011,6603
920095,POLICE OFFICER,12/8/1997,25759
920095,DETECTIVE,5/31/2024,949
972556,POLICE OFFICER,10/12/2021,2987
945555,POLICE OFFICER,1/7/2008,26009
945555,DETECTIVE,9/28/2017,2859
945555,SERGEANT,8/30/2019,5500
948748,POLICE OFFICER,7/6/2010,970
948748,SERGEANT,4/26/2024,3185
974781,POLICE OFFICER,7/13/2022,22234
943052,POLICE OFFICER,1/10/2007,6391
943052,POLICE OFFICER,10/9/2009,19012
943052,SERGEANT,2/9/2022,1328
945157,POLICE OFFICER,7/9/2007,20193
945157,DETECTIVE,4/24/2015,4577
945556,POLICE OFFICER,1/7/2008,13685
945556,DETECTIVE,6/9/2017,608
953730,POLICE OFFICER,1/9/2013,7447
953730,SERGEANT,5/3/2019,4027
953730,LIEUTENANT,3/28/2025,
977809,POLICE OFFICER,10/25/2023,31786
954607,POLICE OFFICER,7/9/2013,13989
954607,SERGEANT,8/25/2023,3425
948749,POLICE OFFICER,7/6/2010,6693
948749,SERGEANT,5/29/2020,5163
961670,POLICE OFFICER,7/13/2016,11381
963433,POLICE OFFICER,4/12/2017,7705
963433,SERGEANT,8/30/2024,725
938169,POLICE OFFICER,7/11/2005,29386
938169,DETECTIVE,12/19/2014,4150
901283,POLICE OFFICER,6/30/1992,27704
901283,SERGEANT,7/22/1998,4954
901283,LIEUTENANT,8/24/2001,
901283,CAPTAIN,8/31/2006,
968996,POLICE OFFICER,1/6/2020,21200
971858,POLICE OFFICER,7/7/2021,14061
971859,POLICE OFFICER,7/7/2021,26879
941504,POLICE OFFICER,7/10/2006,478
941504,SERGEANT,3/28/2013,3535
966983,POLICE OFFICER,1/3/2019,30305
960329,POLICE OFFICER,1/6/2016,16911
960329,SERGEANT,10/25/2024,2378
936307,POLICE OFFICER,1/10/2005,30660
948750,POLICE OFFICER,7/6/2010,599
948750,SERGEANT,5/29/2020,5181
973294,POLICE OFFICER,12/29/2021,20337
941505,POLICE OFFICER,7/10/2006,12241
940981,POLICE OFFICER,1/9/2006,5085
971860,POLICE OFFICER,7/7/2021,27523
958371,POLICE OFFICER,7/8/2015,19803
907695,POLICE OFFICER,10/28/1994,8280
907695,POLICE OFFICER,8/8/2000,4437
907695,DETECTIVE,12/23/2008,5126
934583,POLICE OFFICER,7/1/2004,30819
934583,DETECTIVE,11/2/2009,1655
956496,POLICE OFFICER,7/9/2014,12451
956496,POLICE OFFICER,7/2/2019,15898
944415,POLICE OFFICER,7/9/2007,1928
944415,DETECTIVE,5/31/2024,4795
948751,POLICE OFFICER,7/6/2010,2540
917386,POLICE OFFICER,7/18/1996,15101
917386,DETECTIVE,12/23/2013,5851
885362,POLICE OFFICER,1/21/1985,26794
977810,POLICE OFFICER,10/25/2023,15039
968313,POLICE OFFICER,10/7/2019,22991
953731,POLICE OFFICER,1/9/2013,25430
943053,POLICE OFFICER,1/10/2007,1426
943053,DETECTIVE,2/26/2016,7322
940916,POLICE OFFICER,1/9/2006,15357
940916,DETECTIVE,8/26/2022,7019
975382,POLICE OFFICER,10/19/2022,5435
946828,POLICE OFFICER,7/8/2008,16880
946828,DETECTIVE,12/22/2017,1567
946828,SERGEANT,5/30/2023,113
938171,POLICE OFFICER,7/11/2005,20350
974782,POLICE OFFICER,7/13/2022,23085
959534,POLICE OFFICER,10/7/2015,961
959534,SERGEANT,4/4/2024,1093
942206,POLICE OFFICER,7/10/2006,24222
963903,POLICE OFFICER,7/5/2017,20223
963903,DETECTIVE,8/26/2022,6667
941506,POLICE OFFICER,7/10/2006,1569
982172,POLICE OFFICER,4/30/2025,29564
944416,POLICE OFFICER,7/9/2007,17567
944416,SERGEANT,5/2/2016,1710
944416,LIEUTENANT,6/29/2018,
944416,CAPTAIN,1/27/2023,
946673,POLICE OFFICER,7/8/2008,4714
946673,SERGEANT,11/24/2020,4491
950162,POLICE OFFICER,7/6/2011,17343
950162,DETECTIVE,11/20/2018,1103
945558,POLICE OFFICER,1/7/2008,26012
945558,SERGEANT,6/10/2021,903
979086,POLICE OFFICER,4/24/2024,4504
963904,POLICE OFFICER,7/5/2017,16720
963904,SERGEANT,10/25/2024,2410
953510,POLICE OFFICER,7/11/2012,239
979087,POLICE OFFICER,4/24/2024,1356
914546,POLICE OFFICER,5/1/1995,29887
929840,POLICE OFFICER,7/1/2002,4954
929840,SERGEANT,11/24/2009,434
929840,LIEUTENANT,9/28/2018,
938174,POLICE OFFICER,7/11/2005,160
942766,POLICE OFFICER,7/10/2006,29933
942766,SERGEANT,12/19/2014,5081
951591,POLICE OFFICER,1/9/2012,6607
979088,POLICE OFFICER,4/24/2024,26157
944417,POLICE OFFICER,7/9/2007,18255
930412,POLICE OFFICER,7/1/2003,31971
930412,SERGEANT,3/5/2019,3466
944098,POLICE OFFICER,1/10/2007,28662
944098,POLICE OFFICER,7/27/2007,23893
944098,POLICE OFFICER,5/18/2010,22763
938175,POLICE OFFICER,7/11/2005,9686
938175,DETECTIVE,12/22/2017,607
960330,POLICE OFFICER,1/6/2016,16586
982173,POLICE OFFICER,4/30/2025,30769
923634,POLICE OFFICER,7/7/1999,17946
978430,POLICE OFFICER,1/3/2024,310
936309,POLICE OFFICER,1/10/2005,13252
936309,SERGEANT,10/3/2025,2742
979763,POLICE OFFICER,7/3/2024,1864
973983,POLICE OFFICER,4/13/2022,6132
948752,POLICE OFFICER,7/6/2010,608
978874,POLICE OFFICER,1/17/2024,11857
960331,POLICE OFFICER,1/6/2016,7768
946829,POLICE OFFICER,7/8/2008,7102
965970,POLICE OFFICER,7/2/2018,12581
981131,POLICE OFFICER,1/29/2025,7895
938176,POLICE OFFICER,7/11/2005,1003
938176,SERGEANT,8/30/2012,2001
969569,POLICE OFFICER,11/2/2020,24985
964971,POLICE OFFICER,1/10/2018,9749
964971,DETECTIVE,8/30/2024,363
938177,POLICE OFFICER,7/11/2005,20358
938177,SERGEANT,12/21/2012,1432
938177,LIEUTENANT,3/18/2021,
952547,POLICE OFFICER,7/11/2012,22520
939977,POLICE OFFICER,1/9/2006,3369
939977,DETECTIVE,10/25/2024,3032
941508,POLICE OFFICER,7/10/2006,23316
946831,POLICE OFFICER,7/8/2008,10931
946831,DETECTIVE,10/26/2018,3703
968314,POLICE OFFICER,10/7/2019,6580
964426,POLICE OFFICER,10/18/2017,7083
925035,POLICE OFFICER,3/1/2000,27352
925035,SERGEANT,12/30/2005,2052
925035,LIEUTENANT,2/24/2012,
925035,CAPTAIN,2/28/2014,
925035,DEPUTY INSPECTOR,4/25/2025,
950163,POLICE OFFICER,7/6/2011,4622
950163,SERGEANT,11/21/2023,5369
938178,POLICE OFFICER,7/11/2005,9086
938178,SERGEANT,4/29/2011,441
938178,LIEUTENANT,8/30/2016,
938178,LT DET COMMANDER,5/29/2020,
948753,POLICE OFFICER,7/6/2010,4703
948753,DETECTIVE,11/22/2022,960
980432,POLICE OFFICER,10/30/2024,4910
973984,POLICE OFFICER,4/13/2022,9919
958373,POLICE OFFICER,7/8/2015,17452
955788,POLICE OFFICER,1/8/2014,11001
955788,SERGEANT,5/29/2020,5182
951592,POLICE OFFICER,1/9/2012,14826
958374,POLICE OFFICER,7/8/2015,18856
938179,POLICE OFFICER,7/11/2005,16223
955789,POLICE OFFICER,1/8/2014,3894
955789,SERGEANT,12/23/2022,4096
950164,POLICE OFFICER,7/6/2011,27848
950164,DETECTIVE,3/5/2019,2834
950164,DETECTIVE,4/4/2019,2883
950164,SERGEANT,10/28/2022,1917
954609,POLICE OFFICER,7/9/2013,9348
954609,DETECTIVE,6/28/2019,4604
980918,POLICE OFFICER,10/30/2024,21566
941510,POLICE OFFICER,7/10/2006,489
941510,DETECTIVE,8/22/2017,5489
939980,POLICE OFFICER,1/9/2006,2370
939980,SERGEANT,6/25/2014,3944
979764,POLICE OFFICER,7/3/2024,1875
929846,POLICE OFFICER,7/1/2002,520
942792,POLICE OFFICER,12/15/2006,3463
942792,DETECTIVE,8/31/2015,3426
960332,POLICE OFFICER,1/6/2016,6519
968315,POLICE OFFICER,10/7/2019,23129
952548,POLICE OFFICER,7/11/2012,4254
952548,SERGEANT,4/4/2024,1101
936312,POLICE OFFICER,1/10/2005,17166
936312,SERGEANT,10/7/2019,4787
950166,POLICE OFFICER,7/6/2011,13142
950166,SERGEANT,3/18/2021,650
966985,POLICE OFFICER,1/3/2019,26690
955792,POLICE OFFICER,1/8/2014,15055
972557,POLICE OFFICER,10/12/2021,6709
968060,POLICE OFFICER,7/1/2019,19159
968060,SERGEANT,7/31/2024,212
922082,POLICE OFFICER,8/31/1998,16131
922082,SERGEANT,10/28/2005,1946
964427,POLICE OFFICER,10/18/2017,8902
963907,POLICE OFFICER,7/5/2017,23152
963907,DETECTIVE,5/31/2024,3958
956497,POLICE OFFICER,7/9/2014,9320
956497,DETECTIVE,2/9/2022,1144
897158,POLICE OFFICER,10/15/1990,28044
897158,DETECTIVE,12/18/1998,6181
941511,POLICE OFFICER,7/10/2006,11601
941511,DETECTIVE,12/19/2014,4027
966494,POLICE OFFICER,10/24/2018,19365
966494,POLICE OFFICER,6/24/2019,168
921201,POLICE OFFICER,7/1/1998,22496
921201,DETECTIVE,9/30/2013,1593
971359,POLICE OFFICER,4/28/2021,20423
971359,POLICE OFFICER,8/13/2021,28044
981132,POLICE OFFICER,1/29/2025,9945
955793,POLICE OFFICER,1/8/2014,11324
955793,DETECTIVE,2/9/2022,348
936315,POLICE OFFICER,1/10/2005,26537
936315,DETECTIVE,11/26/2013,3735
936315,SERGEANT,6/28/2019,144
934591,POLICE OFFICER,7/1/2004,7154
934591,DETECTIVE,12/22/2017,1667
946947,POLICE OFFICER,7/8/2008,21859
937994,POLICE OFFICER,7/11/2005,15285
937994,DETECTIVE,10/31/2023,5029
938182,POLICE OFFICER,7/11/2005,20401
968507,POLICE OFFICER,10/7/2019,19297
938183,POLICE OFFICER,7/11/2005,23539
962295,POLICE OFFICER,10/11/2016,1544
962295,DETECTIVE,6/10/2021,821
953733,POLICE OFFICER,1/9/2013,1764
953733,POLICE OFFICER,6/19/2024,13323
971361,POLICE OFFICER,4/28/2021,13305
973985,POLICE OFFICER,4/13/2022,10297
968998,POLICE OFFICER,1/6/2020,24233
943058,POLICE OFFICER,1/10/2007,13369
943058,DETECTIVE,3/31/2017,1720
948755,POLICE OFFICER,7/6/2010,30092
948755,SERGEANT,8/30/2016,354
948755,SERGEANT,9/29/2016,5210
954610,POLICE OFFICER,7/9/2013,16369
954610,DETECTIVE,6/24/2022,6031
920104,POLICE OFFICER,12/8/1997,18329
920104,DETECTIVE,9/28/2012,6796
982174,POLICE OFFICER,4/30/2025,31660
964973,POLICE OFFICER,1/10/2018,20623
938186,POLICE OFFICER,7/11/2005,26157
938186,SERGEANT,6/24/2011,1168
938186,LIEUTENANT,4/30/2020,
938186,CAPTAIN,10/30/2025,
951593,POLICE OFFICER,1/9/2012,15637
951593,DETECTIVE,11/20/2018,1152
951593,SERGEANT,9/30/2022,3058
926657,POLICE OFFICER,9/29/2000,21668
970443,POLICE OFFICER,12/29/2020,31239
952550,POLICE OFFICER,7/11/2012,13447
954611,POLICE OFFICER,7/9/2013,31902
950168,POLICE OFFICER,7/6/2011,25419
950168,DETECTIVE,6/10/2021,2473
955795,POLICE OFFICER,1/8/2014,10238
925037,POLICE OFFICER,3/1/2000,29185
925037,SERGEANT,10/25/2013,656
925037,SGT DET SQUAD,10/18/2021,
941512,POLICE OFFICER,7/10/2006,12233
941512,SERGEANT,10/28/2016,4066
941512,LIEUTENANT,12/21/2021,
953719,POLICE OFFICER,1/9/2013,4792
953719,DETECTIVE,12/21/2018,406
953719,SERGEANT,10/7/2019,3083
953719,LIEUTENANT,2/23/2024,
932140,POLICE OFFICER,7/1/2003,27858
944025,POLICE OFFICER,1/10/2007,27811
944025,SERGEANT,5/29/2012,1171
944025,LIEUTENANT,8/1/2016,
944025,CAPTAIN,8/31/2018,
922085,POLICE OFFICER,8/31/1998,30347
922085,SERGEANT,6/30/2006,231
922085,LIEUTENANT,11/20/2018,
946834,POLICE OFFICER,7/8/2008,10935
946834,DETECTIVE,3/28/2025,1900
971003,POLICE OFFICER,2/24/2021,21974
975383,POLICE OFFICER,10/19/2022,15196
973986,POLICE OFFICER,4/13/2022,3885
932431,POLICE OFFICER,7/1/2003,5915
932431,DETECTIVE,1/30/2015,4061
945561,POLICE OFFICER,1/7/2008,26445
945561,SERGEANT,9/30/2013,4332
945561,LIEUTENANT,6/28/2019,
945561,LT DET COMMANDER,12/22/2023,
981133,POLICE OFFICER,1/29/2025,895
933677,POLICE OFFICER,1/20/2004,23520
933677,DETECTIVE,12/22/2017,1828
952551,POLICE OFFICER,7/11/2012,30698
952551,SERGEANT,12/22/2023,5356
973296,POLICE OFFICER,12/29/2021,24736
981134,POLICE OFFICER,1/29/2025,11184
918830,POLICE OFFICER,4/15/1997,30601
918830,SERGEANT,2/27/2004,1549
918830,SGT DET SQUAD,7/9/2018,
920105,POLICE OFFICER,12/8/1997,20606
920105,SERGEANT,5/29/2003,976
920105,LIEUTENANT,8/31/2007,
954493,POLICE OFFICER,7/9/2013,9066
954493,DETECTIVE,12/21/2017,6137
954493,SERGEANT,5/27/2022,3370
954493,LIEUTENANT,8/30/2024,
967446,POLICE OFFICER,4/15/2019,7449
967802,POLICE OFFICER,7/1/2019,14949
981135,POLICE OFFICER,1/29/2025,12124
954613,POLICE OFFICER,7/9/2013,26708
954613,SERGEANT,10/18/2021,2819
934592,POLICE OFFICER,7/1/2004,6410
934592,POLICE OFFICER,8/29/2008,6425
973987,POLICE OFFICER,4/13/2022,12763
938188,POLICE OFFICER,7/11/2005,12062
938188,SERGEANT,6/5/2018,2731
897163,POLICE OFFICER,10/15/1990,26516
897163,DETECTIVE,10/28/1999,7237
897163,DETECTIVE,4/18/2006,7367
972339,POLICE OFFICER,7/9/2021,26137
952552,POLICE OFFICER,7/11/2012,30712
952552,DETECTIVE,6/10/2021,2476
979089,POLICE OFFICER,4/24/2024,3785
951595,POLICE OFFICER,1/9/2012,10857
963436,POLICE OFFICER,4/12/2017,7722
950170,POLICE OFFICER,7/6/2011,11100
950170,SERGEANT,5/29/2020,5184
953734,POLICE OFFICER,1/9/2013,1816
953734,DETECTIVE,2/23/2024,4876
943060,POLICE OFFICER,1/10/2007,19772
956501,POLICE OFFICER,7/9/2014,13060
973988,POLICE OFFICER,4/13/2022,10481
923641,POLICE OFFICER,7/7/1999,22832
964974,POLICE OFFICER,1/10/2018,9765
964974,SERGEANT,7/28/2023,1199
950172,POLICE OFFICER,7/6/2011,29707
950172,POLICE OFFICER,1/3/2018,29721
950172,SERGEANT,12/22/2020,1161
975384,POLICE OFFICER,10/19/2022,17347
952553,POLICE OFFICER,7/11/2012,28721
952553,DETECTIVE,5/29/2020,6658
952553,SERGEANT,10/28/2022,1918
954614,POLICE OFFICER,7/9/2013,4950
954614,DETECTIVE,6/30/2023,4684
941515,POLICE OFFICER,7/10/2006,20122
928036,POLICE OFFICER,7/2/2001,10845
928036,DETECTIVE,11/24/2020,4174
934593,POLICE OFFICER,7/1/2004,17859
934593,DETECTIVE,5/2/2016,4868
934593,SERGEANT,11/24/2020,3450
968999,POLICE OFFICER,1/6/2020,22212
945563,POLICE OFFICER,1/7/2008,24057
945563,SERGEANT,8/30/2019,5520
960337,POLICE OFFICER,1/6/2016,15470
960337,DETECTIVE,11/22/2022,1770
960337,DETECTIVE,9/6/2023,1776
963437,POLICE OFFICER,4/12/2017,9495
893896,POLICE OFFICER,1/1/1990,30092
893896,SERGEANT,7/29/1994,1842
893896,LIEUTENANT,11/12/1997,
893896,CAPTAIN,2/25/2000,
893896,DEPUTY INSPECTOR,7/30/2004,
893896,INSPECTOR,1/31/2008,
893896,DEPUTY CHIEF,6/24/2022,
934594,POLICE OFFICER,7/1/2004,25500
948756,POLICE OFFICER,7/6/2010,623
948756,SERGEANT,6/9/2017,896
948756,LIEUTENANT,2/28/2025,
939981,POLICE OFFICER,1/9/2006,3401
939981,SERGEANT,2/25/2011,2638
939981,LIEUTENANT,4/26/2013,
939981,CAPTAIN,6/26/2015,
939981,DEPUTY INSPECTOR,2/23/2024,
972558,POLICE OFFICER,10/12/2021,6712
934595,POLICE OFFICER,7/1/2004,10124
950173,POLICE OFFICER,7/6/2011,6682
938189,POLICE OFFICER,7/11/2005,15457
938189,SERGEANT,8/30/2016,358
938189,LIEUTENANT,4/30/2020,
938189,LT SPECIAL ASSIGN,9/5/2025,
972559,POLICE OFFICER,10/12/2021,677
972559,POLICE OFFICER,1/11/2022,95
976508,POLICE OFFICER,1/31/2023,12340
971862,POLICE OFFICER,7/7/2021,27526
965971,POLICE OFFICER,7/2/2018,14096
949218,POLICE OFFICER,7/6/2010,12047
971004,POLICE OFFICER,2/24/2021,22002
941516,POLICE OFFICER,7/10/2006,11607
941516,DETECTIVE,12/21/2012,7878
976610,POLICE OFFICER,4/26/2023,24260
971005,POLICE OFFICER,2/24/2021,24612
936316,POLICE OFFICER,1/10/2005,7486
936316,SERGEANT,8/31/2015,1544
936316,SERGEANT,4/20/2017,1554
981136,POLICE OFFICER,1/29/2025,13183
977076,POLICE OFFICER,7/5/2023,29717
934597,POLICE OFFICER,7/1/2004,7846
934597,SERGEANT,3/26/2010,1455
934597,SGT DET SQUAD,10/27/2017,
981137,POLICE OFFICER,1/29/2025,13759
946835,POLICE OFFICER,7/8/2008,16892
946835,DETECTIVE,4/1/2022,110
946835,DETECTIVE,3/28/2024,2015
956502,POLICE OFFICER,7/9/2014,11180
958377,POLICE OFFICER,7/8/2015,18986
945499,POLICE OFFICER,1/7/2008,12261
940982,POLICE OFFICER,1/9/2006,24327
946836,POLICE OFFICER,7/8/2008,2610
946836,DETECTIVE,8/22/2017,2601
946836,SERGEANT,8/30/2024,951
957429,POLICE OFFICER,1/7/2015,25087
959537,POLICE OFFICER,10/7/2015,194
