taxid,rank,date,shield_no
926283,DETECTIVE,3/30/2007,6556
973031,POLICE OFFICER,10/12/2021,5542
953558,POLICE OFFICER,7/11/2012,16200
953558,SERGEANT,6/10/2021,1610
949785,POLICE OFFICER,7/6/2010,2049
949785,DETECTIVE,11/21/2017,3876
953559,POLICE OFFICER,7/11/2012,7820
953559,DETECTIVE,12/22/2017,3560
979584,POLICE OFFICER,4/24/2024,31740
957271,POLICE OFFICER,7/9/2014,13547
957271,POLICE OFFICER,3/9/2021,8815
967720,POLICE OFFICER,4/15/2019,15972
971269,POLICE OFFICER,2/24/2021,25457
951421,POLICE OFFICER,7/6/2011,25345
951421,DETECTIVE,7/21/2022,558
942688,POLICE OFFICER,7/10/2006,10895
929337,POLICE OFFICER,7/2/2001,20255
929337,SERGEANT,11/30/2007,5108
974645,POLICE OFFICER,4/13/2022,7343
970309,POLICE OFFICER,11/2/2020,25650
938487,POLICE OFFICER,7/11/2005,7396
938487,DETECTIVE,3/18/2021,3392
929338,POLICE OFFICER,7/2/2001,25237
896086,POLICE OFFICER,1/1/1990,24133
896086,SERGEANT,11/25/1997,2773
896086,SGT DET SQUAD,12/22/2014,
951422,POLICE OFFICER,7/6/2011,12959
951422,SERGEANT,10/18/2021,3153
963802,POLICE OFFICER,4/12/2017,6481
967721,POLICE OFFICER,4/15/2019,3582
976906,POLICE OFFICER,4/26/2023,18727
953560,POLICE OFFICER,7/11/2012,23084
953560,DETECTIVE,2/23/2024,5103
971270,POLICE OFFICER,2/24/2021,25926
949923,POLICE OFFICER,7/6/2011,3547
949923,SERGEANT,10/3/2025,3860
931403,POLICE OFFICER,7/1/2002,17280
931403,POLICE OFFICER,12/6/2004,17290
944150,POLICE OFFICER,1/10/2007,15689
946385,POLICE OFFICER,1/7/2008,26684
946385,SERGEANT,11/26/2013,2412
946385,LIEUTENANT,9/3/2021,
968187,POLICE OFFICER,7/1/2019,20523
957272,POLICE OFFICER,7/9/2014,8281
957272,DETECTIVE,9/29/2023,7664
974646,POLICE OFFICER,4/13/2022,12360
977692,POLICE OFFICER,7/19/2023,28848
926286,POLICE OFFICER,3/1/2000,25859
926286,SERGEANT,10/28/2005,4721
926286,LIEUTENANT,6/27/2008,
926286,CAPTAIN,10/31/2011,
926286,DEPUTY INSPECTOR,12/18/2015,
926286,INSPECTOR,11/20/2018,
926286,DEPUTY CHIEF,1/27/2023,
936926,POLICE OFFICER,1/10/2005,17283
936926,DETECTIVE,8/22/2017,4264
926287,POLICE OFFICER,3/1/2000,15417
926287,SERGEANT,8/26/2005,3785
926287,SGT DET SQUAD,11/25/2008,
926287,LIEUTENANT,2/24/2012,
926287,LT DET COMMANDER,12/21/2018,
926287,LT SPECIAL ASSIGN,6/14/2020,
937712,POLICE OFFICER,1/10/2005,27170
939676,POLICE OFFICER,7/11/2005,5127
939676,DETECTIVE,11/21/2023,6183
942689,POLICE OFFICER,7/10/2006,31715
942689,DETECTIVE,2/9/2022,2612
970310,POLICE OFFICER,11/2/2020,22557
928232,POLICE OFFICER,7/2/2001,1693
928232,DETECTIVE,12/19/2019,6294
978832,POLICE OFFICER,1/3/2024,19980
978832,POLICE OFFICER,1/25/2024,6830
969424,POLICE OFFICER,1/6/2020,28539
937714,POLICE OFFICER,1/10/2005,26402
937714,SERGEANT,10/18/2021,3159
958164,POLICE OFFICER,1/7/2015,16763
958164,SERGEANT,6/28/2024,5259
959360,POLICE OFFICER,7/8/2015,20514
957273,POLICE OFFICER,7/9/2014,7473
975244,POLICE OFFICER,7/13/2022,23758
980260,POLICE OFFICER,7/3/2024,28941
962867,POLICE OFFICER,10/11/2016,22130
937715,POLICE OFFICER,1/10/2005,27005
937715,SERGEANT,8/30/2012,5625
937715,LIEUTENANT,12/22/2020,
978286,POLICE OFFICER,10/25/2023,108
970223,POLICE OFFICER,11/2/2020,25066
931405,POLICE OFFICER,7/1/2002,24849
931405,SERGEANT,8/26/2022,5158
982739,POLICE OFFICER,4/30/2025,22589
946425,POLICE OFFICER,1/7/2008,30737
975245,POLICE OFFICER,7/13/2022,24636
962868,POLICE OFFICER,10/11/2016,3795
942690,POLICE OFFICER,7/10/2006,13596
942690,SERGEANT,5/29/2012,3583
942690,LIEUTENANT,8/1/2016,
958165,POLICE OFFICER,1/7/2015,16641
979664,POLICE OFFICER,5/8/2024,19957
940923,POLICE OFFICER,1/9/2006,5123
940923,POLICE OFFICER,4/29/2010,5552
940923,SERGEANT,10/26/2012,3054
940923,LIEUTENANT,9/28/2018,
940923,LT DET COMMANDER,5/27/2022,
940923,CAPTAIN,10/30/2025,
961438,POLICE OFFICER,1/6/2016,3341
945761,POLICE OFFICER,1/7/2008,24549
945761,DETECTIVE,7/28/2017,2554
947871,POLICE OFFICER,7/8/2008,25834
976907,POLICE OFFICER,4/26/2023,20456
935957,POLICE OFFICER,7/1/2004,20238
954416,POLICE OFFICER,1/9/2013,4691
975246,POLICE OFFICER,7/13/2022,18686
980261,POLICE OFFICER,7/3/2024,909
933471,POLICE OFFICER,7/1/2003,30611
957274,POLICE OFFICER,7/9/2014,3050
979585,POLICE OFFICER,4/24/2024,29814
979585,POLICE OFFICER,9/13/2024,13364
924840,POLICE OFFICER,3/1/2000,31972
942692,POLICE OFFICER,7/10/2006,10905
942692,SERGEANT,11/26/2013,2417
962166,POLICE OFFICER,7/13/2016,18363
939677,POLICE OFFICER,7/11/2005,27310
982847,POLICE OFFICER,5/14/2025,24873
951424,POLICE OFFICER,7/6/2011,12497
951424,SERGEANT,3/18/2021,853
951424,LIEUTENANT,8/30/2024,
946387,POLICE OFFICER,1/7/2008,30345
946387,SERGEANT,8/29/2013,4558
946387,LIEUTENANT,6/5/2018,
946387,LT SPECIAL ASSIGN,12/23/2022,
946387,CAPTAIN,11/21/2023,
982740,POLICE OFFICER,4/30/2025,17938
982740,POLICE OFFICER,9/4/2025,28763
952222,POLICE OFFICER,1/9/2012,5422
952222,DETECTIVE,12/21/2018,5750
975883,POLICE OFFICER,10/19/2022,3226
965901,POLICE OFFICER,4/25/2018,12423
959361,POLICE OFFICER,7/8/2015,18091
959361,SERGEANT,10/25/2024,3522
952336,POLICE OFFICER,1/9/2012,18507
935958,POLICE OFFICER,7/1/2004,23514
935958,DETECTIVE,6/27/2025,7929
980262,POLICE OFFICER,7/3/2024,458
919855,POLICE OFFICER,4/15/1997,29440
919855,DETECTIVE,11/27/2002,6256
919855,DETECTIVE,10/18/2005,7270
919855,SERGEANT,8/30/2016,697
919855,SGT DET SQUAD,8/26/2022,
939678,POLICE OFFICER,7/11/2005,11110
949786,POLICE OFFICER,7/6/2010,21329
949786,DETECTIVE,9/28/2017,3881
923352,POLICE OFFICER,8/31/1998,26353
923352,SERGEANT,11/24/2009,3772
963325,POLICE OFFICER,1/4/2017,20525
963325,DETECTIVE,5/31/2024,470
961440,POLICE OFFICER,1/6/2016,900
967387,POLICE OFFICER,1/3/2019,25697
937718,POLICE OFFICER,1/10/2005,17426
937718,DETECTIVE,5/3/2019,1442
937718,SERGEANT,6/10/2021,1614
948439,POLICE OFFICER,7/14/2009,26421
948439,SERGEANT,8/25/2023,906
923353,POLICE OFFICER,8/31/1998,12393
923353,SERGEANT,6/30/2005,2216
923353,LIEUTENANT,11/2/2009,
923353,LT SPECIAL ASSIGN,12/23/2022,
962160,POLICE OFFICER,7/13/2016,9839
962160,SERGEANT,8/25/2023,3935
937284,POLICE OFFICER,1/10/2005,27670
937284,DETECTIVE,10/31/2008,4555
954418,POLICE OFFICER,1/9/2013,2345
954418,SERGEANT,9/3/2021,2649
978287,POLICE OFFICER,10/25/2023,11665
980263,POLICE OFFICER,7/3/2024,4971
939679,POLICE OFFICER,7/11/2005,7209
963803,POLICE OFFICER,4/12/2017,10752
970936,POLICE OFFICER,12/29/2020,6217
970311,POLICE OFFICER,11/2/2020,25123
970311,DETECTIVE,8/25/2023,4246
965612,POLICE OFFICER,1/10/2018,29627
949924,POLICE OFFICER,7/6/2011,21709
949787,POLICE OFFICER,7/6/2010,210
949787,DETECTIVE,2/25/2016,6918
959362,POLICE OFFICER,7/8/2015,21007
959362,DETECTIVE,9/29/2023,7667
946389,POLICE OFFICER,1/7/2008,3811
980264,POLICE OFFICER,7/3/2024,642
947597,POLICE OFFICER,7/8/2008,10831
957275,POLICE OFFICER,7/9/2014,11632
958166,POLICE OFFICER,1/7/2015,16863
958166,SERGEANT,9/29/2023,4915
945343,POLICE OFFICER,7/9/2007,21849
945343,SERGEANT,3/28/2013,4226
945343,SGT DET SQUAD,6/10/2021,
947598,POLICE OFFICER,7/8/2008,2396
947598,DETECTIVE,11/20/2018,7841
958167,POLICE OFFICER,1/7/2015,27760
958167,DETECTIVE,5/31/2024,4564
949788,POLICE OFFICER,7/6/2010,30346
949788,DETECTIVE,6/10/2021,6401
975884,POLICE OFFICER,10/19/2022,15155
911841,POLICE OFFICER,4/1/1995,13832
911841,DETECTIVE,6/4/1999,6402
947599,POLICE OFFICER,7/8/2008,12189
949789,POLICE OFFICER,7/6/2010,6614
949789,DETECTIVE,2/24/2017,7810
968189,POLICE OFFICER,7/1/2019,20529
946390,POLICE OFFICER,1/7/2008,27181
946390,SERGEANT,3/1/2013,3314
946390,SERGEANT,7/1/2014,5000
946390,LIEUTENANT,12/21/2016,
949791,POLICE OFFICER,7/6/2010,1359
949791,SERGEANT,10/28/2016,4672
949791,LIEUTENANT,11/20/2018,
977693,POLICE OFFICER,7/19/2023,24443
962161,POLICE OFFICER,7/13/2016,11263
947600,POLICE OFFICER,7/8/2008,21769
947600,SERGEANT,8/29/2013,4924
947600,LIEUTENANT,6/29/2018,
949790,POLICE OFFICER,7/6/2010,7234
949790,DETECTIVE,11/24/2020,7246
939680,POLICE OFFICER,7/11/2005,5798
939680,SERGEANT,2/25/2011,4058
939680,LIEUTENANT,6/2/2014,
952337,POLICE OFFICER,1/9/2012,17739
947602,POLICE OFFICER,7/8/2008,21785
956158,POLICE OFFICER,1/8/2014,16453
956158,SERGEANT,8/30/2019,5589
923355,POLICE OFFICER,8/31/1998,11040
923355,DETECTIVE,1/27/2017,6309
933473,POLICE OFFICER,7/1/2003,10554
933473,DETECTIVE,8/1/2016,1791
979586,POLICE OFFICER,4/24/2024,25663
955656,POLICE OFFICER,7/9/2013,28772
955656,POLICE OFFICER,12/3/2013,15927
955656,POLICE OFFICER,6/12/2020,15926
955656,SERGEANT,11/24/2020,5497
955656,LIEUTENANT,6/28/2024,
974647,POLICE OFFICER,4/13/2022,8369
955613,POLICE OFFICER,7/9/2013,8146
955613,DETECTIVE,12/22/2023,1378
907562,POLICE OFFICER,2/28/1994,18996
907562,SERGEANT,6/1/2000,5415
907562,LIEUTENANT,3/26/2004,
907562,CAPTAIN,3/26/2010,
907562,DEPUTY INSPECTOR,6/24/2022,
907562,INSPECTOR,5/30/2025,
977694,POLICE OFFICER,7/19/2023,22474
962162,POLICE OFFICER,7/13/2016,6398
962162,POLICE OFFICER,9/1/2017,22474
962162,DETECTIVE,2/24/2023,780
976473,POLICE OFFICER,1/17/2023,8846
952338,POLICE OFFICER,1/9/2012,18143
981984,POLICE OFFICER,1/29/2025,10912
963804,POLICE OFFICER,4/12/2017,8875
955657,POLICE OFFICER,7/9/2013,10920
957276,POLICE OFFICER,7/9/2014,9162
937719,POLICE OFFICER,1/10/2005,3917
937719,DETECTIVE,5/28/2010,3990
973104,POLICE OFFICER,10/15/2021,1730
976474,POLICE OFFICER,1/17/2023,436
933476,POLICE OFFICER,7/1/2003,29943
933476,SERGEANT,7/25/2008,2708
933476,LIEUTENANT,6/29/2012,
933476,CAPTAIN,1/30/2015,
963578,POLICE OFFICER,4/12/2017,2622
961441,POLICE OFFICER,1/6/2016,16462
961441,SERGEANT,7/28/2023,1863
964833,POLICE OFFICER,10/18/2017,6983
947603,POLICE OFFICER,7/8/2008,6035
947603,DETECTIVE,1/28/2016,5727
889412,POLICE OFFICER,1/9/1986,23451
889412,DETECTIVE,10/25/2002,7382
949793,POLICE OFFICER,7/6/2010,2051
942693,POLICE OFFICER,7/10/2006,10941
942693,DETECTIVE,11/26/2013,3702
976561,POLICE OFFICER,1/31/2023,10705
955658,POLICE OFFICER,7/9/2013,31996
955658,SERGEANT,9/30/2022,3791
980265,POLICE OFFICER,7/3/2024,6447
946391,POLICE OFFICER,1/7/2008,28590
920962,POLICE OFFICER,12/8/1997,12329
963326,POLICE OFFICER,1/4/2017,20531
935962,POLICE OFFICER,7/1/2004,7082
935962,SERGEANT,2/26/2020,2839
929346,POLICE OFFICER,7/2/2001,6676
929346,DETECTIVE,1/31/2025,3827
927663,POLICE OFFICER,9/29/2000,16789
927663,DETECTIVE,12/21/2018,1143
942694,POLICE OFFICER,7/10/2006,13679
942694,SERGEANT,6/28/2013,2632
942694,LIEUTENANT,8/1/2016,
942694,CAPTAIN,2/23/2024,
969425,POLICE OFFICER,1/6/2020,4848
927664,POLICE OFFICER,9/29/2000,25080
971732,POLICE OFFICER,4/28/2021,16557
971732,POLICE OFFICER,8/23/2021,24524
958168,POLICE OFFICER,1/7/2015,22600
958168,DETECTIVE,4/30/2020,1954
958168,SERGEANT,5/31/2024,1773
947604,POLICE OFFICER,7/8/2008,16656
947604,SERGEANT,10/28/2016,4691
973033,POLICE OFFICER,10/12/2021,8606
973033,POLICE OFFICER,3/2/2022,30958
945097,POLICE OFFICER,7/9/2007,15938
945097,DETECTIVE,3/31/2017,6948
945097,SERGEANT,9/3/2021,2650
945097,SGT DET SQUAD,9/5/2025,
973034,POLICE OFFICER,10/12/2021,5949
977006,POLICE OFFICER,5/10/2023,23959
977449,POLICE OFFICER,7/5/2023,18608
976908,POLICE OFFICER,4/26/2023,18737
909924,POLICE OFFICER,4/1/1995,6155
963327,POLICE OFFICER,1/4/2017,25352
918469,POLICE OFFICER,7/18/1996,7351
918469,POLICE OFFICER,5/21/2024,8351
962163,POLICE OFFICER,7/13/2016,18819
939682,POLICE OFFICER,7/11/2005,6302
939682,SERGEANT,8/30/2012,5629
939682,LIEUTENANT,9/28/2017,
939682,CAPTAIN,7/30/2021,
939682,DEPUTY INSPECTOR,8/8/2025,
939683,POLICE OFFICER,7/11/2005,5805
939683,DETECTIVE,12/21/2021,5742
949795,POLICE OFFICER,7/6/2010,19684
937723,POLICE OFFICER,1/10/2005,23953
954419,POLICE OFFICER,1/9/2013,26679
954419,SERGEANT,7/30/2021,2019
965903,POLICE OFFICER,4/25/2018,31124
945098,POLICE OFFICER,7/9/2007,3555
945098,SERGEANT,12/19/2014,5228
931413,POLICE OFFICER,7/1/2002,1442
931413,DETECTIVE,12/21/2012,7048
937855,POLICE OFFICER,7/11/2005,5817
944197,POLICE OFFICER,1/10/2007,29546
944197,SERGEANT,5/27/2022,3706
948128,POLICE OFFICER,1/14/2009,9761
947605,POLICE OFFICER,7/8/2008,19650
947605,DETECTIVE,3/31/2017,6954
962869,POLICE OFFICER,10/11/2016,23392
962869,POLICE OFFICER,10/11/2022,23344
941256,POLICE OFFICER,7/10/2006,15415
941256,DETECTIVE,7/30/2021,4680
941256,SERGEANT,9/3/2021,2655
933477,POLICE OFFICER,7/1/2003,30617
933477,DETECTIVE,10/26/2018,5037
933477,SERGEANT,5/29/2020,5329
962870,POLICE OFFICER,10/11/2016,24836
962871,POLICE OFFICER,10/11/2016,19086
962871,SERGEANT,9/5/2025,2612
951430,POLICE OFFICER,7/6/2011,1028
967390,POLICE OFFICER,1/3/2019,24843
971734,POLICE OFFICER,4/28/2021,13904
958581,POLICE OFFICER,7/8/2015,5754
958581,POLICE OFFICER,10/6/2015,10717
958581,DETECTIVE,9/30/2022,7398
953563,POLICE OFFICER,7/11/2012,21726
953563,SERGEANT,3/26/2020,4843
953563,SERGEANT,7/16/2020,4838
977450,POLICE OFFICER,7/5/2023,16872
981985,POLICE OFFICER,1/29/2025,132
977451,POLICE OFFICER,7/5/2023,24555
951431,POLICE OFFICER,7/6/2011,20656
951431,DETECTIVE,8/8/2025,4094
964913,POLICE OFFICER,1/10/2018,19098
947606,POLICE OFFICER,7/8/2008,16703
929349,POLICE OFFICER,7/2/2001,13000
929349,POLICE OFFICER,6/14/2010,13010
929349,SERGEANT,9/24/2010,3097
929349,SGT DET SQUAD,5/29/2020,
953564,POLICE OFFICER,7/11/2012,19446
927665,POLICE OFFICER,9/29/2000,7858
927665,SERGEANT,8/2/2011,1905
927665,SGT DET SQUAD,3/18/2021,
954420,POLICE OFFICER,1/9/2013,1017
969426,POLICE OFFICER,1/6/2020,24140
948440,POLICE OFFICER,7/14/2009,27703
948440,SERGEANT,6/9/2017,2829
948440,LIEUTENANT,2/26/2020,
948440,LT DET COMMANDER,7/21/2022,
976475,POLICE OFFICER,1/17/2023,10711
942695,POLICE OFFICER,7/10/2006,18512
937726,POLICE OFFICER,1/10/2005,9207
937726,DETECTIVE,4/30/2020,3696
899989,POLICE OFFICER,4/30/1991,8522
899989,DETECTIVE,8/28/2000,7615
899989,DETECTIVE,11/3/2006,7496
899989,SERGEANT,12/22/2006,4054
899989,SERGEANT,5/2/2011,4147
899989,LIEUTENANT,10/26/2012,
899989,CAPTAIN,7/28/2017,
899989,DEPUTY INSPECTOR,12/21/2021,
899989,INSPECTOR,4/4/2024,
975886,POLICE OFFICER,10/19/2022,1957
959365,POLICE OFFICER,7/8/2015,6273
976476,POLICE OFFICER,1/17/2023,8345
937727,POLICE OFFICER,1/10/2005,6922
937727,DETECTIVE,1/27/2010,2475
962164,POLICE OFFICER,7/13/2016,17708
976477,POLICE OFFICER,1/17/2023,9643
942696,POLICE OFFICER,7/10/2006,8891
942696,DETECTIVE,5/2/2016,1555
937728,POLICE OFFICER,1/10/2005,29615
953565,POLICE OFFICER,7/11/2012,12223
953565,DETECTIVE,6/10/2021,3698
929350,POLICE OFFICER,7/2/2001,15548
929350,SERGEANT,6/28/2007,4473
929350,LIEUTENANT,8/29/2013,
929350,CAPTAIN,6/9/2017,
929350,DEPUTY INSPECTOR,9/3/2021,
961444,POLICE OFFICER,1/6/2016,8712
982741,POLICE OFFICER,4/30/2025,20170
937729,POLICE OFFICER,1/10/2005,18158
937729,DETECTIVE,11/24/2020,7249
971735,POLICE OFFICER,4/28/2021,15177
961445,POLICE OFFICER,1/6/2016,8199
935965,POLICE OFFICER,7/1/2004,11664
935965,SERGEANT,8/5/2009,2931
935965,SGT DET SQUAD,8/30/2012,
949796,POLICE OFFICER,7/6/2010,2063
951433,POLICE OFFICER,7/6/2011,20658
951433,DETECTIVE,12/23/2022,1684
942697,POLICE OFFICER,7/10/2006,18586
967391,POLICE OFFICER,1/3/2019,25755
967391,DETECTIVE,9/30/2024,7524
935421,POLICE OFFICER,7/1/2004,15536
947607,POLICE OFFICER,7/8/2008,16733
953950,POLICE OFFICER,1/9/2013,4970
953950,DETECTIVE,1/31/2025,1039
961446,POLICE OFFICER,1/6/2016,9083
961446,DETECTIVE,7/30/2021,7611
961446,POLICE OFFICER,2/27/2023,9093
978288,POLICE OFFICER,10/25/2023,3460
957283,POLICE OFFICER,7/9/2014,13553
957283,DETECTIVE,2/23/2024,5111
957283,SERGEANT,4/4/2024,645
947872,POLICE OFFICER,7/8/2008,25819
937731,POLICE OFFICER,1/10/2005,30547
942836,POLICE OFFICER,7/10/2006,30782
942836,DETECTIVE,12/22/2017,5993
979587,POLICE OFFICER,4/24/2024,20358
943948,POLICE OFFICER,1/10/2007,1074
943948,SERGEANT,8/30/2012,5630
943948,LIEUTENANT,7/28/2017,
945847,POLICE OFFICER,1/7/2008,16736
951435,POLICE OFFICER,7/6/2011,26800
951435,DETECTIVE,6/10/2021,3701
941946,POLICE OFFICER,7/10/2006,27627
941946,DETECTIVE,11/25/2014,2361
943949,POLICE OFFICER,1/10/2007,13582
943949,SERGEANT,11/22/2016,2791
943949,LIEUTENANT,7/30/2021,
939688,POLICE OFFICER,7/11/2005,30360
939688,DETECTIVE,3/31/2017,6961
976562,POLICE OFFICER,1/31/2023,12207
948604,POLICE OFFICER,7/6/2010,11719
948604,DETECTIVE,6/10/2021,3846
953566,POLICE OFFICER,7/11/2012,31605
953566,DETECTIVE,6/10/2021,3704
953566,SERGEANT,5/27/2022,3722
974648,POLICE OFFICER,4/13/2022,9169
974648,POLICE OFFICER,4/14/2025,9700
921855,POLICE OFFICER,7/1/1998,31054
921855,DETECTIVE,5/28/2010,4014
981986,POLICE OFFICER,1/29/2025,12015
961447,POLICE OFFICER,1/6/2016,8213
942699,POLICE OFFICER,7/10/2006,8795
951151,POLICE OFFICER,7/6/2011,25266
942700,POLICE OFFICER,7/10/2006,9955
923371,POLICE OFFICER,8/31/1998,26706
923371,SERGEANT,5/25/2007,4323
937732,POLICE OFFICER,1/10/2005,825
937732,DETECTIVE,12/21/2012,7069
942701,POLICE OFFICER,7/10/2006,31800
942701,DETECTIVE,1/28/2016,5407
942701,SERGEANT,6/25/2020,4514
968887,POLICE OFFICER,10/7/2019,25155
975248,POLICE OFFICER,7/13/2022,26857
953002,POLICE OFFICER,7/11/2012,31120
953002,SERGEANT,8/31/2018,4928
953002,LIEUTENANT,2/23/2024,
949798,POLICE OFFICER,7/6/2010,6647
949798,SERGEANT,10/7/2019,4276
961448,POLICE OFFICER,1/6/2016,9652
932226,POLICE OFFICER,7/1/2003,8687
932226,SERGEANT,9/29/2009,3508
932226,LIEUTENANT,10/30/2015,
932226,LT DET COMMANDER,11/24/2020,
932226,CAPTAIN,5/27/2022,
976563,POLICE OFFICER,1/31/2023,12575
926303,POLICE OFFICER,3/1/2000,2914
979006,POLICE OFFICER,1/17/2024,18831
957285,POLICE OFFICER,7/9/2014,5857
946392,POLICE OFFICER,1/7/2008,27507
964340,POLICE OFFICER,7/5/2017,25945
962873,POLICE OFFICER,10/11/2016,19246
971274,POLICE OFFICER,2/24/2021,25206
971274,DETECTIVE,8/30/2024,5760
939690,POLICE OFFICER,7/11/2005,17352
973845,POLICE OFFICER,12/29/2021,27063
940854,POLICE OFFICER,1/9/2006,1299
940854,POLICE OFFICER,8/26/2015,3759
958169,POLICE OFFICER,1/7/2015,16306
958169,DETECTIVE,6/10/2021,3706
958169,SERGEANT,7/28/2023,4706
976478,POLICE OFFICER,1/17/2023,11685
977452,POLICE OFFICER,7/5/2023,18625
947608,POLICE OFFICER,7/8/2008,22143
947608,SERGEANT,1/28/2016,3742
947608,LIEUTENANT,11/24/2020,
946575,POLICE OFFICER,1/7/2008,31756
972311,POLICE OFFICER,7/7/2021,28346
949799,POLICE OFFICER,7/6/2010,6650
955661,POLICE OFFICER,7/9/2013,588
970939,POLICE OFFICER,12/29/2020,9836
963332,POLICE OFFICER,1/4/2017,20773
963332,SERGEANT,11/21/2023,5327
944300,POLICE OFFICER,7/9/2007,14180
944300,DETECTIVE,4/25/2013,2501
944300,SERGEANT,12/17/2015,3476
944300,LIEUTENANT,6/5/2018,
944300,CAPTAIN,1/27/2023,
951438,POLICE OFFICER,7/6/2011,30021
951438,SERGEANT,5/3/2019,4923
951438,LIEUTENANT,2/23/2024,
982848,POLICE OFFICER,5/14/2025,23112
967392,POLICE OFFICER,1/3/2019,28154
961449,POLICE OFFICER,1/6/2016,3360
961449,SERGEANT,11/21/2023,5330
935967,POLICE OFFICER,7/1/2004,4207
935967,POLICE OFFICER,9/23/2015,5
942705,POLICE OFFICER,7/10/2006,24342
942705,DETECTIVE,1/27/2023,7502
975887,POLICE OFFICER,10/19/2022,16032
943952,POLICE OFFICER,1/10/2007,2357
943952,DETECTIVE,4/25/2025,865
981987,POLICE OFFICER,1/29/2025,13108
972312,POLICE OFFICER,7/7/2021,25141
956325,POLICE OFFICER,1/8/2014,12203
956325,SERGEANT,2/23/2024,2677
963333,POLICE OFFICER,1/4/2017,24071
964835,POLICE OFFICER,10/18/2017,1254
963334,POLICE OFFICER,1/4/2017,24073
937734,POLICE OFFICER,1/10/2005,26409
937734,DETECTIVE,8/22/2017,4459
951440,POLICE OFFICER,7/6/2011,28417
943953,POLICE OFFICER,1/10/2007,9827
943953,SERGEANT,8/31/2015,5020
980266,POLICE OFFICER,7/3/2024,1504
920968,POLICE OFFICER,12/8/1997,9066
920968,DETECTIVE,8/28/2002,4189
943954,POLICE OFFICER,1/10/2007,20342
943954,SERGEANT,11/3/2014,5058
952342,POLICE OFFICER,1/9/2012,19409
952342,DETECTIVE,7/30/2021,4682
976480,POLICE OFFICER,1/17/2023,2399
943955,POLICE OFFICER,1/10/2007,14363
977007,POLICE OFFICER,5/10/2023,17793
962909,POLICE OFFICER,1/6/2017,383
962909,DETECTIVE,10/7/2019,2497
920969,POLICE OFFICER,12/8/1997,25638
920969,DETECTIVE,8/27/2010,4059
920969,DETECTIVE,7/10/2013,2655
962167,POLICE OFFICER,7/13/2016,9190
964836,POLICE OFFICER,10/18/2017,2959
935969,POLICE OFFICER,7/1/2004,25301
935969,SERGEANT,9/24/2010,3104
935969,LIEUTENANT,11/26/2019,
935969,LT DET COMMANDER,12/21/2021,
966905,POLICE OFFICER,10/24/2018,12365
969427,POLICE OFFICER,1/6/2020,25098
969427,POLICE OFFICER,9/15/2021,1061
981988,POLICE OFFICER,1/29/2025,4399
963807,POLICE OFFICER,4/12/2017,9430
982742,POLICE OFFICER,4/30/2025,20579
959368,POLICE OFFICER,7/8/2015,6277
973847,POLICE OFFICER,12/29/2021,27905
973848,POLICE OFFICER,12/29/2021,30530
946394,POLICE OFFICER,1/7/2008,2190
946394,SERGEANT,6/30/2017,3822
966395,POLICE OFFICER,7/2/2018,9001
959369,POLICE OFFICER,7/8/2015,31175
971275,POLICE OFFICER,2/24/2021,26535
963335,POLICE OFFICER,1/4/2017,21849
915018,POLICE OFFICER,5/1/1995,23879
915018,POLICE OFFICER,4/23/1999,2144
915018,DETECTIVE,10/3/2005,7918
