taxid,rank,date,shield_no
967494,POLICE OFFICER,4/15/2019,13457
967494,POLICE OFFICER,8/16/2019,16370
977516,POLICE OFFICER,7/19/2023,24926
954765,POLICE OFFICER,7/9/2013,3051
968327,POLICE OFFICER,10/7/2019,9244
968327,DETECTIVE,9/30/2024,5859
969059,POLICE OFFICER,1/6/2020,11753
982255,POLICE OFFICER,4/30/2025,21363
946447,POLICE OFFICER,1/7/2008,31189
959615,POLICE OFFICER,10/7/2015,3437
959615,SERGEANT,4/26/2024,3632
975452,POLICE OFFICER,10/19/2022,16780
980510,POLICE OFFICER,10/30/2024,19919
981266,POLICE OFFICER,1/29/2025,9154
974833,POLICE OFFICER,7/13/2022,27323
940123,POLICE OFFICER,1/9/2006,29669
940123,SERGEANT,2/28/2014,3263
940123,LIEUTENANT,10/18/2021,
975453,POLICE OFFICER,10/19/2022,17365
955897,POLICE OFFICER,1/8/2014,15082
955897,DETECTIVE,9/30/2022,7346
978483,POLICE OFFICER,1/3/2024,15082
976647,POLICE OFFICER,4/26/2023,15772
969060,POLICE OFFICER,1/6/2020,27978
950442,POLICE OFFICER,7/6/2011,12662
944534,POLICE OFFICER,7/9/2007,2640
944534,DETECTIVE,1/25/2019,2966
955899,POLICE OFFICER,1/8/2014,7909
917076,POLICE OFFICER,7/18/1996,16218
980306,POLICE OFFICER,7/19/2024,16889
980306,POLICE OFFICER,11/12/2024,24295
940911,POLICE OFFICER,1/9/2006,27216
940911,DETECTIVE,2/28/2014,1630
940911,SERGEANT,4/4/2024,2867
951709,POLICE OFFICER,1/9/2012,6658
951709,DETECTIVE,7/30/2021,4156
953838,POLICE OFFICER,1/9/2013,9849
965068,POLICE OFFICER,1/10/2018,31627
965068,DETECTIVE,6/27/2025,4215
958549,POLICE OFFICER,7/8/2015,18422
934820,POLICE OFFICER,7/1/2004,14053
934820,DETECTIVE,8/25/2011,1605
977873,POLICE OFFICER,10/25/2023,1935
967861,POLICE OFFICER,7/1/2019,19248
932599,POLICE OFFICER,7/1/2003,30473
932599,DETECTIVE,1/28/2011,6783
958336,POLICE OFFICER,7/8/2015,20677
965069,POLICE OFFICER,1/10/2018,30780
965069,DETECTIVE,5/31/2024,4148
960495,POLICE OFFICER,1/6/2016,11415
960495,POLICE OFFICER,11/4/2019,9231
960495,SERGEANT,6/27/2025,1178
974084,POLICE OFFICER,4/13/2022,8668
951710,POLICE OFFICER,1/9/2012,21119
951710,SERGEANT,1/29/2021,4608
936547,POLICE OFFICER,1/10/2005,3142
941009,POLICE OFFICER,1/9/2006,21793
941009,SERGEANT,9/5/2014,1665
958550,POLICE OFFICER,7/8/2015,21027
966555,POLICE OFFICER,10/24/2018,15077
966555,DETECTIVE,4/4/2024,859
928242,POLICE OFFICER,7/2/2001,27719
928242,DETECTIVE,11/21/2017,4039
971043,POLICE OFFICER,2/24/2021,22963
943207,POLICE OFFICER,1/10/2007,15009
979836,POLICE OFFICER,7/3/2024,14606
944536,POLICE OFFICER,7/9/2007,18965
944536,DETECTIVE,8/1/2016,3171
944536,SERGEANT,6/30/2017,2784
952706,POLICE OFFICER,7/11/2012,409
952706,DETECTIVE,11/24/2020,7315
952706,SERGEANT,8/25/2023,3555
941703,POLICE OFFICER,7/10/2006,12423
941703,DETECTIVE,6/9/2017,687
941704,POLICE OFFICER,7/10/2006,10584
941704,SERGEANT,11/22/2016,2127
941704,LIEUTENANT,10/18/2021,
938426,POLICE OFFICER,7/11/2005,6833
938426,DETECTIVE,7/28/2017,3524
981267,POLICE OFFICER,1/29/2025,10015
946968,POLICE OFFICER,7/8/2008,22414
946968,DETECTIVE,10/26/2018,4175
972625,POLICE OFFICER,10/12/2021,2271
979837,POLICE OFFICER,7/3/2024,6971
964501,POLICE OFFICER,10/18/2017,6036
948931,POLICE OFFICER,7/6/2010,1101
948931,DETECTIVE,6/10/2021,761
951711,POLICE OFFICER,1/9/2012,7618
959617,POLICE OFFICER,10/7/2015,21943
959617,SERGEANT,8/30/2024,757
950375,POLICE OFFICER,7/6/2011,24281
956618,POLICE OFFICER,7/9/2014,10563
956618,DETECTIVE,10/30/2025,2727
979838,POLICE OFFICER,7/3/2024,5478
982257,POLICE OFFICER,4/30/2025,22245
962376,POLICE OFFICER,10/11/2016,19137
962376,POLICE OFFICER,3/13/2017,19263
962376,SERGEANT,6/28/2024,4631
962377,POLICE OFFICER,10/11/2016,18921
976104,POLICE OFFICER,1/17/2023,677
977134,POLICE OFFICER,7/5/2023,14628
936548,POLICE OFFICER,1/10/2005,12081
982258,POLICE OFFICER,4/30/2025,22625
981268,POLICE OFFICER,1/29/2025,11345
960493,POLICE OFFICER,1/6/2016,5249
960493,SERGEANT,12/22/2023,5395
981269,POLICE OFFICER,1/29/2025,12390
958548,POLICE OFFICER,7/8/2015,19229
958548,SERGEANT,8/25/2023,3496
967860,POLICE OFFICER,7/1/2019,18849
982259,POLICE OFFICER,4/30/2025,752
954769,POLICE OFFICER,7/9/2013,6097
957563,POLICE OFFICER,1/7/2015,16787
957563,POLICE OFFICER,7/26/2019,2163
964502,POLICE OFFICER,10/18/2017,4304
950376,POLICE OFFICER,7/6/2011,6763
950376,DETECTIVE,11/20/2018,1236
950376,SERGEANT,12/21/2018,2422
950376,LIEUTENANT,1/26/2024,
956620,POLICE OFFICER,7/9/2014,639
976952,POLICE OFFICER,5/10/2023,28333
941010,POLICE OFFICER,1/9/2006,22160
941010,SERGEANT,6/10/2021,954
941010,SGT DET SQUAD,11/27/2024,
977874,POLICE OFFICER,10/25/2023,7978
957564,POLICE OFFICER,1/7/2015,17907
957564,SERGEANT,10/3/2025,2794
978484,POLICE OFFICER,1/3/2024,15806
980307,POLICE OFFICER,7/19/2024,2076
938428,POLICE OFFICER,7/11/2005,14477
938428,SERGEANT,5/29/2012,2510
938428,LIEUTENANT,7/28/2017,
938428,CAPTAIN,6/24/2022,
950377,POLICE OFFICER,7/6/2011,20935
954770,POLICE OFFICER,7/9/2013,718
952708,POLICE OFFICER,7/11/2012,2856
941705,POLICE OFFICER,7/10/2006,17443
970503,POLICE OFFICER,12/29/2020,8540
968390,POLICE OFFICER,10/7/2019,10625
979835,POLICE OFFICER,7/3/2024,693
955900,POLICE OFFICER,1/8/2014,15859
955900,DETECTIVE,5/27/2022,4837
974086,POLICE OFFICER,4/13/2022,14435
981270,POLICE OFFICER,1/29/2025,13211
968391,POLICE OFFICER,10/7/2019,26032
956621,POLICE OFFICER,7/9/2014,651
971770,POLICE OFFICER,5/17/2021,16843
973373,POLICE OFFICER,12/29/2021,31307
934824,POLICE OFFICER,7/1/2004,28554
934824,DETECTIVE,12/21/2012,7243
976648,POLICE OFFICER,4/26/2023,21881
972626,POLICE OFFICER,10/12/2021,4196
973374,POLICE OFFICER,12/29/2021,22211
934825,POLICE OFFICER,7/1/2004,21633
967053,POLICE OFFICER,1/3/2019,26726
967053,SERGEANT,4/26/2024,3687
970504,POLICE OFFICER,12/29/2020,1258
976649,POLICE OFFICER,4/26/2023,28361
960496,POLICE OFFICER,1/6/2016,13299
975454,POLICE OFFICER,10/19/2022,3541
977875,POLICE OFFICER,10/25/2023,16194
971045,POLICE OFFICER,2/24/2021,26626
955509,POLICE OFFICER,7/9/2013,4739
958551,POLICE OFFICER,7/8/2015,5157
956622,POLICE OFFICER,7/9/2014,3860
956622,DETECTIVE,11/24/2020,3174
956622,SERGEANT,4/4/2024,2349
982260,POLICE OFFICER,4/30/2025,3175
979148,POLICE OFFICER,4/24/2024,9320
943208,POLICE OFFICER,1/10/2007,19859
943208,SERGEANT,8/30/2012,2523
943208,LIEUTENANT,8/30/2019,
971421,POLICE OFFICER,4/28/2021,21018
950379,POLICE OFFICER,7/6/2011,14921
950379,SERGEANT,10/7/2019,1145
954771,POLICE OFFICER,7/9/2013,30482
954771,DETECTIVE,2/23/2024,5156
945416,POLICE OFFICER,1/7/2008,16536
934826,POLICE OFFICER,7/1/2004,8902
934826,SERGEANT,8/5/2009,1183
934826,LIEUTENANT,6/28/2013,
934826,CAPTAIN,11/22/2016,
934826,DEPUTY INSPECTOR,12/23/2022,
944537,POLICE OFFICER,7/9/2007,15563
965709,POLICE OFFICER,4/25/2018,12233
938432,POLICE OFFICER,7/11/2005,8165
952710,POLICE OFFICER,7/11/2012,22228
950380,POLICE OFFICER,7/6/2011,4010
950380,DETECTIVE,1/27/2017,5151
950380,DETECTIVE,2/1/2019,90
960497,POLICE OFFICER,1/6/2016,17370
936550,POLICE OFFICER,1/10/2005,12128
973375,POLICE OFFICER,12/29/2021,27288
920254,POLICE OFFICER,12/8/1997,27505
920254,SERGEANT,11/23/2010,3867
920254,LIEUTENANT,11/24/2015,
920254,LT DET COMMANDER,11/26/2019,
955902,POLICE OFFICER,1/8/2014,15088
955902,DETECTIVE,5/31/2024,4155
977135,POLICE OFFICER,7/5/2023,24955
934325,POLICE OFFICER,7/1/2004,9445
977517,POLICE OFFICER,7/19/2023,25604
966557,POLICE OFFICER,10/24/2018,28567
966557,DETECTIVE,9/29/2023,7569
966558,POLICE OFFICER,10/24/2018,6200
967495,POLICE OFFICER,4/15/2019,4853
938434,POLICE OFFICER,7/11/2005,3832
938434,DETECTIVE,6/10/2021,3832
961743,POLICE OFFICER,7/13/2016,24053
961743,DETECTIVE,1/26/2024,427
954772,POLICE OFFICER,7/9/2013,20112
954772,DETECTIVE,1/25/2019,427
954772,SERGEANT,12/23/2022,4158
954772,SERGEANT,12/27/2022,1186
954427,POLICE OFFICER,1/9/2013,26700
956623,POLICE OFFICER,7/9/2014,4828
879606,POLICE OFFICER,1/3/1983,12700
879606,SERGEANT,3/26/1991,1393
879606,SGT DET SQUAD,2/25/2005,
962378,POLICE OFFICER,10/11/2016,22141
979839,POLICE OFFICER,7/3/2024,497
957566,POLICE OFFICER,1/7/2015,16374
936552,POLICE OFFICER,1/10/2005,28692
979840,POLICE OFFICER,7/3/2024,708
929432,POLICE OFFICER,7/1/2002,11190
929432,DETECTIVE,5/27/2022,4842
903875,POLICE OFFICER,8/30/1993,7020
903875,DETECTIVE,7/26/2005,270
953839,POLICE OFFICER,1/9/2013,1837
953839,DETECTIVE,10/30/2019,7925
977876,POLICE OFFICER,10/25/2023,8401
928250,POLICE OFFICER,7/2/2001,5279
928250,DETECTIVE,8/26/2022,7073
977877,POLICE OFFICER,10/25/2023,204
945694,POLICE OFFICER,1/7/2008,17769
945694,DETECTIVE,10/7/2019,2164
945694,SERGEANT,10/30/2019,1415
945694,LIEUTENANT,7/31/2024,
938435,POLICE OFFICER,7/11/2005,204
938435,SERGEANT,5/29/2012,1981
938435,LIEUTENANT,8/1/2016,
938435,LT SPECIAL ASSIGN,1/29/2021,
938435,LT DET COMMANDER,1/24/2022,
938435,LT SPECIAL ASSIGN,2/8/2022,
938436,POLICE OFFICER,7/11/2005,1318
938436,SERGEANT,11/26/2013,1676
938436,LIEUTENANT,9/28/2017,
938436,LT DET COMMANDER,8/25/2023,
954774,POLICE OFFICER,7/9/2013,15092
954774,SERGEANT,7/27/2018,4662
954774,LIEUTENANT,1/26/2024,
979149,POLICE OFFICER,4/24/2024,9965
953840,POLICE OFFICER,1/9/2013,5621
950381,POLICE OFFICER,7/6/2011,12638
950381,SERGEANT,12/22/2020,846
963502,POLICE OFFICER,4/12/2017,11149
947910,POLICE OFFICER,1/14/2009,8391
947910,SERGEANT,1/28/2016,3047
947910,LIEUTENANT,11/20/2018,
947910,CAPTAIN,1/27/2023,
977518,POLICE OFFICER,7/19/2023,22653
982261,POLICE OFFICER,4/30/2025,3349
960500,POLICE OFFICER,1/6/2016,8314
960500,DETECTIVE,6/27/2025,7958
941708,POLICE OFFICER,7/10/2006,15729
941708,DETECTIVE,9/30/2022,7349
967862,POLICE OFFICER,7/1/2019,15146
974087,POLICE OFFICER,4/13/2022,1316
945695,POLICE OFFICER,1/7/2008,15291
961519,POLICE OFFICER,4/6/2016,31208
961519,SERGEANT,7/31/2024,4875
978890,POLICE OFFICER,1/17/2024,9587
917585,POLICE OFFICER,7/18/1996,16255
939531,POLICE OFFICER,7/11/2005,15515
939531,SERGEANT,3/28/2013,3703
939531,LIEUTENANT,7/28/2017,
939531,CAPTAIN,11/27/2024,
953842,POLICE OFFICER,1/9/2013,781
977878,POLICE OFFICER,10/25/2023,15515
947308,POLICE OFFICER,7/8/2008,5701
980511,POLICE OFFICER,10/30/2024,6652
960502,POLICE OFFICER,1/6/2016,1250
960502,DETECTIVE,2/9/2022,1303
960502,SERGEANT,6/28/2024,4632
951713,POLICE OFFICER,1/9/2012,7668
944538,POLICE OFFICER,7/9/2007,2446
966452,POLICE OFFICER,10/24/2018,12537
962379,POLICE OFFICER,10/11/2016,18946
962379,SERGEANT,12/22/2023,5397
981271,POLICE OFFICER,1/29/2025,13942
965710,POLICE OFFICER,4/25/2018,11650
965710,SERGEANT,10/3/2025,2801
951714,POLICE OFFICER,1/9/2012,1602
951714,DETECTIVE,2/26/2020,128
959466,POLICE OFFICER,10/7/2015,4169
959466,SERGEANT,8/30/2024,549
978485,POLICE OFFICER,1/3/2024,15897
974088,POLICE OFFICER,4/13/2022,9324
958553,POLICE OFFICER,7/8/2015,19003
958553,SERGEANT,1/31/2025,4214
982262,POLICE OFFICER,4/30/2025,3571
936553,POLICE OFFICER,1/10/2005,27967
936553,SERGEANT,10/29/2010,2821
936553,SGT DET SQUAD,6/24/2022,
955903,POLICE OFFICER,1/8/2014,12025
968393,POLICE OFFICER,10/7/2019,22526
968394,POLICE OFFICER,10/7/2019,9594
958554,POLICE OFFICER,7/8/2015,7464
962380,POLICE OFFICER,10/11/2016,21405
962380,DETECTIVE,5/30/2025,7816
915630,POLICE OFFICER,6/30/1995,20264
915630,DETECTIVE,6/4/1999,6714
943209,POLICE OFFICER,1/10/2007,12460
960503,POLICE OFFICER,1/6/2016,11099
960503,SERGEANT,5/31/2024,1902
982264,POLICE OFFICER,4/30/2025,6141
948176,POLICE OFFICER,7/14/2009,20515
982263,POLICE OFFICER,4/30/2025,3740
970505,POLICE OFFICER,12/29/2020,5641
952712,POLICE OFFICER,7/11/2012,22544
952712,SERGEANT,12/22/2020,1292
981272,POLICE OFFICER,1/29/2025,14623
964503,POLICE OFFICER,10/18/2017,3939
973377,POLICE OFFICER,12/29/2021,20748
948333,POLICE OFFICER,7/14/2009,26192
948333,DETECTIVE,7/30/2021,272
960504,POLICE OFFICER,1/6/2016,9746
961520,POLICE OFFICER,4/6/2016,7264
961520,SERGEANT,9/29/2023,4735
948937,POLICE OFFICER,7/6/2010,652
982015,POLICE OFFICER,2/3/2025,13213
953235,POLICE OFFICER,7/11/2012,9222
953235,DETECTIVE,7/31/2024,4594
958555,POLICE OFFICER,7/8/2015,17985
958555,SERGEANT,6/30/2023,1798
971046,POLICE OFFICER,2/24/2021,25293
934830,POLICE OFFICER,7/1/2004,1139
946685,POLICE OFFICER,7/8/2008,22423
946685,DETECTIVE,3/28/2025,1590
963975,POLICE OFFICER,7/5/2017,15593
972627,POLICE OFFICER,10/12/2021,3311
966559,POLICE OFFICER,10/24/2018,15092
951716,POLICE OFFICER,1/9/2012,21481
951716,DETECTIVE,11/24/2020,4632
965711,POLICE OFFICER,4/25/2018,11660
952713,POLICE OFFICER,7/11/2012,24642
952713,DETECTIVE,7/31/2024,4783
948938,POLICE OFFICER,7/6/2010,3086
955904,POLICE OFFICER,1/8/2014,10731
955904,DETECTIVE,12/22/2017,6061
963976,POLICE OFFICER,7/5/2017,15882
960505,POLICE OFFICER,1/6/2016,2596
950384,POLICE OFFICER,7/6/2011,18150
950384,SERGEANT,9/3/2021,2035
980512,POLICE OFFICER,10/30/2024,5261
969678,POLICE OFFICER,11/2/2020,23654
967496,POLICE OFFICER,4/15/2019,11248
970506,POLICE OFFICER,12/29/2020,6356
963503,POLICE OFFICER,4/12/2017,1190
934831,POLICE OFFICER,7/1/2004,9609
934831,DETECTIVE,5/2/2016,4873
934831,SERGEANT,3/5/2019,3384
943211,POLICE OFFICER,1/10/2007,20689
943211,DETECTIVE,12/19/2014,4036
970507,POLICE OFFICER,12/29/2020,6829
920257,POLICE OFFICER,12/8/1997,15149
920257,SERGEANT,5/29/2003,2561
920257,LIEUTENANT,3/30/2007,
920257,LT SPECIAL ASSIGN,12/21/2021,
941274,POLICE OFFICER,7/10/2006,26832
977879,POLICE OFFICER,10/25/2023,20764
958556,POLICE OFFICER,7/8/2015,19236
962382,POLICE OFFICER,10/11/2016,19482
976651,POLICE OFFICER,4/26/2023,19592
962009,POLICE OFFICER,7/13/2016,10072
962009,DETECTIVE,2/23/2024,4937
962383,POLICE OFFICER,10/11/2016,19909
951717,POLICE OFFICER,1/9/2012,20735
951717,SERGEANT,11/21/2023,5115
955905,POLICE OFFICER,1/8/2014,18905
963977,POLICE OFFICER,7/5/2017,20244
955906,POLICE OFFICER,1/8/2014,10296
955906,DETECTIVE,7/30/2021,2741
955907,POLICE OFFICER,1/8/2014,10733
955907,SERGEANT,12/23/2022,4159
964504,POLICE OFFICER,10/18/2017,598
964504,SERGEANT,6/27/2025,1185
937829,POLICE OFFICER,7/11/2005,25835
937829,SERGEANT,9/30/2016,2569
937829,LIEUTENANT,2/9/2022,
958557,POLICE OFFICER,7/8/2015,17591
938442,POLICE OFFICER,7/11/2005,3678
938442,SERGEANT,9/3/2021,2022
960506,POLICE OFFICER,1/6/2016,13754
942853,POLICE OFFICER,1/10/2007,1660
942853,DETECTIVE,6/10/2021,2720
962386,POLICE OFFICER,10/11/2016,23019
948939,POLICE OFFICER,7/6/2010,10403
948939,SERGEANT,1/30/2018,2323
948939,LIEUTENANT,3/28/2025,
977519,POLICE OFFICER,7/19/2023,15044
945699,POLICE OFFICER,1/7/2008,22489
945699,DETECTIVE,2/9/2022,1304
970355,POLICE OFFICER,11/16/2020,22660
963505,POLICE OFFICER,4/12/2017,2470
963505,DETECTIVE,3/28/2025,1600
962387,POLICE OFFICER,10/11/2016,23429
976106,POLICE OFFICER,1/17/2023,883
982265,POLICE OFFICER,4/30/2025,7675
977880,POLICE OFFICER,10/25/2023,24611
979150,POLICE OFFICER,4/24/2024,2708
942896,POLICE OFFICER,1/10/2007,24773
942896,SERGEANT,3/27/2015,5262
942896,LIEUTENANT,10/18/2021,
982266,POLICE OFFICER,4/30/2025,10581
978330,POLICE OFFICER,11/3/2023,31805
954185,POLICE OFFICER,1/9/2013,5165
953843,POLICE OFFICER,1/9/2013,29763
953843,SERGEANT,12/23/2022,4162
947647,POLICE OFFICER,7/8/2008,13711
947647,SERGEANT,10/18/2021,2862
934794,POLICE OFFICER,7/1/2004,5471
934794,DETECTIVE,11/26/2013,5454
974835,POLICE OFFICER,7/13/2022,26010
933267,POLICE OFFICER,7/1/2003,4587
933267,DETECTIVE,1/31/2014,6019
967055,POLICE OFFICER,1/3/2019,24971
962388,POLICE OFFICER,10/11/2016,20073
972703,POLICE OFFICER,10/12/2021,8803
975455,POLICE OFFICER,10/19/2022,16215
967863,POLICE OFFICER,7/1/2019,21425
947746,POLICE OFFICER,7/8/2008,8415
979841,POLICE OFFICER,7/3/2024,995
952714,POLICE OFFICER,7/11/2012,24643
952714,SERGEANT,10/28/2022,1983
978486,POLICE OFFICER,1/3/2024,14003
920259,POLICE OFFICER,12/8/1997,28972
920259,DETECTIVE,3/21/2002,115
946893,POLICE OFFICER,7/8/2008,10948
946893,SERGEANT,11/24/2015,2269
946893,SGT DET SQUAD,4/26/2024,
934833,POLICE OFFICER,7/1/2004,14205
934833,SERGEANT,1/31/2014,2260
934833,SGT DET SQUAD,7/21/2022,
922307,POLICE OFFICER,8/31/1998,20108
922307,DETECTIVE,3/28/2013,316
979842,POLICE OFFICER,7/3/2024,3604
979151,POLICE OFFICER,4/24/2024,11529
936555,POLICE OFFICER,1/10/2005,31881
959618,POLICE OFFICER,10/7/2015,21264
977520,POLICE OFFICER,7/19/2023,23892
973085,POLICE OFFICER,10/15/2021,3025
945516,POLICE OFFICER,1/8/2007,29157
945516,DETECTIVE,1/27/2017,1573
968395,POLICE OFFICER,10/7/2019,21268
954777,POLICE OFFICER,7/9/2013,12097
954777,DETECTIVE,11/24/2020,4636
958559,POLICE OFFICER,7/8/2015,17806
958559,SERGEANT,9/5/2025,1645
982267,POLICE OFFICER,4/30/2025,12885
982267,POLICE OFFICER,9/4/2025,28945
917589,POLICE OFFICER,7/18/1996,1952
917589,SERGEANT,9/27/2002,1537
917589,LIEUTENANT,2/24/2006,
917589,CAPTAIN,12/23/2008,
917589,DEPUTY INSPECTOR,6/24/2016,
960509,POLICE OFFICER,1/6/2016,16602
950387,POLICE OFFICER,7/6/2011,2289
950387,DETECTIVE,5/29/2020,3579
950387,SERGEANT,6/25/2020,4168
932608,POLICE OFFICER,7/1/2003,23137
932608,SERGEANT,9/24/2010,1544
932608,LIEUTENANT,11/25/2014,
976652,POLICE OFFICER,4/26/2023,18021
976652,POLICE OFFICER,12/27/2023,12381
971048,POLICE OFFICER,2/24/2021,25522
968397,POLICE OFFICER,10/7/2019,5743
977881,POLICE OFFICER,10/25/2023,2961
954778,POLICE OFFICER,7/9/2013,25550
954778,DETECTIVE,10/28/2022,3486
956625,POLICE OFFICER,7/9/2014,9376
956625,DETECTIVE,5/29/2020,6818
951719,POLICE OFFICER,1/9/2012,8667
951719,DETECTIVE,7/28/2017,3548
951719,SERGEANT,8/30/2019,5505
951719,SGT DET SQUAD,8/8/2025,
956626,POLICE OFFICER,7/9/2014,8603
956626,DETECTIVE,2/9/2022,1319
981275,POLICE OFFICER,1/29/2025,15171
947747,POLICE OFFICER,7/8/2008,9604
