taxid,rank,date,shield_no
950015,POLICE OFFICER,10/25/2023,3156
950015,DETECTIVE,6/20/2025,447
937471,POLICE OFFICER,1/10/2005,21076
937471,DETECTIVE,8/31/2018,971
964013,POLICE OFFICER,7/5/2017,24443
964013,DETECTIVE,10/28/2022,3360
964013,DETECTIVE,2/20/2025,1000
967321,POLICE OFFICER,1/3/2019,28540
937472,POLICE OFFICER,1/10/2005,29373
937472,DETECTIVE,3/18/2021,3384
975794,POLICE OFFICER,10/19/2022,3851
976386,POLICE OFFICER,1/17/2023,3508
979489,POLICE OFFICER,4/24/2024,9014
947451,POLICE OFFICER,7/8/2008,7857
969350,POLICE OFFICER,1/6/2020,26822
935679,POLICE OFFICER,7/1/2004,11538
935679,SERGEANT,8/25/2011,2609
935679,LIEUTENANT,12/21/2016,
935679,CAPTAIN,7/12/2022,
955436,POLICE OFFICER,7/9/2013,20710
955436,DETECTIVE,2/23/2017,6457
975795,POLICE OFFICER,10/19/2022,15113
972937,POLICE OFFICER,10/12/2021,605
981843,POLICE OFFICER,1/29/2025,21087
944972,POLICE OFFICER,7/9/2007,8470
952204,POLICE OFFICER,1/9/2012,15872
952204,SERGEANT,3/18/2021,686
962772,POLICE OFFICER,10/11/2016,14987
982635,POLICE OFFICER,4/30/2025,21910
958383,POLICE OFFICER,7/8/2015,6303
972236,POLICE OFFICER,7/7/2021,10227
953361,POLICE OFFICER,7/11/2012,24869
953361,DETECTIVE,5/27/2022,5084
952205,POLICE OFFICER,1/9/2012,21274
940938,POLICE OFFICER,1/9/2006,5010
940938,SERGEANT,6/28/2019,354
974509,POLICE OFFICER,4/13/2022,12925
982835,POLICE OFFICER,5/14/2025,24717
973752,POLICE OFFICER,12/29/2021,30892
963739,POLICE OFFICER,4/12/2017,10558
942496,POLICE OFFICER,7/10/2006,7950
942496,SERGEANT,2/28/2014,3009
942496,LIEUTENANT,12/21/2021,
933322,POLICE OFFICER,7/1/2003,10442
933322,SERGEANT,3/2/2015,2294
939410,POLICE OFFICER,7/11/2005,31101
939410,SERGEANT,8/2/2011,1735
959192,POLICE OFFICER,7/8/2015,17558
959192,DETECTIVE,2/9/2022,5894
975161,POLICE OFFICER,7/13/2022,17626
979490,POLICE OFFICER,4/24/2024,3493
981844,POLICE OFFICER,1/29/2025,24467
957128,POLICE OFFICER,7/9/2014,15871
923106,POLICE OFFICER,8/31/1998,14143
923106,SERGEANT,7/31/2006,1464
923106,SGT DET SQUAD,4/30/2020,
946550,POLICE OFFICER,1/7/2008,30541
959193,POLICE OFFICER,7/8/2015,17700
959193,DETECTIVE,7/30/2021,3897
981845,POLICE OFFICER,1/29/2025,25042
958047,POLICE OFFICER,1/7/2015,13822
958047,SERGEANT,9/5/2025,2443
958048,POLICE OFFICER,1/7/2015,13856
958048,DETECTIVE,2/9/2022,2206
965500,POLICE OFFICER,1/10/2018,10692
965500,SERGEANT,11/27/2024,2818
953362,POLICE OFFICER,7/11/2012,27752
953362,SERGEANT,3/5/2019,3950
953362,LIEUTENANT,9/30/2024,
961234,POLICE OFFICER,1/6/2016,4888
934150,POLICE OFFICER,1/20/2004,2137
934150,DETECTIVE,12/21/2021,5554
940695,POLICE OFFICER,1/9/2006,18869
940695,DETECTIVE,7/30/2021,3948
952206,POLICE OFFICER,1/9/2012,17184
952206,SERGEANT,7/30/2021,1939
961235,POLICE OFFICER,1/6/2016,12164
961235,DETECTIVE,8/30/2024,4336
952207,POLICE OFFICER,1/9/2012,6382
952207,SERGEANT,9/30/2022,3746
976387,POLICE OFFICER,1/17/2023,11655
943773,POLICE OFFICER,1/10/2007,9605
943773,POLICE OFFICER,12/9/2009,1285
979493,POLICE OFFICER,4/24/2024,15969
959194,POLICE OFFICER,7/8/2015,20202
959194,DETECTIVE,2/28/2025,1489
937474,POLICE OFFICER,1/10/2005,30271
955439,POLICE OFFICER,7/9/2013,5624
955439,SERGEANT,5/3/2019,4824
971662,POLICE OFFICER,4/28/2021,20802
969351,POLICE OFFICER,1/6/2020,14016
935683,POLICE OFFICER,7/1/2004,11778
935683,SERGEANT,2/9/2022,3163
942877,POLICE OFFICER,1/10/2007,2120
962773,POLICE OFFICER,10/11/2016,21854
963740,POLICE OFFICER,4/12/2017,8836
935684,POLICE OFFICER,7/1/2004,19609
935685,POLICE OFFICER,7/1/2004,10680
935685,SERGEANT,8/2/2011,1752
935685,LIEUTENANT,9/28/2018,
973754,POLICE OFFICER,12/29/2021,25210
962774,POLICE OFFICER,10/11/2016,20352
947847,POLICE OFFICER,7/8/2008,25663
947847,SERGEANT,8/31/2015,5453
962084,POLICE OFFICER,7/13/2016,9107
962084,SERGEANT,5/31/2024,4420
948129,POLICE OFFICER,1/14/2009,23298
978196,POLICE OFFICER,10/25/2023,2197
912065,POLICE OFFICER,4/1/1995,11566
912065,DETECTIVE,12/23/2013,6173
980872,POLICE OFFICER,10/30/2024,1923
935686,POLICE OFFICER,7/1/2004,30867
935686,SERGEANT,3/2/2015,2342
958050,POLICE OFFICER,1/7/2015,24828
953363,POLICE OFFICER,7/11/2012,2007
954314,POLICE OFFICER,1/9/2013,11957
954314,SERGEANT,2/9/2022,3164
935687,POLICE OFFICER,7/1/2004,30182
954824,POLICE OFFICER,7/9/2013,3814
954824,DETECTIVE,11/20/2018,1258
932211,POLICE OFFICER,7/1/2003,31641
932211,SERGEANT,7/25/2008,2551
932211,LIEUTENANT,11/25/2014,
932211,LT DET COMMANDER,3/18/2021,
939411,POLICE OFFICER,7/11/2005,27262
939411,DETECTIVE,5/28/2009,4010
944167,POLICE OFFICER,1/10/2007,28803
944167,SERGEANT,8/25/2023,5353
940939,POLICE OFFICER,1/9/2006,18054
940939,SERGEANT,1/27/2012,4346
940939,LIEUTENANT,12/22/2020,
937477,POLICE OFFICER,1/10/2005,19886
972939,POLICE OFFICER,10/12/2021,6560
946215,POLICE OFFICER,1/7/2008,23649
946215,SERGEANT,10/7/2019,4147
963259,POLICE OFFICER,1/4/2017,20865
959195,POLICE OFFICER,7/8/2015,17703
963261,POLICE OFFICER,1/4/2017,25434
975162,POLICE OFFICER,7/13/2022,16455
966831,POLICE OFFICER,10/24/2018,15967
974510,POLICE OFFICER,4/13/2022,11278
949612,POLICE OFFICER,7/6/2010,16878
949612,SERGEANT,6/30/2017,3778
949612,LIEUTENANT,3/31/2023,
964275,POLICE OFFICER,7/5/2017,26086
962775,POLICE OFFICER,10/11/2016,20006
980873,POLICE OFFICER,10/30/2024,16301
972938,POLICE OFFICER,10/12/2021,3853
938184,POLICE OFFICER,7/11/2005,27453
938184,SERGEANT,4/25/2014,2734
938184,LIEUTENANT,7/30/2021,
949613,POLICE OFFICER,7/6/2010,5411
963741,POLICE OFFICER,4/12/2017,5319
957129,POLICE OFFICER,7/9/2014,6467
980874,POLICE OFFICER,10/30/2024,6078
982341,POLICE OFFICER,4/30/2025,2287
935688,POLICE OFFICER,7/1/2004,7956
940698,POLICE OFFICER,1/9/2006,3961
942501,POLICE OFFICER,7/10/2006,18691
942501,DETECTIVE,8/25/2023,4243
947453,POLICE OFFICER,7/8/2008,19596
965858,POLICE OFFICER,4/25/2018,1551
927472,POLICE OFFICER,9/29/2000,31503
940699,POLICE OFFICER,1/9/2006,1907
971218,POLICE OFFICER,2/24/2021,22444
960988,POLICE OFFICER,1/6/2016,10259
944288,POLICE OFFICER,7/9/2007,17423
944288,DETECTIVE,2/23/2024,5091
942502,POLICE OFFICER,7/10/2006,26252
942502,DETECTIVE,8/31/2018,978
976388,POLICE OFFICER,1/17/2023,12134
940700,POLICE OFFICER,1/9/2006,11279
934151,POLICE OFFICER,1/20/2004,26175
934151,SERGEANT,10/29/2010,3606
934151,LIEUTENANT,1/31/2014,
934151,LT DET COMMANDER,9/3/2021,
947365,POLICE OFFICER,7/8/2008,13506
947365,DETECTIVE,1/28/2016,1300
952208,POLICE OFFICER,1/9/2012,11910
973755,POLICE OFFICER,12/29/2021,28734
955441,POLICE OFFICER,7/9/2013,23416
955441,SERGEANT,6/28/2024,280
962085,POLICE OFFICER,7/13/2016,3461
963260,POLICE OFFICER,1/4/2017,20660
951199,POLICE OFFICER,7/6/2011,23417
951199,DETECTIVE,2/9/2022,2237
966832,POLICE OFFICER,10/24/2018,12030
966832,DETECTIVE,6/27/2025,2327
974511,POLICE OFFICER,4/13/2022,7203
940701,POLICE OFFICER,1/9/2006,6174
940701,DETECTIVE,2/28/2014,6963
940701,SERGEANT,6/25/2014,4645
940701,SGT DET SQUAD,1/29/2021,
940701,LIEUTENANT,2/9/2022,
940701,LT DET COMMANDER,12/23/2024,
974512,POLICE OFFICER,4/13/2022,12273
966327,POLICE OFFICER,7/2/2018,6346
965503,POLICE OFFICER,1/10/2018,26709
965503,DETECTIVE,1/26/2024,1815
976389,POLICE OFFICER,1/17/2023,599
965504,POLICE OFFICER,1/10/2018,31856
942503,POLICE OFFICER,7/10/2006,12327
956231,POLICE OFFICER,1/8/2014,5340
970838,POLICE OFFICER,12/29/2020,8230
981846,POLICE OFFICER,1/29/2025,14988
942504,POLICE OFFICER,7/10/2006,27305
942504,SERGEANT,9/29/2014,4625
942504,LIEUTENANT,9/28/2017,
942504,LT SPECIAL ASSIGN,12/21/2021,
955442,POLICE OFFICER,7/9/2013,25147
947454,POLICE OFFICER,7/8/2008,22769
947454,SERGEANT,4/28/2017,545
947454,SERGEANT,12/6/2018,551
947454,LIEUTENANT,12/21/2021,
947454,LT SPECIAL ASSIGN,8/8/2025,
954315,POLICE OFFICER,1/9/2013,3111
954315,SERGEANT,8/30/2019,5604
959965,POLICE OFFICER,10/7/2015,18779
959965,POLICE OFFICER,9/14/2023,15160
965507,POLICE OFFICER,1/10/2018,29564
965507,SERGEANT,10/31/2023,5059
961229,POLICE OFFICER,1/6/2016,15331
961229,DETECTIVE,9/30/2022,7465
965506,POLICE OFFICER,1/10/2018,8862
951200,POLICE OFFICER,7/6/2011,18503
944974,POLICE OFFICER,7/9/2007,7934
944974,DETECTIVE,1/29/2021,7934
974513,POLICE OFFICER,4/13/2022,12663
977659,POLICE OFFICER,7/19/2023,26862
976993,POLICE OFFICER,5/10/2023,18690
939761,POLICE OFFICER,7/11/2005,16081
939761,SERGEANT,4/28/2017,546
939761,LIEUTENANT,5/30/2023,
975796,POLICE OFFICER,10/19/2022,22569
926067,POLICE OFFICER,3/1/2000,29591
926067,DETECTIVE,9/29/2006,668
926067,DETECTIVE,11/10/2008,3033
961564,POLICE OFFICER,4/6/2016,7748
966833,POLICE OFFICER,10/24/2018,13400
963742,POLICE OFFICER,4/12/2017,12221
959966,POLICE OFFICER,10/7/2015,21647
959966,SERGEANT,9/30/2024,2082
962776,POLICE OFFICER,10/11/2016,8651
975164,POLICE OFFICER,7/13/2022,19575
966834,POLICE OFFICER,10/24/2018,16895
948249,POLICE OFFICER,7/14/2009,27515
948249,POLICE OFFICER,10/15/2019,8310
949614,POLICE OFFICER,7/6/2010,7846
894339,POLICE OFFICER,1/1/1990,28753
894339,DETECTIVE,10/26/2007,7641
946216,POLICE OFFICER,1/7/2008,24370
946216,DETECTIVE,12/23/2022,1666
946216,DETECTIVE,12/27/2022,2327
940702,POLICE OFFICER,1/9/2006,8651
940702,POLICE OFFICER,7/12/2016,3913
940702,DETECTIVE,8/31/2018,980
940702,DETECTIVE,9/15/2020,2095
943776,POLICE OFFICER,1/10/2007,24428
943776,DETECTIVE,6/28/2019,2326
942506,POLICE OFFICER,7/10/2006,11932
942506,SERGEANT,9/28/2015,987
942506,LIEUTENANT,2/9/2022,
974514,POLICE OFFICER,4/13/2022,12933
980180,POLICE OFFICER,7/3/2024,7717
975797,POLICE OFFICER,10/19/2022,25010
947452,POLICE OFFICER,7/8/2008,2201
947452,DETECTIVE,6/26/2015,4432
947452,SERGEANT,5/29/2020,5310
966835,POLICE OFFICER,10/24/2018,6944
935690,POLICE OFFICER,7/1/2004,15492
969352,POLICE OFFICER,1/6/2020,9725
975622,POLICE OFFICER,10/19/2022,14961
947455,POLICE OFFICER,7/8/2008,10623
947455,DETECTIVE,5/2/2016,4699
947455,SERGEANT,6/30/2017,3779
947455,LIEUTENANT,11/22/2022,
967683,POLICE OFFICER,4/15/2019,3549
982636,POLICE OFFICER,4/30/2025,3493
965502,POLICE OFFICER,1/10/2018,31850
963262,POLICE OFFICER,1/4/2017,20941
971663,POLICE OFFICER,4/28/2021,20191
977383,POLICE OFFICER,7/5/2023,19856
977383,POLICE OFFICER,10/20/2025,19848
961237,POLICE OFFICER,1/6/2016,6938
947456,POLICE OFFICER,7/8/2008,14067
980875,POLICE OFFICER,10/30/2024,14594
942507,POLICE OFFICER,7/10/2006,31593
942507,SERGEANT,10/25/2013,5161
