taxid,rank,date,shield_no
968798,POLICE OFFICER,10/7/2019,18540
968798,POLICE OFFICER,4/14/2022,18580
975175,POLICE OFFICER,7/13/2022,19587
981864,POLICE OFFICER,1/29/2025,13443
980195,POLICE OFFICER,7/3/2024,449
980195,POLICE OFFICER,10/9/2024,28088
964766,POLICE OFFICER,10/18/2017,2830
981865,POLICE OFFICER,1/29/2025,14497
971230,POLICE OFFICER,2/24/2021,25912
974541,POLICE OFFICER,4/13/2022,14334
974542,POLICE OFFICER,4/13/2022,14627
973774,POLICE OFFICER,12/29/2021,26522
964288,POLICE OFFICER,7/5/2017,17126
964288,POLICE OFFICER,12/26/2017,17287
968839,POLICE OFFICER,10/7/2019,22768
935729,POLICE OFFICER,7/1/2004,16908
935729,DETECTIVE,4/26/2024,711
914022,POLICE OFFICER,5/1/1995,6412
914022,DETECTIVE,3/24/1999,976
914022,SERGEANT,1/30/2006,2560
980900,POLICE OFFICER,10/30/2024,7644
952229,POLICE OFFICER,1/9/2012,18468
952229,DETECTIVE,12/21/2018,5853
952229,SERGEANT,3/5/2019,3966
952229,LIEUTENANT,1/26/2024,
946240,POLICE OFFICER,1/7/2008,17414
946240,DETECTIVE,2/23/2024,5206
961279,POLICE OFFICER,1/6/2016,17150
948135,POLICE OFFICER,1/14/2009,2685
961280,POLICE OFFICER,1/6/2016,4150
961280,DETECTIVE,1/27/2023,7487
961280,SERGEANT,4/4/2024,4015
967335,POLICE OFFICER,1/3/2019,24419
967335,DETECTIVE,10/30/2025,2932
968126,POLICE OFFICER,7/1/2019,19379
922950,POLICE OFFICER,8/31/1998,14566
922950,SERGEANT,12/23/2004,5343
922950,SGT DET SQUAD,6/21/2014,
943810,POLICE OFFICER,1/10/2007,15368
952230,POLICE OFFICER,1/9/2012,5432
952230,DETECTIVE,11/20/2018,1531
952230,SERGEANT,9/30/2022,3749
972249,POLICE OFFICER,7/7/2021,24317
957155,POLICE OFFICER,7/9/2014,5242
957155,DETECTIVE,7/29/2019,296
893649,POLICE OFFICER,1/1/1990,27885
893649,SERGEANT,3/4/1994,1682
893649,LIEUTENANT,10/23/1997,
893649,CAPTAIN,5/30/2002,
893649,DEPUTY INSPECTOR,11/30/2006,
893649,INSPECTOR,4/29/2011,
893649,DEPUTY CHIEF,3/29/2016,
940732,POLICE OFFICER,1/9/2006,19546
934173,POLICE OFFICER,1/20/2004,2138
976401,POLICE OFFICER,1/17/2023,8278
982658,POLICE OFFICER,4/30/2025,20572
949655,POLICE OFFICER,7/6/2010,12753
920831,POLICE OFFICER,12/8/1997,27947
920831,SERGEANT,12/20/2002,3187
920831,LIEUTENANT,3/30/2007,
982659,POLICE OFFICER,4/30/2025,20833
982660,POLICE OFFICER,4/30/2025,21245
970380,POLICE OFFICER,12/29/2020,3949
957157,POLICE OFFICER,7/9/2014,8211
957157,SERGEANT,12/22/2023,5547
981866,POLICE OFFICER,1/29/2025,15004
972953,POLICE OFFICER,10/12/2021,6591
980196,POLICE OFFICER,7/3/2024,625
979506,POLICE OFFICER,4/24/2024,9037
944999,POLICE OFFICER,7/9/2007,9391
962797,POLICE OFFICER,10/11/2016,23114
966335,POLICE OFFICER,7/2/2018,11870
968127,POLICE OFFICER,7/1/2019,21279
978216,POLICE OFFICER,10/25/2023,28610
972251,POLICE OFFICER,7/7/2021,18154
961281,POLICE OFFICER,1/6/2016,17972
979507,POLICE OFFICER,4/24/2024,1194
949656,POLICE OFFICER,7/6/2010,10192
955473,POLICE OFFICER,7/9/2013,31876
955473,DETECTIVE,5/27/2022,5089
954332,POLICE OFFICER,1/9/2013,25220
978217,POLICE OFFICER,10/25/2023,236
959228,POLICE OFFICER,7/8/2015,17427
959228,SERGEANT,4/4/2024,4018
970854,POLICE OFFICER,12/29/2020,5367
975817,POLICE OFFICER,10/19/2022,5281
970208,POLICE OFFICER,11/2/2020,25630
945000,POLICE OFFICER,7/9/2007,1582
945000,POLICE OFFICER,4/1/2009,3717
962798,POLICE OFFICER,10/11/2016,24674
957158,POLICE OFFICER,7/9/2014,6602
935731,POLICE OFFICER,7/1/2004,16369
935731,DETECTIVE,5/29/2012,3276
937523,POLICE OFFICER,1/10/2005,15512
937523,SERGEANT,1/27/2012,4349
937524,POLICE OFFICER,1/10/2005,23192
937524,SERGEANT,1/27/2010,759
937524,SGT DET SQUAD,10/25/2013,
937524,LIEUTENANT,1/30/2015,
937524,LT DET COMMANDER,11/20/2018,
937524,LT SPECIAL ASSIGN,3/29/2021,
949657,POLICE OFFICER,7/6/2010,280
947487,POLICE OFFICER,7/8/2008,18486
947487,DETECTIVE,11/21/2017,3274
956257,POLICE OFFICER,1/8/2014,14982
956257,SERGEANT,7/21/2022,1498
956257,LIEUTENANT,10/30/2025,
959980,POLICE OFFICER,10/7/2015,21550
975177,POLICE OFFICER,7/13/2022,18609
971679,POLICE OFFICER,4/28/2021,18838
939328,POLICE OFFICER,7/11/2005,6501
939328,DETECTIVE,8/8/2025,3873
959474,POLICE OFFICER,10/7/2015,8599
931208,POLICE OFFICER,7/1/2002,18474
931208,DETECTIVE,6/9/2017,3713
953394,POLICE OFFICER,7/11/2012,19720
953394,DETECTIVE,5/31/2024,4531
965866,POLICE OFFICER,4/25/2018,12070
953395,POLICE OFFICER,7/11/2012,21316
963751,POLICE OFFICER,4/12/2017,795
946241,POLICE OFFICER,1/7/2008,20841
946241,DETECTIVE,6/28/2019,5444
946241,SERGEANT,8/30/2019,5609
946634,POLICE OFFICER,7/8/2008,20476
946634,DETECTIVE,8/22/2017,1663
946634,SERGEANT,5/29/2020,5314
947488,POLICE OFFICER,7/8/2008,677
947488,DETECTIVE,1/25/2019,7107
972421,POLICE OFFICER,7/13/2021,25601
972421,POLICE OFFICER,3/10/2023,10791
937525,POLICE OFFICER,1/10/2005,9055
937525,DETECTIVE,7/28/2017,5124
924482,POLICE OFFICER,7/7/1999,2614
924483,POLICE OFFICER,7/7/1999,13360
924483,DETECTIVE,8/3/2012,6278
948425,POLICE OFFICER,7/14/2009,27279
948425,SERGEANT,9/30/2016,2700
948425,LIEUTENANT,7/21/2022,
945310,POLICE OFFICER,7/9/2007,13256
945310,POLICE OFFICER,6/30/2010,13276
946242,POLICE OFFICER,1/7/2008,27738
946242,SERGEANT,11/26/2013,2003
951240,POLICE OFFICER,7/6/2011,29016
951240,SERGEANT,6/30/2023,3151
975178,POLICE OFFICER,7/13/2022,26697
975178,POLICE OFFICER,12/22/2022,10003
970211,POLICE OFFICER,11/2/2020,22338
970211,DETECTIVE,10/25/2024,2922
951241,POLICE OFFICER,7/6/2011,1859
951241,SERGEANT,1/30/2018,4356
951241,LIEUTENANT,1/26/2024,
937526,POLICE OFFICER,1/10/2005,12642
937526,SERGEANT,10/28/2011,4292
945311,POLICE OFFICER,7/9/2007,21672
975179,POLICE OFFICER,7/13/2022,17850
935733,POLICE OFFICER,7/1/2004,12801
935733,DETECTIVE,6/2/2014,7177
931181,POLICE OFFICER,7/1/2002,14417
931181,DETECTIVE,11/26/2013,4166
940733,POLICE OFFICER,1/9/2006,4918
940733,DETECTIVE,6/10/2021,3576
980901,POLICE OFFICER,10/30/2024,28866
943812,POLICE OFFICER,1/10/2007,26788
943812,SERGEANT,10/25/2013,5281
919710,POLICE OFFICER,4/15/1997,25998
919710,SERGEANT,9/27/2002,2526
919710,LIEUTENANT,2/24/2006,
919710,CAPTAIN,8/27/2010,
951242,POLICE OFFICER,7/6/2011,9074
951242,DETECTIVE,5/30/2023,2715
955475,POLICE OFFICER,7/9/2013,26362
955475,DETECTIVE,4/30/2020,4524
955475,DETECTIVE,9/3/2020,6100
946243,POLICE OFFICER,1/7/2008,22033
961282,POLICE OFFICER,1/6/2016,9965
961282,DETECTIVE,2/9/2022,2338
900642,POLICE OFFICER,1/13/1992,8641
900642,SERGEANT,7/17/1997,3572
900642,LIEUTENANT,8/18/2000,
900642,CAPTAIN,5/29/2003,
900642,DEPUTY INSPECTOR,1/25/2013,
900642,INSPECTOR,10/28/2022,
962799,POLICE OFFICER,10/11/2016,20171
962799,SERGEANT,5/30/2023,3286
968801,POLICE OFFICER,10/7/2019,20323
949658,POLICE OFFICER,7/6/2010,6535
934178,POLICE OFFICER,1/20/2004,3452
934178,DETECTIVE,4/28/2017,3416
962800,POLICE OFFICER,10/11/2016,22691
962800,SERGEANT,8/25/2023,3919
940734,POLICE OFFICER,1/9/2006,8694
971293,POLICE OFFICER,3/12/2021,26145
973775,POLICE OFFICER,12/29/2021,25241
947489,POLICE OFFICER,7/8/2008,18552
947489,DETECTIVE,7/28/2017,5127
953396,POLICE OFFICER,7/11/2012,22110
953396,POLICE OFFICER,11/14/2013,5628
953396,DETECTIVE,7/30/2021,4465
937828,POLICE OFFICER,7/11/2005,3792
937828,DETECTIVE,8/29/2013,7631
946244,POLICE OFFICER,1/7/2008,26401
946244,SERGEANT,1/29/2021,5480
949659,POLICE OFFICER,7/6/2010,3244
949659,POLICE OFFICER,11/15/2010,3537
949659,SERGEANT,7/28/2017,3537
963271,POLICE OFFICER,1/4/2017,23898
957159,POLICE OFFICER,7/9/2014,1084
957159,DETECTIVE,2/23/2024,5211
935734,POLICE OFFICER,7/1/2004,29718
969364,POLICE OFFICER,1/6/2020,27575
975180,POLICE OFFICER,7/13/2022,18114
937527,POLICE OFFICER,1/10/2005,3585
937527,DETECTIVE,7/29/2010,824
937527,SERGEANT,8/30/2024,5473
937527,SERGEANT,9/19/2024,2287
953397,POLICE OFFICER,7/11/2012,3527
975922,POLICE OFFICER,10/28/2022,14450
935735,POLICE OFFICER,7/1/2004,12829
979508,POLICE OFFICER,4/24/2024,9795
939459,POLICE OFFICER,7/11/2005,6524
939459,DETECTIVE,3/2/2015,4679
962101,POLICE OFFICER,7/13/2016,18355
952233,POLICE OFFICER,1/9/2012,13988
952233,SERGEANT,9/30/2022,3752
937528,POLICE OFFICER,1/10/2005,6022
937528,DETECTIVE,10/28/2016,5661
918324,POLICE OFFICER,7/18/1996,4226
918324,SERGEANT,11/23/2004,5264
918324,LIEUTENANT,7/30/2021,
918324,LT SPECIAL ASSIGN,12/22/2023,
945001,POLICE OFFICER,7/9/2007,13816
945001,POLICE OFFICER,11/18/2021,13716
945001,DETECTIVE,7/21/2022,816
945351,POLICE OFFICER,12/28/2007,1654
945351,SERGEANT,10/29/2010,3617
945351,LIEUTENANT,4/24/2015,
945351,LT SPECIAL ASSIGN,11/20/2018,
945351,CAPTAIN,4/30/2020,
945351,DEPUTY INSPECTOR,5/30/2023,
945351,DEPUTY CHIEF,8/3/2023,
945351,DEPUTY COMMISSIONER - D,8/7/2023,
945351,ASSISTANT CHIEF,12/26/2024,
951244,POLICE OFFICER,7/6/2011,7435
942538,POLICE OFFICER,7/10/2006,28633
942538,DETECTIVE,5/29/2012,3308
975181,POLICE OFFICER,7/13/2022,17855
971680,POLICE OFFICER,4/28/2021,13154
968802,POLICE OFFICER,10/7/2019,21714
971681,POLICE OFFICER,4/28/2021,10356
971681,POLICE OFFICER,8/16/2021,28759
965525,POLICE OFFICER,1/10/2018,26399
955478,POLICE OFFICER,7/9/2013,31878
969365,POLICE OFFICER,1/6/2020,10176
967336,POLICE OFFICER,1/3/2019,24706
955479,POLICE OFFICER,7/9/2013,28656
955479,DETECTIVE,9/30/2024,7183
955480,POLICE OFFICER,7/9/2013,19669
978780,POLICE OFFICER,1/3/2024,22699
980902,POLICE OFFICER,10/30/2024,21053
963752,POLICE OFFICER,4/12/2017,7225
946554,POLICE OFFICER,1/7/2008,30545
944655,POLICE OFFICER,7/9/2007,15588
951245,POLICE OFFICER,7/6/2011,30461
951245,SERGEANT,7/31/2024,558
975182,POLICE OFFICER,7/13/2022,22828
975183,POLICE OFFICER,7/13/2022,23533
975184,POLICE OFFICER,7/13/2022,24442
973776,POLICE OFFICER,12/29/2021,27034
981867,POLICE OFFICER,1/29/2025,15471
972955,POLICE OFFICER,10/12/2021,6900
981868,POLICE OFFICER,1/29/2025,16339
968803,POLICE OFFICER,10/7/2019,12950
939461,POLICE OFFICER,7/11/2005,20914
940737,POLICE OFFICER,1/9/2006,29971
940737,DETECTIVE,3/1/2013,676
974544,POLICE OFFICER,4/13/2022,13931
946246,POLICE OFFICER,1/7/2008,23652
946246,SERGEANT,8/29/2013,5114
955483,POLICE OFFICER,7/9/2013,16871
937847,POLICE OFFICER,7/11/2005,5025
937847,SERGEANT,2/24/2017,2392
981869,POLICE OFFICER,1/29/2025,17104
939462,POLICE OFFICER,7/11/2005,5715
939462,SERGEANT,8/30/2019,5610
976403,POLICE OFFICER,1/17/2023,1289
976997,POLICE OFFICER,5/10/2023,21346
953398,POLICE OFFICER,7/11/2012,12499
953398,DETECTIVE,5/29/2020,6933
951246,POLICE OFFICER,7/6/2011,27456
951246,SERGEANT,7/27/2018,4642
951246,LIEUTENANT,5/31/2024,
959981,POLICE OFFICER,10/7/2015,19397
970212,POLICE OFFICER,11/2/2020,24861
955484,POLICE OFFICER,7/9/2013,19674
955484,SERGEANT,10/30/2019,2217
955484,LIEUTENANT,1/31/2025,
920836,POLICE OFFICER,12/8/1997,7620
920836,POLICE OFFICER,2/19/1998,22738
920836,SERGEANT,2/25/2005,753
920836,LIEUTENANT,10/31/2008,
920836,CAPTAIN,10/26/2012,
920836,DEPUTY INSPECTOR,7/27/2018,
920836,INSPECTOR,9/3/2021,
920836,DEPUTY CHIEF,8/8/2025,
962801,POLICE OFFICER,10/11/2016,12235
955485,POLICE OFFICER,7/9/2013,12600
955485,SERGEANT,12/23/2022,4301
962802,POLICE OFFICER,10/11/2016,22830
962802,SERGEANT,10/25/2024,3345
977666,POLICE OFFICER,7/19/2023,22346
977666,POLICE OFFICER,12/27/2024,22336
964779,POLICE OFFICER,10/18/2017,1760
951247,POLICE OFFICER,7/6/2011,3480
951247,DETECTIVE,3/31/2017,5852
958332,POLICE OFFICER,7/8/2015,18782
958332,DETECTIVE,5/31/2024,4533
933349,POLICE OFFICER,7/1/2003,11840
978218,POLICE OFFICER,10/25/2023,3161
971682,POLICE OFFICER,4/28/2021,10373
937531,POLICE OFFICER,1/10/2005,8303
961285,POLICE OFFICER,1/6/2016,3610
923171,POLICE OFFICER,8/31/1998,28249
977667,POLICE OFFICER,7/19/2023,23288
946247,POLICE OFFICER,1/7/2008,23994
946247,SERGEANT,10/7/2019,4233
982661,POLICE OFFICER,4/30/2025,24164
977669,POLICE OFFICER,7/19/2023,18440
962803,POLICE OFFICER,10/11/2016,21513
962803,DETECTIVE,5/31/2024,4536
963755,POLICE OFFICER,4/12/2017,5338
935741,POLICE OFFICER,7/1/2004,4473
935741,SERGEANT,8/5/2009,2839
935741,LIEUTENANT,8/3/2012,
935741,CAPTAIN,10/18/2021,
961286,POLICE OFFICER,1/6/2016,6438
980903,POLICE OFFICER,10/30/2024,14617
924490,POLICE OFFICER,7/7/1999,5392
924490,DETECTIVE,3/31/2023,2316
954335,POLICE OFFICER,1/9/2013,8284
954335,SERGEANT,6/5/2018,3703
968805,POLICE OFFICER,10/7/2019,11768
953400,POLICE OFFICER,7/11/2012,981
953400,SERGEANT,5/27/2022,3661
962102,POLICE OFFICER,7/13/2016,18810
962102,DETECTIVE,2/24/2023,775
970855,POLICE OFFICER,12/29/2020,9739
973777,POLICE OFFICER,12/29/2021,29768
905054,POLICE OFFICER,8/30/1993,26759
905054,DETECTIVE,2/1/1999,4521
905054,SERGEANT,2/26/1999,4612
905054,LIEUTENANT,4/26/2002,
905054,CAPTAIN,5/28/2004,
905054,DEPUTY INSPECTOR,8/30/2024,
958068,POLICE OFFICER,1/7/2015,16502
958068,SERGEANT,10/25/2024,3351
981870,POLICE OFFICER,1/29/2025,12891
981870,POLICE OFFICER,4/22/2025,26759
968128,POLICE OFFICER,7/1/2019,21296
968128,SERGEANT,7/31/2024,572
966337,POLICE OFFICER,7/2/2018,13072
955486,POLICE OFFICER,7/9/2013,13691
955486,DETECTIVE,5/31/2024,3626
953401,POLICE OFFICER,7/11/2012,31792
953401,SERGEANT,9/30/2022,3756
975185,POLICE OFFICER,7/13/2022,19591
975185,POLICE OFFICER,11/25/2022,31792
946556,POLICE OFFICER,1/7/2008,30594
968129,POLICE OFFICER,7/1/2019,18804
946248,POLICE OFFICER,1/7/2008,24378
946248,SERGEANT,11/3/2014,4918
946248,LIEUTENANT,4/30/2020,
967689,POLICE OFFICER,4/15/2019,14557
951979,POLICE OFFICER,7/9/2014,11565
951979,DETECTIVE,11/13/2015,1101
955511,POLICE OFFICER,7/9/2013,4659
955511,SERGEANT,9/30/2022,3768
952235,POLICE OFFICER,1/9/2012,8048
923172,POLICE OFFICER,8/31/1998,24847
923172,SERGEANT,11/25/2003,1369
923172,LIEUTENANT,4/30/2008,
923172,CAPTAIN,4/29/2011,
923172,DEPUTY INSPECTOR,12/21/2018,
923172,INSPECTOR,12/21/2021,
978219,POLICE OFFICER,10/25/2023,26365
971232,POLICE OFFICER,2/24/2021,26786
942539,POLICE OFFICER,7/10/2006,8716
929166,POLICE OFFICER,7/2/2001,10454
929166,SERGEANT,3/28/2008,4763
929166,LIEUTENANT,4/24/2015,
937534,POLICE OFFICER,1/10/2005,17252
937534,DETECTIVE,1/31/2014,1007
976856,POLICE OFFICER,4/26/2023,16138
944173,POLICE OFFICER,1/10/2007,28828
944173,DETECTIVE,11/21/2017,4779
957161,POLICE OFFICER,7/9/2014,13518
978781,POLICE OFFICER,1/3/2024,8735
978220,POLICE OFFICER,10/25/2023,5724
919712,POLICE OFFICER,4/15/1997,26832
919712,DETECTIVE,4/27/2001,901
919712,SERGEANT,4/30/2004,4029
919712,LIEUTENANT,11/20/2018,
919712,LT DET COMMANDER,5/31/2024,
959229,POLICE OFFICER,7/8/2015,6142
959229,SERGEANT,9/30/2024,2252
943814,POLICE OFFICER,1/10/2007,4410
943814,DETECTIVE,9/5/2025,4158
978221,POLICE OFFICER,10/25/2023,28970
982662,POLICE OFFICER,4/30/2025,21911
943815,POLICE OFFICER,1/10/2007,1073
953402,POLICE OFFICER,7/11/2012,16031
962804,POLICE OFFICER,10/11/2016,20007
962804,SERGEANT,4/4/2024,4020
957163,POLICE OFFICER,7/9/2014,8963
957163,POLICE OFFICER,11/20/2014,13510
957163,DETECTIVE,11/24/2020,3203
931218,POLICE OFFICER,7/1/2002,19558
939464,POLICE OFFICER,7/11/2005,5028
939464,SERGEANT,3/27/2015,5337
928874,POLICE OFFICER,7/2/2001,12817
928874,DETECTIVE,4/30/2008,1565
949661,POLICE OFFICER,7/6/2010,7120
949661,SERGEANT,6/24/2022,4493
966339,POLICE OFFICER,7/2/2018,13074
958782,POLICE OFFICER,7/8/2015,6456
958782,SERGEANT,12/22/2023,5428
946249,POLICE OFFICER,1/7/2008,24751
946249,SERGEANT,4/25/2014,3359
946249,LIEUTENANT,5/31/2024,
967690,POLICE OFFICER,4/15/2019,3576
959231,POLICE OFFICER,7/8/2015,21084
959231,DETECTIVE,2/9/2022,2358
951250,POLICE OFFICER,7/6/2011,16347
951250,SERGEANT,2/9/2022,3206
951250,LIEUTENANT,7/31/2024,
971683,POLICE OFFICER,4/28/2021,17235
972956,POLICE OFFICER,10/12/2021,7305
976404,POLICE OFFICER,1/17/2023,8838
982060,POLICE OFFICER,2/12/2025,15007
953403,POLICE OFFICER,7/11/2012,24115
933352,POLICE OFFICER,7/1/2003,30590
933352,SERGEANT,9/30/2016,2701
933352,SERGEANT,4/28/2020,3897
933352,SGT DET SQUAD,10/31/2023,
933352,SERGEANT,8/9/2024,3909
978782,POLICE OFFICER,1/3/2024,10806
957164,POLICE OFFICER,7/9/2014,14470
957164,SERGEANT,12/22/2023,5560
982663,POLICE OFFICER,4/30/2025,21249
975186,POLICE OFFICER,7/13/2022,25721
946250,POLICE OFFICER,1/7/2008,17508
968806,POLICE OFFICER,10/7/2019,24863
970856,POLICE OFFICER,12/29/2020,9782
980904,POLICE OFFICER,10/30/2024,2396
956259,POLICE OFFICER,1/8/2014,14587
956259,DETECTIVE,9/30/2024,7187
971233,POLICE OFFICER,2/24/2021,26528
982362,POLICE OFFICER,4/30/2025,30092
977402,POLICE OFFICER,7/5/2023,23305
979509,POLICE OFFICER,4/24/2024,10360
980197,POLICE OFFICER,7/3/2024,4796
974545,POLICE OFFICER,4/13/2022,12954
962104,POLICE OFFICER,7/13/2016,15838
962104,DETECTIVE,5/30/2023,2717
962104,SERGEANT,2/23/2024,2642
967337,POLICE OFFICER,1/3/2019,27060
942841,POLICE OFFICER,10/13/2006,23507
942841,SERGEANT,2/25/2011,3953
942841,LIEUTENANT,2/24/2017,
942841,CAPTAIN,9/3/2021,
972253,POLICE OFFICER,7/7/2021,24920
958069,POLICE OFFICER,1/7/2015,16842
955488,POLICE OFFICER,7/9/2013,29971
955488,SERGEANT,12/23/2022,4303
959984,POLICE OFFICER,10/7/2015,14102
935745,POLICE OFFICER,7/1/2004,763
935745,SERGEANT,9/24/2010,3022
935745,SGT DET SQUAD,12/23/2013,
972423,POLICE OFFICER,7/13/2021,27597
945441,POLICE OFFICER,1/7/2008,29079
945441,DETECTIVE,3/2/2015,4687
979510,POLICE OFFICER,4/24/2024,11112
955490,POLICE OFFICER,7/9/2013,5821
947491,POLICE OFFICER,7/8/2008,11437
947491,SERGEANT,8/31/2015,5464
970213,POLICE OFFICER,11/2/2020,23464
964292,POLICE OFFICER,7/5/2017,20059
981871,POLICE OFFICER,1/29/2025,18060
982664,POLICE OFFICER,4/30/2025,20133
982664,POLICE OFFICER,10/7/2025,6649
942540,POLICE OFFICER,7/10/2006,23386
959985,POLICE OFFICER,10/7/2015,16461
966340,POLICE OFFICER,7/2/2018,12825
958070,POLICE OFFICER,1/7/2015,17120
956260,POLICE OFFICER,1/8/2014,13817
956260,DETECTIVE,5/31/2024,4537
956260,SERGEANT,9/5/2025,2478
951255,POLICE OFFICER,7/6/2011,24058
951255,SERGEANT,6/24/2022,4498
939465,POLICE OFFICER,7/11/2005,22738
939465,SERGEANT,6/25/2014,4655
958071,POLICE OFFICER,1/7/2015,9419
965868,POLICE OFFICER,4/25/2018,12089
955491,POLICE OFFICER,7/9/2013,19695
955491,POLICE OFFICER,4/10/2014,23404
965526,POLICE OFFICER,1/10/2018,27730
965526,SERGEANT,6/28/2024,5092
953404,POLICE OFFICER,7/11/2012,23757
942541,POLICE OFFICER,7/10/2006,16472
965527,POLICE OFFICER,1/10/2018,28948
981872,POLICE OFFICER,1/29/2025,19145
952237,POLICE OFFICER,1/9/2012,17206
952237,DETECTIVE,7/29/2019,2181
937538,POLICE OFFICER,1/10/2005,15151
937538,POLICE OFFICER,8/23/2016,15050
937538,SERGEANT,8/30/2016,5055
963757,POLICE OFFICER,4/12/2017,827
970858,POLICE OFFICER,12/29/2020,26263
950528,POLICE OFFICER,7/6/2011,8611
950528,DETECTIVE,2/26/2020,7230
950528,SERGEANT,10/3/2025,4788
973166,POLICE OFFICER,10/15/2021,2945
927519,POLICE OFFICER,9/29/2000,25399
927519,DETECTIVE,5/30/2008,2464
953405,POLICE OFFICER,7/11/2012,8000
949663,POLICE OFFICER,7/6/2010,29637
949663,DETECTIVE,2/24/2017,7581
949663,SERGEANT,12/21/2018,3197
970859,POLICE OFFICER,12/29/2020,5401
971234,POLICE OFFICER,2/24/2021,26273
969367,POLICE OFFICER,1/6/2020,7167
946251,POLICE OFFICER,1/7/2008,26207
946251,DETECTIVE,4/1/2022,4016
981873,POLICE OFFICER,1/29/2025,21165
953735,POLICE OFFICER,1/9/2013,22498
953735,DETECTIVE,2/9/2022,2363
970214,POLICE OFFICER,11/2/2020,22549
949913,POLICE OFFICER,7/6/2011,962
949913,DETECTIVE,6/28/2019,1092
949913,SERGEANT,10/30/2019,2196
949913,LIEUTENANT,7/31/2024,
935746,POLICE OFFICER,7/1/2004,23882
957165,POLICE OFFICER,7/9/2014,3577
963758,POLICE OFFICER,4/12/2017,844
939466,POLICE OFFICER,7/11/2005,4211
939466,SERGEANT,6/9/2017,2716
973778,POLICE OFFICER,12/29/2021,26043
948933,POLICE OFFICER,7/6/2010,20141
948933,DETECTIVE,10/26/2018,4932
963273,POLICE OFFICER,1/4/2017,24219
942544,POLICE OFFICER,7/10/2006,10359
977403,POLICE OFFICER,7/5/2023,24377
978223,POLICE OFFICER,10/25/2023,22306
982665,POLICE OFFICER,4/30/2025,9730
933356,POLICE OFFICER,7/1/2003,17760
933356,SERGEANT,7/25/2008,2596
933356,LIEUTENANT,4/24/2015,
933356,CAPTAIN,7/31/2024,
972254,POLICE OFFICER,7/7/2021,27176
972167,POLICE OFFICER,7/7/2021,21808
970215,POLICE OFFICER,11/2/2020,23594
923180,POLICE OFFICER,8/31/1998,25669
976405,POLICE OFFICER,1/17/2023,12543
947850,POLICE OFFICER,7/8/2008,8970
935606,POLICE OFFICER,7/1/2004,12149
935606,SERGEANT,9/30/2013,4563
935606,LIEUTENANT,2/24/2023,
959986,POLICE OFFICER,10/7/2015,19406
959986,DETECTIVE,9/30/2024,7211
