taxid,rank,date,shield_no
955992,DETECTIVE,7/30/2021,3865
955992,SERGEANT,7/28/2023,1313
955992,SERGEANT,3/28/2024,1213
936072,POLICE OFFICER,1/10/2005,29990
936072,DETECTIVE,9/28/2012,6798
956750,POLICE OFFICER,7/9/2014,12607
952871,POLICE OFFICER,7/11/2012,24677
954951,POLICE OFFICER,7/9/2013,15253
954951,DETECTIVE,2/9/2022,1485
933861,POLICE OFFICER,1/20/2004,23684
944085,POLICE OFFICER,1/10/2007,28095
981407,POLICE OFFICER,1/29/2025,27419
958714,POLICE OFFICER,7/8/2015,18602
962488,POLICE OFFICER,10/11/2016,21769
971096,POLICE OFFICER,2/24/2021,26139
938689,POLICE OFFICER,7/11/2005,21987
938689,SERGEANT,12/21/2018,2630
951833,POLICE OFFICER,1/9/2012,17962
960693,POLICE OFFICER,1/6/2016,12496
980605,POLICE OFFICER,10/30/2024,18828
960694,POLICE OFFICER,1/6/2016,9794
960694,DETECTIVE,8/30/2024,3474
960694,SERGEANT,11/27/2024,1460
960695,POLICE OFFICER,1/6/2016,662
960695,DETECTIVE,9/30/2022,7352
944661,POLICE OFFICER,7/9/2007,14024
944661,SERGEANT,12/19/2019,5086
903282,POLICE OFFICER,8/30/1993,15774
903282,SERGEANT,8/28/1998,3100
903282,LIEUTENANT,1/25/2002,
903282,CAPTAIN,1/31/2005,
903282,DEPUTY INSPECTOR,5/30/2008,
903282,INSPECTOR,6/24/2016,
903282,DEPUTY CHIEF,5/27/2022,
952872,POLICE OFFICER,7/11/2012,1570
952872,DETECTIVE,6/28/2019,4929
952872,SERGEANT,6/10/2021,1078
952872,SERGEANT,4/18/2024,3602
964564,POLICE OFFICER,10/18/2017,12967
966634,POLICE OFFICER,10/24/2018,19626
981408,POLICE OFFICER,1/29/2025,25769
960696,POLICE OFFICER,1/6/2016,12508
960696,SERGEANT,4/4/2024,3468
947689,POLICE OFFICER,7/8/2008,19215
958715,POLICE OFFICER,7/8/2015,18913
965752,POLICE OFFICER,4/25/2018,4274
965752,SERGEANT,4/26/2024,3802
981409,POLICE OFFICER,1/29/2025,26362
967116,POLICE OFFICER,1/3/2019,25325
967116,DETECTIVE,10/30/2025,3214
973478,POLICE OFFICER,12/29/2021,27400
935036,POLICE OFFICER,7/1/2004,30208
935036,SERGEANT,1/28/2016,3094
935036,LIEUTENANT,10/18/2021,
975545,POLICE OFFICER,10/19/2022,17554
961531,POLICE OFFICER,4/6/2016,333
961531,SERGEANT,7/28/2023,1316
972699,POLICE OFFICER,10/12/2021,8014
979235,POLICE OFFICER,4/24/2024,5648
977192,POLICE OFFICER,7/5/2023,20636
967927,POLICE OFFICER,7/1/2019,18550
976188,POLICE OFFICER,1/17/2023,1570
960697,POLICE OFFICER,1/6/2016,17006
960698,POLICE OFFICER,1/6/2016,11495
