taxid,rank,date,shield_no
941564,LIEUTENANT,5/29/2020,
964445,POLICE OFFICER,10/18/2017,11040
959556,POLICE OFFICER,10/7/2015,19440
940990,POLICE OFFICER,1/9/2006,25535
940990,SERGEANT,12/21/2012,1461
940990,LIEUTENANT,7/28/2017,
940990,CAPTAIN,9/3/2021,
940990,DEPUTY INSPECTOR,8/30/2024,
948790,POLICE OFFICER,7/6/2010,336
948790,SERGEANT,10/25/2024,2473
937811,POLICE OFFICER,7/11/2005,7284
937811,DETECTIVE,5/27/2022,5181
962983,POLICE OFFICER,1/4/2017,23956
978447,POLICE OFFICER,1/3/2024,321
961697,POLICE OFFICER,7/13/2016,1140
961697,DETECTIVE,2/9/2022,1157
952593,POLICE OFFICER,7/11/2012,13492
952593,DETECTIVE,6/27/2025,7948
965993,POLICE OFFICER,7/2/2018,5086
948791,POLICE OFFICER,7/6/2010,10284
948791,DETECTIVE,7/31/2024,4506
952594,POLICE OFFICER,7/11/2012,12280
973311,POLICE OFFICER,12/29/2021,30769
962984,POLICE OFFICER,1/4/2017,24268
962984,DETECTIVE,6/27/2025,3997
940010,POLICE OFFICER,1/9/2006,6118
938233,POLICE OFFICER,7/11/2005,9126
946863,POLICE OFFICER,7/8/2008,3414
946863,POLICE OFFICER,11/12/2021,3428
946863,DETECTIVE,4/1/2022,2868
946863,SERGEANT,12/23/2022,4115
967454,POLICE OFFICER,4/15/2019,9264
939969,POLICE OFFICER,1/9/2006,28197
939969,SERGEANT,4/25/2014,310
952595,POLICE OFFICER,7/11/2012,3217
952595,DETECTIVE,12/21/2021,6014
959425,POLICE OFFICER,7/8/2015,20417
980456,POLICE OFFICER,10/30/2024,19779
957470,POLICE OFFICER,1/7/2015,13381
953759,POLICE OFFICER,1/9/2013,28472
953759,SERGEANT,1/29/2021,2947
965689,POLICE OFFICER,4/25/2018,1130
956531,POLICE OFFICER,7/9/2014,13833
956531,SERGEANT,9/29/2023,4696
973312,POLICE OFFICER,12/29/2021,26197
976619,POLICE OFFICER,4/23/2023,27709
936358,POLICE OFFICER,1/10/2005,9964
936358,SERGEANT,6/2/2014,3964
936358,SGT DET SQUAD,8/25/2023,
941566,POLICE OFFICER,7/10/2006,24374
941566,POLICE OFFICER,8/31/2009,24384
941566,DETECTIVE,6/27/2012,841
941566,DETECTIVE,1/20/2015,796
948006,POLICE OFFICER,1/14/2009,8981
948006,DETECTIVE,11/21/2017,4848
948006,SERGEANT,12/22/2023,5357
978310,POLICE OFFICER,10/27/2023,20658
956532,POLICE OFFICER,7/9/2014,10028
956532,POLICE OFFICER,3/26/2018,20867
926686,POLICE OFFICER,9/29/2000,16884
926686,SERGEANT,6/24/2011,1907
926686,LIEUTENANT,7/21/2022,
945591,POLICE OFFICER,1/7/2008,29715
979107,POLICE OFFICER,4/24/2024,3838
980457,POLICE OFFICER,10/30/2024,21715
933698,POLICE OFFICER,1/20/2004,8803
933698,DETECTIVE,12/22/2020,3510
966511,POLICE OFFICER,10/24/2018,9641
975404,POLICE OFFICER,10/19/2022,16759
950212,POLICE OFFICER,7/6/2011,23805
979779,POLICE OFFICER,7/3/2024,977
952597,POLICE OFFICER,7/11/2012,30809
952597,DETECTIVE,11/24/2020,4235
973313,POLICE OFFICER,12/29/2021,30984
940013,POLICE OFFICER,1/9/2006,27183
940013,DETECTIVE,12/22/2020,3459
955822,POLICE OFFICER,1/8/2014,3927
955822,SERGEANT,2/9/2022,1380
959557,POLICE OFFICER,10/7/2015,11774
918856,POLICE OFFICER,4/15/1997,23611
918856,SERGEANT,4/25/2003,498
918856,SGT DET SQUAD,5/27/2022,
968330,POLICE OFFICER,10/7/2019,9394
932145,POLICE OFFICER,7/1/2003,22074
932145,SERGEANT,9/3/2021,1747
958413,POLICE OFFICER,7/8/2015,19957
958413,SERGEANT,8/25/2023,3430
955823,POLICE OFFICER,1/8/2014,7769
955824,POLICE OFFICER,1/8/2014,2515
955824,DETECTIVE,11/24/2020,4236
941269,POLICE OFFICER,7/10/2006,5423
941269,DETECTIVE,8/1/2016,3069
939818,POLICE OFFICER,1/9/2006,30454
939818,SERGEANT,8/30/2016,414
939818,LIEUTENANT,11/26/2019,
939818,CAPTAIN,7/28/2023,
936360,POLICE OFFICER,1/10/2005,17447
936360,DETECTIVE,7/29/2019,1550
955825,POLICE OFFICER,1/8/2014,14630
976620,POLICE OFFICER,4/26/2023,21857
945593,POLICE OFFICER,1/7/2008,22252
967816,POLICE OFFICER,7/1/2019,20278
934654,POLICE OFFICER,7/1/2004,2391
973314,POLICE OFFICER,12/29/2021,22697
981160,POLICE OFFICER,1/29/2025,9964
969019,POLICE OFFICER,1/6/2020,29250
978448,POLICE OFFICER,1/3/2024,322
954645,POLICE OFFICER,7/9/2013,1865
954645,POLICE OFFICER,8/25/2015,8777
944293,POLICE OFFICER,7/9/2007,18131
944293,SERGEANT,12/19/2014,5225
944293,LIEUTENANT,12/23/2022,
943092,POLICE OFFICER,1/10/2007,6594
943092,SERGEANT,5/29/2012,1500
943092,LIEUTENANT,6/30/2017,
943092,CAPTAIN,3/18/2021,
943092,DEPUTY INSPECTOR,8/30/2024,
965000,POLICE OFFICER,1/10/2018,6821
965000,DETECTIVE,10/25/2024,3037
980458,POLICE OFFICER,10/30/2024,498
946866,POLICE OFFICER,7/8/2008,13631
946866,DETECTIVE,11/3/2014,696
946866,SERGEANT,10/30/2019,1241
981161,POLICE OFFICER,1/29/2025,214
972577,POLICE OFFICER,10/12/2021,7950
938238,POLICE OFFICER,7/11/2005,8187
938238,SERGEANT,12/23/2010,4525
938238,LIEUTENANT,8/29/2013,
938238,CAPTAIN,7/28/2017,
938238,DEPUTY INSPECTOR,10/18/2021,
952598,POLICE OFFICER,7/11/2012,25627
952598,SERGEANT,2/9/2022,1386
962322,POLICE OFFICER,10/11/2016,21959
945594,POLICE OFFICER,1/7/2008,15192
945594,SERGEANT,9/3/2021,1794
958414,POLICE OFFICER,7/8/2015,18573
967005,POLICE OFFICER,1/3/2019,29157
960375,POLICE OFFICER,1/6/2016,13250
960375,DETECTIVE,2/9/2022,141
978876,POLICE OFFICER,1/17/2024,3813
959558,POLICE OFFICER,10/7/2015,204
959558,DETECTIVE,5/30/2023,4154
929108,POLICE OFFICER,11/16/2001,2237
929108,SERGEANT,5/30/2008,398
929108,SGT DET SQUAD,7/13/2020,
951622,POLICE OFFICER,1/9/2012,7489
929905,POLICE OFFICER,7/1/2002,22501
964447,POLICE OFFICER,10/18/2017,8078
964447,SERGEANT,4/4/2024,1987
945595,POLICE OFFICER,1/7/2008,1541
945595,DETECTIVE,6/26/2015,4333
941567,POLICE OFFICER,7/10/2006,187
941567,DETECTIVE,11/21/2017,1393
944034,POLICE OFFICER,1/10/2007,16063
944034,DETECTIVE,12/21/2018,440
925090,POLICE OFFICER,3/1/2000,17336
952599,POLICE OFFICER,7/11/2012,1310
952599,POLICE OFFICER,9/10/2012,27796
979108,POLICE OFFICER,4/24/2024,4517
971372,POLICE OFFICER,4/28/2021,6660
958415,POLICE OFFICER,7/8/2015,19112
958415,DETECTIVE,9/30/2024,5833
934655,POLICE OFFICER,7/1/2004,5464
934655,SERGEANT,8/5/2009,851
934655,LIEUTENANT,4/26/2013,
934655,CAPTAIN,6/26/2015,
934655,DEPUTY INSPECTOR,4/30/2020,
934655,INSPECTOR,10/28/2022,
934655,DEPUTY CHIEF,3/28/2025,
913929,POLICE OFFICER,5/1/1995,30803
913929,SERGEANT,3/30/2001,361
913929,LIEUTENANT,8/26/2005,
913929,CAPTAIN,3/26/2010,
967817,POLICE OFFICER,7/1/2019,20584
967817,POLICE OFFICER,9/9/2020,24806
948320,POLICE OFFICER,7/14/2009,25687
954646,POLICE OFFICER,7/9/2013,18876
969591,POLICE OFFICER,11/2/2020,22431
970456,POLICE OFFICER,12/29/2020,5619
960376,POLICE OFFICER,1/6/2016,17324
960376,DETECTIVE,5/31/2024,1310
956533,POLICE OFFICER,7/9/2014,12515
956533,DETECTIVE,9/30/2022,7400
954647,POLICE OFFICER,7/9/2013,15012
954647,SERGEANT,12/22/2020,1169
941568,POLICE OFFICER,7/10/2006,7504
950214,POLICE OFFICER,7/6/2011,4626
915065,POLICE OFFICER,6/30/1995,31640
915065,SERGEANT,1/25/2002,2280
970814,POLICE OFFICER,12/29/2020,7241
894573,POLICE OFFICER,1/1/1990,9473
894573,SERGEANT,5/27/1994,1740
894573,LIEUTENANT,12/17/1999,
894573,LT SPECIAL ASSIGN,8/29/2003,
894573,CAPTAIN,12/30/2005,
894573,DEPUTY INSPECTOR,3/28/2008,
894573,INSPECTOR,11/26/2013,
894573,DEPUTY CHIEF,9/30/2016,
970457,POLICE OFFICER,12/29/2020,25095
970457,POLICE OFFICER,2/3/2021,1438
947259,POLICE OFFICER,7/8/2008,2117
947259,DETECTIVE,6/27/2025,7951
950216,POLICE OFFICER,7/6/2011,26987
972578,POLICE OFFICER,10/12/2021,3895
974799,POLICE OFFICER,7/13/2022,20397
944213,POLICE OFFICER,7/9/2007,14329
944213,DETECTIVE,2/28/2025,1242
965994,POLICE OFFICER,7/2/2018,2483
936362,POLICE OFFICER,1/10/2005,26583
936362,SERGEANT,11/23/2010,3805
953760,POLICE OFFICER,1/9/2013,9758
953760,SERGEANT,9/29/2023,240
955832,POLICE OFFICER,1/8/2014,14752
952600,POLICE OFFICER,7/11/2012,22836
963918,POLICE OFFICER,7/5/2017,16761
957473,POLICE OFFICER,1/7/2015,22559
979781,POLICE OFFICER,7/3/2024,11490
967456,POLICE OFFICER,4/15/2019,14883
970458,POLICE OFFICER,12/29/2020,4251
970458,POLICE OFFICER,6/11/2021,1132
951624,POLICE OFFICER,1/9/2012,16898
951624,SERGEANT,9/3/2021,1845
979109,POLICE OFFICER,4/24/2024,5465
938241,POLICE OFFICER,7/11/2005,13272
938241,DETECTIVE,8/31/2015,3161
945596,POLICE OFFICER,1/7/2008,16487
945596,SERGEANT,2/24/2017,1386
945596,LIEUTENANT,7/30/2021,
981162,POLICE OFFICER,1/29/2025,11216
953761,POLICE OFFICER,1/9/2013,4805
975406,POLICE OFFICER,10/19/2022,31420
975406,POLICE OFFICER,4/14/2023,3784
940015,POLICE OFFICER,1/9/2006,18307
977089,POLICE OFFICER,7/5/2023,29722
955827,POLICE OFFICER,1/8/2014,6243
952601,POLICE OFFICER,7/11/2012,22840
976944,POLICE OFFICER,5/10/2023,27713
954648,POLICE OFFICER,7/9/2013,19981
954648,SERGEANT,12/21/2018,2277
954648,SERGEANT,2/20/2024,955
968115,POLICE OFFICER,7/1/2019,18781
968115,POLICE OFFICER,3/1/2024,23358
967006,POLICE OFFICER,1/3/2019,26350
965690,POLICE OFFICER,4/25/2018,1879
975407,POLICE OFFICER,10/19/2022,1545
969593,POLICE OFFICER,11/2/2020,25515
969593,DETECTIVE,10/25/2024,3042
969020,POLICE OFFICER,1/6/2020,27973
969020,DETECTIVE,12/22/2023,993
980459,POLICE OFFICER,10/30/2024,29769
980459,POLICE OFFICER,1/13/2025,31946
936364,POLICE OFFICER,1/10/2005,9315
936364,DETECTIVE,3/27/2015,5205
979110,POLICE OFFICER,4/24/2024,6988
979110,POLICE OFFICER,6/26/2025,8448
962323,POLICE OFFICER,10/11/2016,19413
962323,DETECTIVE,4/28/2023,1941
962986,POLICE OFFICER,1/4/2017,24090
962986,DETECTIVE,8/30/2024,376
981163,POLICE OFFICER,1/29/2025,217
969547,POLICE OFFICER,11/2/2020,23150
944443,POLICE OFFICER,7/9/2007,7565
967009,POLICE OFFICER,1/3/2019,23493
958416,POLICE OFFICER,7/8/2015,19214
967818,POLICE OFFICER,7/1/2019,17605
946868,POLICE OFFICER,7/8/2008,4044
941570,POLICE OFFICER,7/10/2006,15700
941570,DETECTIVE,5/2/2016,3838
944444,POLICE OFFICER,7/9/2007,17678
944444,DETECTIVE,6/26/2015,4314
934660,POLICE OFFICER,7/1/2004,21353
964448,POLICE OFFICER,10/18/2017,4261
964448,SERGEANT,11/21/2023,4790
964448,SERGEANT,7/30/2024,4761
978449,POLICE OFFICER,1/3/2024,6345
920135,POLICE OFFICER,12/8/1997,23347
920135,SERGEANT,12/20/2002,993
920135,LIEUTENANT,3/30/2007,
920135,CAPTAIN,6/28/2019,
920135,DEPUTY INSPECTOR,4/25/2025,
974354,POLICE OFFICER,4/13/2022,1219
974354,POLICE OFFICER,6/21/2024,1122
901335,POLICE OFFICER,6/30/1992,9321
901335,DETECTIVE,8/26/2022,7034
944445,POLICE OFFICER,7/9/2007,6490
944445,DETECTIVE,11/26/2019,2945
945598,POLICE OFFICER,1/7/2008,17765
945598,SERGEANT,6/9/2017,939
955828,POLICE OFFICER,1/8/2014,11622
955828,DETECTIVE,4/4/2024,370
976051,POLICE OFFICER,1/17/2023,7664
965691,POLICE OFFICER,4/25/2018,12168
960377,POLICE OFFICER,1/6/2016,14482
952602,POLICE OFFICER,7/11/2012,2641
954650,POLICE OFFICER,7/9/2013,14065
954650,SERGEANT,12/21/2018,2286
977090,POLICE OFFICER,7/5/2023,13435
951625,POLICE OFFICER,1/9/2012,15640
958417,POLICE OFFICER,7/8/2015,18275
958417,DETECTIVE,12/21/2021,4992
981164,POLICE OFFICER,1/29/2025,12153
979111,POLICE OFFICER,4/24/2024,8643
938243,POLICE OFFICER,7/11/2005,27508
938243,DETECTIVE,11/24/2015,2054
932478,POLICE OFFICER,7/1/2003,29747
932478,SERGEANT,9/24/2010,487
932478,SGT DET SQUAD,12/22/2020,
971373,POLICE OFFICER,4/28/2021,14178
961699,POLICE OFFICER,7/13/2016,15382
974019,POLICE OFFICER,4/13/2022,16811
977495,POLICE OFFICER,7/19/2023,15580
959559,POLICE OFFICER,10/7/2015,12093
947728,POLICE OFFICER,7/8/2008,9585
947728,DETECTIVE,8/22/2017,4130
963460,POLICE OFFICER,4/12/2017,8641
977826,POLICE OFFICER,10/25/2023,1841
968335,POLICE OFFICER,10/7/2019,10485
967819,POLICE OFFICER,7/1/2019,20843
951626,POLICE OFFICER,1/9/2012,17828
950218,POLICE OFFICER,7/6/2011,23824
963920,POLICE OFFICER,7/5/2017,25483
932479,POLICE OFFICER,7/1/2003,2868
932479,SERGEANT,7/25/2008,1310
932479,LIEUTENANT,6/28/2013,
932479,CAPTAIN,9/30/2015,
932479,DEPUTY INSPECTOR,11/26/2019,
932479,INSPECTOR,4/4/2024,
964449,POLICE OFFICER,10/18/2017,10604
957474,POLICE OFFICER,1/7/2015,24001
969595,POLICE OFFICER,11/2/2020,16004
952603,POLICE OFFICER,7/11/2012,25707
981165,POLICE OFFICER,1/29/2025,13186
970459,POLICE OFFICER,12/29/2020,7595
934664,POLICE OFFICER,7/1/2004,12942
980460,POLICE OFFICER,10/30/2024,3199
980461,POLICE OFFICER,10/30/2024,5027
975408,POLICE OFFICER,10/19/2022,5467
951627,POLICE OFFICER,1/9/2012,16163
951627,POLICE OFFICER,11/9/2012,26089
972579,POLICE OFFICER,10/12/2021,3015
968336,POLICE OFFICER,10/7/2019,21826
969022,POLICE OFFICER,1/6/2020,24522
967011,POLICE OFFICER,1/3/2019,23499
967011,DETECTIVE,5/30/2025,7125
965692,POLICE OFFICER,4/25/2018,12199
963921,POLICE OFFICER,7/5/2017,12414
961700,POLICE OFFICER,7/13/2016,8178
952604,POLICE OFFICER,7/11/2012,13527
955829,POLICE OFFICER,1/8/2014,11625
957475,POLICE OFFICER,1/7/2015,17143
965002,POLICE OFFICER,1/10/2018,30692
944446,POLICE OFFICER,7/9/2007,120
944446,SERGEANT,5/29/2020,5191
953766,POLICE OFFICER,1/9/2013,2486
953766,SERGEANT,7/21/2022,208
974800,POLICE OFFICER,7/13/2022,21444
958418,POLICE OFFICER,7/8/2015,18140
981166,POLICE OFFICER,1/29/2025,3294
981166,POLICE OFFICER,3/26/2025,10982
978450,POLICE OFFICER,1/3/2024,9548
978450,POLICE OFFICER,3/1/2024,120
979782,POLICE OFFICER,7/3/2024,5122
938245,POLICE OFFICER,7/11/2005,165
938245,SERGEANT,8/25/2023,3443
961701,POLICE OFFICER,7/13/2016,11565
955830,POLICE OFFICER,1/8/2014,10726
955830,DETECTIVE,8/26/2022,7046
972482,POLICE OFFICER,7/21/2021,10662
945163,POLICE OFFICER,7/9/2007,12525
945163,SERGEANT,5/2/2016,1728
971872,POLICE OFFICER,7/7/2021,28040
954652,POLICE OFFICER,7/9/2013,7121
956535,POLICE OFFICER,7/9/2014,534
973316,POLICE OFFICER,12/29/2021,23587
934667,POLICE OFFICER,7/1/2004,421
934667,DETECTIVE,12/23/2009,5911
953767,POLICE OFFICER,1/9/2013,964
953767,DETECTIVE,2/9/2022,1165
933128,POLICE OFFICER,7/1/2003,27060
933128,DETECTIVE,2/24/2017,4260
970460,POLICE OFFICER,12/29/2020,5622
979783,POLICE OFFICER,7/3/2024,6761
952605,POLICE OFFICER,7/11/2012,18076
952605,SERGEANT,10/7/2019,3434
944447,POLICE OFFICER,7/9/2007,17693
944447,SERGEANT,6/26/2015,5037
938246,POLICE OFFICER,7/11/2005,5190
978877,POLICE OFFICER,1/17/2024,21498
945602,POLICE OFFICER,1/7/2008,23740
945602,DETECTIVE,7/27/2018,739
978451,POLICE OFFICER,1/3/2024,5442
941573,POLICE OFFICER,7/10/2006,21911
941573,DETECTIVE,12/22/2017,2154
981167,POLICE OFFICER,1/29/2025,13789
962989,POLICE OFFICER,1/4/2017,20910
962990,POLICE OFFICER,1/4/2017,20576
962990,POLICE OFFICER,6/7/2017,3148
967012,POLICE OFFICER,1/3/2019,29827
967012,DETECTIVE,6/27/2025,4030
963461,POLICE OFFICER,4/12/2017,8083
952606,POLICE OFFICER,7/11/2012,2678
922132,POLICE OFFICER,8/31/1998,19590
956536,POLICE OFFICER,7/9/2014,4734
954653,POLICE OFFICER,7/9/2013,21346
954653,SERGEANT,12/23/2022,4117
977827,POLICE OFFICER,10/25/2023,24349
971873,POLICE OFFICER,7/7/2021,27307
961702,POLICE OFFICER,7/13/2016,8723
965003,POLICE OFFICER,1/10/2018,30301
917065,POLICE OFFICER,7/18/1996,13598
917065,SERGEANT,2/28/2003,3435
917065,SGT DET SQUAD,12/23/2011,
917065,SGT DET SQUAD,7/31/2020,
948797,POLICE OFFICER,7/6/2010,10981
948797,SERGEANT,6/10/2021,912
921222,POLICE OFFICER,7/1/1998,13452
921222,DETECTIVE,11/30/2005,2528
921222,SERGEANT,9/29/2008,3031
921222,SGT DET SQUAD,8/30/2016,
981168,POLICE OFFICER,1/29/2025,14587
941197,POLICE OFFICER,7/10/2006,10809
941197,SERGEANT,2/9/2022,1394
965998,POLICE OFFICER,7/2/2018,215
940991,POLICE OFFICER,1/9/2006,24272
940991,SERGEANT,11/22/2016,2054
940991,LIEUTENANT,12/23/2022,
940017,POLICE OFFICER,1/9/2006,8572
940017,SERGEANT,6/24/2011,1935
961703,POLICE OFFICER,7/13/2016,18685
973318,POLICE OFFICER,12/29/2021,31302
979784,POLICE OFFICER,7/3/2024,8211
934669,POLICE OFFICER,7/1/2004,13428
934669,DETECTIVE,12/19/2014,4151
973319,POLICE OFFICER,12/29/2021,29208
938247,POLICE OFFICER,7/11/2005,6877
938247,DETECTIVE,5/30/2023,2389
950220,POLICE OFFICER,7/6/2011,14807
948799,POLICE OFFICER,7/6/2010,11773
948799,DETECTIVE,1/28/2016,5274
963923,POLICE OFFICER,7/5/2017,15358
963923,POLICE OFFICER,8/18/2017,13268
963923,DETECTIVE,2/9/2022,1168
963923,SERGEANT,9/29/2023,4699
938248,POLICE OFFICER,7/11/2005,14929
960380,POLICE OFFICER,1/6/2016,17326
961704,POLICE OFFICER,7/13/2016,1979
932481,POLICE OFFICER,7/1/2003,26364
932481,SERGEANT,7/25/2008,1371
932481,LIEUTENANT,4/26/2013,
932481,LT DET COMMANDER,7/27/2018,
954654,POLICE OFFICER,7/9/2013,29210
974020,POLICE OFFICER,4/13/2022,8576
963924,POLICE OFFICER,7/5/2017,14179
969597,POLICE OFFICER,11/2/2020,17271
971375,POLICE OFFICER,4/28/2021,13315
961705,POLICE OFFICER,7/13/2016,6593
961705,SERGEANT,8/25/2023,3453
938249,POLICE OFFICER,7/11/2005,12277
938249,DETECTIVE,3/5/2019,7782
965287,POLICE OFFICER,1/10/2018,29301
934671,POLICE OFFICER,7/1/2004,3159
946869,POLICE OFFICER,7/8/2008,2629
946869,DETECTIVE,4/24/2015,5275
938250,POLICE OFFICER,7/11/2005,3403
938250,DETECTIVE,9/30/2016,7093
977496,POLICE OFFICER,7/19/2023,28439
977092,POLICE OFFICER,7/5/2023,26387
937863,POLICE OFFICER,7/11/2005,23036
956537,POLICE OFFICER,7/9/2014,14891
960381,POLICE OFFICER,1/6/2016,5591
941575,POLICE OFFICER,7/10/2006,19297
941575,DETECTIVE,8/31/2018,627
952607,POLICE OFFICER,7/11/2012,2837
952607,DETECTIVE,5/29/2020,6716
957476,POLICE OFFICER,1/7/2015,17050
941577,POLICE OFFICER,7/10/2006,23562
941577,SERGEANT,10/30/2015,690
979622,POLICE OFFICER,5/8/2024,1371
923689,POLICE OFFICER,7/7/1999,15018
923689,DETECTIVE,3/31/2006,1526
923689,SERGEANT,6/28/2007,1193
923689,SGT DET SQUAD,10/30/2015,
968337,POLICE OFFICER,10/7/2019,24193
981169,POLICE OFFICER,1/29/2025,15159
967457,POLICE OFFICER,4/15/2019,7470
976621,POLICE OFFICER,4/26/2023,21861
948802,POLICE OFFICER,7/6/2010,1790
948802,SERGEANT,6/30/2017,1903
948802,LIEUTENANT,2/9/2022,
967821,POLICE OFFICER,7/1/2019,15417
967821,POLICE OFFICER,1/8/2024,1990
968338,POLICE OFFICER,10/7/2019,9402
977828,POLICE OFFICER,10/25/2023,127
974021,POLICE OFFICER,4/13/2022,2554
972581,POLICE OFFICER,10/12/2021,5019
972581,POLICE OFFICER,3/2/2022,9515
921223,POLICE OFFICER,7/1/1998,31363
921223,DETECTIVE,11/30/2005,2793
965004,POLICE OFFICER,1/10/2018,20710
938251,POLICE OFFICER,7/11/2005,29418
936369,POLICE OFFICER,1/10/2005,27936
936369,SERGEANT,6/28/2019,150
974022,POLICE OFFICER,4/13/2022,3903
977093,POLICE OFFICER,7/5/2023,21500
933702,POLICE OFFICER,1/20/2004,21825
959561,POLICE OFFICER,10/7/2015,20259
948008,POLICE OFFICER,1/14/2009,5088
948008,DETECTIVE,7/29/2019,1559
943096,POLICE OFFICER,1/10/2007,14956
943096,DETECTIVE,4/24/2015,4595
977497,POLICE OFFICER,7/19/2023,28974
954657,POLICE OFFICER,7/9/2013,27657
954657,DETECTIVE,12/21/2017,6163
954657,SERGEANT,5/31/2024,1170
952608,POLICE OFFICER,7/11/2012,28889
952608,DETECTIVE,2/9/2022,1170
931603,POLICE OFFICER,7/1/2002,20734
